trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
22,0.81203408,0.9312361639466846,0.14253163863059617,6,3.7353637205987384,300,47.76950563947797,0.5875481883537448
23,0.77454058,0.9731382557595251,0.03339193680982319,8,2.1945749489039708,1000,0.8338065398774432,0.580794164848404
24,0.77011135,0.9714572247509758,0.024398624322149138,8,3.030946742983142,800,0.045155381833740675,0.5759208871432538
25,0.77889779,0.8917758145752663,0.026264751347043196,8,1.4926928089354048,800,0.6335068599327798,0.6748157682819003
26,0.77218277,0.8729721889611,0.02605883253074135,6,9.69257408319698,500,0.07059941791317727,0.6770432666166373
27,0.77516346,0.7857615891712738,0.02828292046378289,8,9.794351511541617,800,0.4812903803395938,0.6877284370899187
28,0.77982496,0.8981769133220888,0.06593614994718111,8,1.123196592649148,800,0.4717724525319962,0.6343550666692656
29,0.78028647,0.808213762098175,0.06477615813376289,7,4.962667083619809,800,0.38173265581387067,0.6400215891246255
30,0.79064924,0.8957185913035096,0.06791175915126663,7,1.1530758368611838,900,0.06327044373695223,0.6396028236465515
31,0.78628899,0.8935990080505843,0.05975281341202131,7,1.0082894546651548,800,0.05834518665652952,0.6338160248470952
32,0.77131316,0.8923798660614118,0.07744498930492703,7,5.503595706443381,800,0.061966161997207114,0.6382359458682714
33,0.77170218,0.8132318532685312,0.06536670743480878,7,5.156357447092598,900,0.05532937049948738,0.6150617983574738
34,0.77826432,0.8915107444827124,0.06999248516561343,5,5.8224505216333196,700,0.04612920135573446,0.7222590579325922
35,0.76816176,0.9087422097343034,0.021438845075283756,5,5.803204663449287,900,0.06306120525865921,0.7260217400511968
36,0.80566105,0.5796194950682007,0.12149269228665965,5,7.683771668847902,700,0.003375209661166446,0.7216520854161002
37,0.76950325,0.9979923718025699,0.01900728953120877,6,5.80097248095243,700,0.015567441426603115,0.5427583837505988
38,0.76959580,0.9293476539517949,0.02277100732914885,6,6.148241382792866,700,0.1473625417237579,0.7273061890227677
39,0.77331270,0.9952192397804039,0.020725824420905772,6,8.242588824518165,600,0.14334794176485763,0.551920245194957
40,0.77028523,0.9898920041789098,0.02049583459092519,6,8.5242224063931,600,0.13040380828948106,0.5583967175058293
41,0.77024165,0.9874359595125992,0.021582143866986297,6,4.15845755645171,600,0.13810444585796164,0.5998222179045631
42,0.76862216,0.9977500875787667,0.019190110258487977,6,4.1881054986162525,600,0.21037047243555632,0.550790234772857
43,0.77670394,0.9356794818719821,0.010136622446521939,6,4.161724198515349,900,0.014965096458294799,0.7171249528252321
44,0.77057035,0.9400938487464783,0.017775024606638358,6,6.314586738680726,900,0.011528064234349746,0.7875505780262079
45,0.77142646,0.6810467143377349,0.010316554856771083,5,6.4993075442241866,900,0.015996386647477615,0.7967603249334863
46,0.76805275,0.9386646280470983,0.017583935151344297,5,6.6223807632958085,900,0.012691093999683944,0.7853865483808716
47,0.76966181,0.9262936565345629,0.010017459090147833,5,6.292788458929769,900,0.012303303157019212,0.7889226902065577
48,0.76928179,0.8458786488719718,0.011224962242963299,5,6.651831090958979,400,0.013196611969002825,0.7869089257651838
49,0.77994787,0.8493553755467509,0.015380512110798737,5,2.4958434090721084,400,0.01147618826806132,0.7825083539547768
