trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
34,0.85543765,0.7114426728161827,0.04043337506074602,1,17.8530467352779,100,6.784667598521779,0.6785290461568811
35,0.85130656,0.9961733222638454,0.04967542595543278,1,17.413144224660982,100,6.606363361306203,0.6755388714314059
36,0.85651094,0.7148973226153572,0.04968829013092179,1,17.27852302230671,100,4.998495296259265,0.6854513561756373
37,0.85316560,0.9711080528081315,0.046890636184240476,1,17.79096136543555,100,6.159429490424959,0.6726054393057014
38,0.84983882,0.9915615896565495,0.04922396217234569,1,17.079229974541438,100,6.951772469491441,0.6771361781923174
39,0.85175549,0.9961683428408543,0.05429677687038101,1,17.548452311385848,100,7.054786941282026,0.6724048651154239
40,0.85175060,0.9857926464761816,0.05914663952895335,1,17.67354676965275,100,6.225801795093164,0.6849464786710755
41,0.84961337,0.9913732578553752,0.05914329030905347,1,17.759187743647352,100,7.109341538098822,0.6523633679139889
42,0.85176311,0.9971094438434734,0.05449750233851822,2,16.055030083015154,100,8.29505824372214,0.6472235370055414
43,0.84643559,0.9997859419438813,0.06392790956250931,2,15.523948673675552,100,9.715680020044005,0.6338522490324303
44,0.84732364,0.8771209452849095,0.05972458700583261,2,15.559479747251284,100,8.561281137942066,0.6323964053248521
45,0.88119613,0.8765706014434596,0.07204748322999772,2,15.656916032014635,200,0.23062031074144312,0.6360235082047997
46,0.84342853,0.8764007036883936,0.06131908524188414,2,16.067039654567864,100,12.835250935138939,0.6215271842381591
47,0.85845819,0.8821728786421282,0.06869605704212793,2,15.754538435546806,200,13.748759549046653,0.6270903574303548
48,0.85673076,0.8699027697144158,0.06806205299441695,2,15.957020161990245,200,14.79040615303849,0.6300286196722363
49,0.86146232,0.8687773091907158,0.06842589839540246,2,15.924330445977557,200,14.235702980860161,0.618278058414469
