unit,method,metric,response,category,n,median_dRMSE,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,High,22,-0.00014,54.5,0.1817,0.5155,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,High,22,-0.59328,59.1,0.1571,0.5155,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,High,22,-0.80039,68.2,0.1027,0.5155,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,High,22,-0.00492,50,0.5645,0.5839,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,High,22,-0.01205,54.5,0.5388,0.5839,ns
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,Low+Mid,43,0.00021,48.8,0.5504,0.5839,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,Low+Mid,43,0.0572,48.8,0.3608,0.5155,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,Low+Mid,43,-0.65113,58.1,0.1372,0.5155,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,Low+Mid,43,-0.0075,53.5,0.2216,0.5155,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,Low+Mid,43,0.00146,48.8,0.3474,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,High,22,-0.00051,59.1,0.1494,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,High,22,-0.59328,59.1,0.2085,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,High,22,-0.93784,68.2,0.2179,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,High,22,-0.01189,59.1,0.4483,0.5839,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,High,22,-0.02581,59.1,0.3365,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,Low+Mid,43,0.00074,46.5,0.5931,0.5931,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,Low+Mid,43,0.0572,48.8,0.3474,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,Low+Mid,43,-0.42699,58.1,0.1035,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,Low+Mid,43,0.00215,48.8,0.267,0.5155,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,Low+Mid,43,0.00425,46.5,0.4928,0.5839,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,High,22,-0.00014,54.5,0.2477,0.5155,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,High,22,-0.66096,59.1,0.2085,0.5155,ns
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,High,22,-0.75764,63.6,0.2687,0.5155,ns
M1vsM2_12m,tertiles,Relative Disturbance,WUE,High,22,-0.01189,59.1,0.3851,0.5251,ns
M1vsM2_12m,tertiles,Relative Disturbance,uWUE,High,22,-0.02581,59.1,0.2905,0.5155,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,Low+Mid,43,0.00021,48.8,0.5072,0.5839,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,Low+Mid,43,0.0572,48.8,0.3608,0.5155,ns
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,Low+Mid,43,-0.65113,60.5,0.06638,0.5155,ns
M1vsM2_12m,tertiles,Relative Disturbance,WUE,Low+Mid,43,0.00215,48.8,0.3124,0.5155,ns
M1vsM2_12m,tertiles,Relative Disturbance,uWUE,Low+Mid,43,0.00425,46.5,0.5072,0.5839,ns
M1vsM2_12m,equal_width,Absolute Mortality,ETmax,Low+Mid,62,1e-04,50,0.3447,0.5829,ns
