response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4895,0.5069,-0.37,50.8,0.6206,0.76, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.481,0.4742,-2.3,60,0.3331,0.5751, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4853,0.4882,-0.74,52.3,0.2546,0.5751, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5828,0.6243,-0.1,50.8,0.3355,0.5751, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5792,0.6157,-0.12,50.8,0.2871,0.5751, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6157,0.6346,-0.38,53.8,0.407,0.6105, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6281,0.6388,-0.68,52.3,0.2674,0.5751, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5649,0.6192,-2.74,56.9,0.2525,0.5751, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5539,0.6336,-2.3,58.5,0.2983,0.5751, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.576,0.603,-1.38,55.4,0.3237,0.5751, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.5621,0.6062,-0.67,53.8,0.3744,0.5913, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4363,0.449,2.32,38.5,0.9799,0.9845, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.454,0.443,0.79,46.2,0.8695,0.9316, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4423,0.4578,-0.68,52.3,0.3451,0.5751, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4658,0.4624,-0.32,50.8,0.3237,0.5751, ns
