response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5403,0.5262,-6.24,66.2,0.007946,0.2384, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.5272,0.5392,-2.08,58.5,0.175,0.6119, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5205,0.5248,-2.41,55.4,0.1836,0.6119, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.6627,0.7246,-0.08,50.8,0.6597,0.8361, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.6561,0.7699,2.3,47.7,0.681,0.8361, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.7068,0.7003,0.99,43.1,0.6305,0.8361, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6874,0.71,-0.86,52.3,0.4019,0.7327, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.6155,0.6583,-3.68,52.3,0.2281,0.6365, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.6516,0.6981,-0.14,50.8,0.3331,0.7138, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.6593,0.6988,-4.21,61.5,0.02654,0.398, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.7,0.6819,3.16,38.5,0.7719,0.8576, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4897,0.5019,-0.58,53.8,0.4558,0.7483, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5146,0.5449,-2.9,60,0.08498,0.5036, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4758,0.4754,2.13,47.7,0.4223,0.7327, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4669,0.4641,-2.18,56.9,0.1449,0.5775, ns
