response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4981,0.5047,2.59,45.5,0.8247,0.8247, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4987,0.501,0.69,48.2,0.5777,0.6035, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4672,0.4492,0.01,50,0.5168,0.5742, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4519,0.4786,-0.15,50.9,0.4844,0.5483, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.691,0.7212,3.71,44.6,0.4452,0.5237, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6562,0.6975,-0.85,50.9,0.2061,0.2875, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.724,0.7227,-3.1,54.5,0.145,0.2175, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7155,0.6895,-2.6,53.6,0.2144,0.2924, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.6995,0.7376,-4.17,54.5,0.06994,0.141, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6667,0.69,-0.73,50.9,0.08284,0.141, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7053,0.7145,0.16,49.1,0.4567,0.5269, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7089,0.732,-2.68,53.6,0.2213,0.295, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4468,0.4959,-0.01,50,0.6059,0.6161, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4505,0.4735,-2.72,50.9,0.2471,0.3223, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4267,0.4195,-0.66,50.9,0.402,0.4824, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4103,0.423,-1.09,55.4,0.08239,0.141, ns
