trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
0,0.69983252,0.9559694742396501,0.03747370406121718,2,19.629719065289056,1000,47.5362793333548,0.8693505891685218
1,0.70318491,0.8758096121485122,0.03380449364957133,4,12.411727874555863,600,0.7122768134475969,0.7127775738411313
2,0.74208161,0.27514392796291826,0.012378912658641095,5,3.9192237088866175,900,18.426126298027178,0.5453070919520313
3,0.69344373,0.8205029302791198,0.017875407547128727,1,5.143332509464844,500,0.004562905526229069,0.7148925811322553
4,0.76647554,0.4035814206023394,0.2855940517949905,2,17.831817788311273,100,0.02023561633121683,0.570825558544906
5,0.74565414,0.9891116996720759,0.23085951488134077,6,19.86725132437128,100,0.30119635858211596,0.8966967155424663
6,0.72676445,0.7602601233845236,0.23970152442838494,2,1.980790550075933,500,26.47958688245296,0.6005485201933582
7,0.69771871,0.9427102564202741,0.03350658962350263,1,4.201768272058334,200,0.06422793211246675,0.5325132697919003
8,0.74550440,0.782989210321706,0.08687138119269086,6,5.886765479268771,900,0.45826495484022595,0.8545142302185589
9,0.69313491,0.5942087275988102,0.030547332662060108,7,15.279316555694388,300,0.0011686832535294505,0.5258693235537691
10,0.77427184,0.40330431399187994,0.1552681650945189,5,7.45180981070153,300,0.02010890697300308,0.8463164629981542
11,0.71353224,0.4682882391373208,0.017012340434337157,6,10.746980241420635,600,0.001255141142196754,0.6987485811082399
12,0.72802345,0.8986095109459242,0.22231361140334158,3,4.166655162973921,100,0.5392853890601494,0.8690555097692123
13,0.75542271,0.6801778771511897,0.27773252458121067,1,7.3588821568942855,700,0.0023745011119663223,0.8221256188994479
14,0.75731311,0.22663501713230627,0.07955153140529181,6,9.379995779432234,800,0.44056256988748876,0.7669033955813159
15,0.71625966,0.6234703841448794,0.0105610078087921,8,13.147719809123426,900,0.0017098303188213333,0.9825414331386586
16,0.69843641,0.5922785768390095,0.012068837837266517,8,13.922926684555174,400,0.001145507995408581,0.6856212397643402
17,0.70108775,0.6298008009541293,0.018486377815367282,8,13.426341144792037,400,0.0018043788600849112,0.6794286642378655
18,0.72598033,0.6272086594121542,0.0643606531791921,8,15.111999264554486,400,0.004391419186686113,0.6659508638346803
19,0.71484242,0.579182737502855,0.021913263269823544,8,15.720758770513338,400,0.004831758662151812,0.9666459625333552
20,0.70881686,0.7736513600262177,0.02199977710609862,8,16.27356529120236,400,0.006620919656294923,0.9590852817878812
21,0.71981223,0.589763458053252,0.023633066941245444,7,15.479587382679199,400,0.005635962935534382,0.9919611881576713
22,0.71365942,0.5187263580161581,0.02253221892833191,7,16.51089355007562,300,0.006629193795933845,0.9926959035933354
23,0.70020844,0.5155794388062036,0.022954724555568354,4,16.53126171871522,300,0.008669983401767738,0.6039214157772693
24,0.69222872,0.7982747082793749,0.025552566159118717,4,9.482439849335515,300,0.010154622823905354,0.5022317974880454
25,0.71730954,0.7874328432131508,0.05519932284762298,7,11.03792629890216,600,0.07378657606805418,0.5013068388201689
26,0.69672856,0.8234159272435523,0.036313580839085965,1,2.6321046691741694,200,0.08334671056210471,0.5315518571725345
27,0.69725849,0.880990809576637,0.03823894872363163,1,1.1429445756990884,200,0.0667950540510312,0.5048598146360523
28,0.70372636,0.8529880332949193,0.0439110002577357,1,1.5432852857436483,200,0.10058827738417506,0.5211467325580084
29,0.71720072,0.8344749876110522,0.051704236897687404,1,1.301978408218801,200,0.07226435590561718,0.6362027228211908
30,0.68872553,0.71751031170238,0.049818483192456,3,2.5748361477293655,200,4.127023032853117,0.6350096337043455
31,0.70139166,0.7042726634526193,0.06075050532248213,3,2.962426566521261,500,0.019284827017071546,0.6283701762249231
32,0.69129115,0.7013054926469582,0.010080329063031334,4,10.471845594662298,500,0.015017239276921168,0.6228530986412939
33,0.69391976,0.7049297360347112,0.015544929075485167,3,10.816317314355596,500,0.015884477452776068,0.7500394768275863
34,0.69620768,0.7361393713357817,0.015525793352799126,3,10.043276082175575,500,0.016746895622613493,0.7431902261948263
35,0.69562219,0.6933385572037714,0.11208277238508935,3,10.830307466354167,300,5.387569843739377,0.5715572655604059
36,0.69948344,0.7255692991642763,0.028558130596730593,2,5.590501103237739,500,1.296717038934176,0.7419958172251795
37,0.69911038,0.7306177005541068,0.02900065337151691,2,6.264923835091503,500,2.154234201748924,0.6345089968307944
38,0.70869018,0.7333198854487164,0.029529683007199405,4,5.476092743188305,600,3.442643581116442,0.7671938708117364
39,0.69165260,0.8040336754160871,0.03196098635177143,4,7.554010057958657,600,2.559803099474298,0.5764859867776513
40,0.69902221,0.8212607202053356,0.028892043930102057,2,6.2036820231007015,100,2.712817395499895,0.5649837136783707
41,0.71362559,0.5256742339632072,0.03074428752413756,4,8.666333842649756,300,1.8594941931764026,0.5612466068888772
42,0.68779807,0.6624178726606297,0.02885941426100028,4,18.206388429064585,300,2.1123028158041066,0.6022735191582623
