trial,value,bagging_fraction,feature_fraction,lambda_l2,learning_rate,min_data_in_leaf,nrounds,num_leaves
0,0.76776489,0.5874834010583658,0.7306963837748313,0.7415961806019794,0.026057064341329976,7,900,37
1,0.82295625,0.5681249110828465,0.7256507462425714,0.002151855136844044,0.20210177254112408,29,900,49
2,0.77481939,0.5076563494172074,0.8361731152934242,0.09821526618854383,0.014304749009186525,28,400,52
3,0.74816154,0.6457818356637185,0.7047498359031188,3.1163606149090515,0.018972927572964735,17,800,7
4,0.79671915,0.6062994505938284,0.32854255940843413,0.20185930781608502,0.04217361660238744,5,500,44
5,0.76395374,0.9263332667947782,0.7289026848661975,0.05413536263891258,0.01640730646027973,40,800,46
6,0.78933005,0.6204051902326357,0.7282669478772501,1.6475155458529167,0.15776136790890954,10,300,16
7,0.77525331,0.8356312402459166,0.6412175910617006,22.523198774359898,0.16561002999453814,11,800,6
8,0.76795435,0.907967631237199,0.6254249003986252,32.95186624695983,0.20071240289900222,8,500,11
9,0.79530020,0.9288297601646149,0.2660795347045767,0.18321540199140646,0.03313765505867064,7,1000,21
10,0.77015375,0.996228180214397,0.9965733042009008,0.07726953029329381,0.15997912790389515,17,600,59
11,0.75378051,0.6011370146762046,0.8291694336546687,0.290472504961583,0.010985735751289818,18,300,13
12,0.76826531,0.7176950551862952,0.9096146319059832,30.246931836318772,0.17312498920281036,3,700,15
13,0.78660556,0.5792991370243012,0.2620323119682648,0.39696348266828885,0.04244577971605496,29,400,37
14,0.79816751,0.5872941384122471,0.7371202864531083,0.0038752944978795063,0.20635287815908337,19,900,40
15,0.75334612,0.7646790246880001,0.9915866290109181,0.004383375739362,0.07898496568201382,19,100,28
16,0.74253950,0.7451226884544667,0.9876817403005052,0.0011823318846819544,0.0571101280948625,18,100,27
17,0.76674430,0.7208274739865632,0.41122725184801934,0.00986571324272789,0.029279093781035142,19,1000,23
18,0.78591921,0.7114234861538277,0.4753073557627624,3.968735143820999,0.024614927782012547,19,100,29
19,0.77725710,0.7008015722729289,0.977513273205918,0.015963408777461642,0.07439356833563669,16,600,63
20,0.78571951,0.6992739404309972,0.48418478623165173,0.012801254172929757,0.0852231942770274,25,700,3
21,0.79747007,0.7063656554973582,0.4808951930336127,0.008502540023459564,0.07275701024861861,26,700,2
22,0.80005679,0.69935411055828,0.4440102909359275,0.01225670502953742,0.07061669928514146,25,700,2
23,0.75004348,0.6812049877238099,0.8937918458681244,0.021929692927522386,0.07605589943406273,13,200,23
24,0.74955352,0.7742149238323868,0.866516863071278,8.154611644085563,0.10364677892737273,14,200,23
25,0.75986138,0.7758052842946493,0.8925784500410887,0.0011630619005526999,0.018500476815201443,2,200,24
26,0.75415088,0.7790096873591289,0.9402766562366648,0.0016079455641343809,0.10088989873238512,14,100,30
27,0.75948964,0.7927682587203801,0.8837528605065841,9.986257930498377,0.0992973112928724,14,200,28
28,0.75211751,0.7842715535562839,0.8991848400464094,7.507051396770117,0.09614651544916251,13,200,30
29,0.76320069,0.7920752081844008,0.9129032635686377,8.216030318371377,0.11201349565460839,14,200,30
30,0.79482396,0.8222338959107319,0.8219006792853542,6.8735651556854895,0.2855297956395594,22,200,9
31,0.74411323,0.8093955668517513,0.8270745839855862,9.010876274867305,0.05032172538277958,22,200,20
32,0.78398571,0.6519022841585338,0.8208118983559994,10.812602345545006,0.11300414689569167,33,200,19
33,0.78121017,0.6411417748458283,0.7940446233642718,2.466417609867428,0.05001180939538239,36,300,19
34,0.75931119,0.6537015549436843,0.5834225757812471,0.9138938420446361,0.05079357398083564,22,300,19
35,0.77885929,0.6370948115989522,0.6133539995765139,1.080510590511126,0.058810787657021094,22,300,18
36,0.75875543,0.654847865257091,0.6394718708363735,1.6236795330307003,0.05411412958828026,22,300,20
37,0.76879817,0.6528540998081175,0.7869246544991513,1.6157324627082972,0.05458284717166173,22,300,18
38,0.75387633,0.8407307775497805,0.6567939547787773,1.7362184543832575,0.0524010479200543,21,300,37
39,0.77191810,0.5375059823414523,0.6417771200229108,0.7556791073703754,0.05886509417317215,22,400,36
40,0.76156299,0.8634997236268528,0.673731225745756,0.7720948591288026,0.05923869930560157,22,400,35
41,0.74534158,0.8489544277871572,0.7637843222033434,4.045312182026047,0.024159010648463822,21,400,33
42,0.73855895,0.5259927560469286,0.7835659936915171,4.738296653862091,0.02233020489868746,11,400,39
43,0.75050297,0.5087050444949246,0.7111799686699963,17.766869716568113,0.02215088116068817,9,400,35
44,0.78039266,0.8711582203891044,0.6829860620466693,3.8754653857048087,0.020352622310117,10,100,34
45,0.79598648,0.8820063591473084,0.7578298055161671,20.79135955761383,0.02071977951313881,10,100,8
46,0.74327463,0.74415797736862,0.8539490502620544,0.024394724333829255,0.04274228110162642,12,100,25
47,0.75597122,0.7435811190002749,0.8594295926525282,0.0335615019228422,0.03690322884184592,16,500,25
48,0.74304926,0.7392371861690542,0.6939351530833285,4.1585921614847905,0.03268731876282001,16,400,25
49,0.73957828,0.7444388502083389,0.9565342425740558,3.8002984734726515,0.013913081832175416,16,500,41
