trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
0,0.81073000,0.4157558021914093,0.20099511956166033,2,4.345125663206878,700,0.9773822234612765,0.5454801329949968
1,0.79259429,0.6818588307318934,0.16042236498741508,8,13.838870070991824,800,0.1430706263194565,0.9183833284520575
2,0.76593795,0.6450292154580723,0.03855197936249294,7,5.710633968109116,400,0.33596210156690315,0.876503704115796
3,0.80938808,0.7750633343645477,0.16870028405885704,1,13.131952915045563,800,2.977315858690142,0.6306987764221107
4,0.80188675,0.375295081394264,0.09134751212916092,5,3.210628216182899,600,0.23544505358747175,0.9964151720173718
5,0.73583723,0.5951348751902226,0.011118701576035186,3,14.2492896100683,400,0.004626112293734122,0.6111645817279681
6,0.80127578,0.23374744622391158,0.0815934810158529,4,5.820628086015458,600,0.5179356858751799,0.7724533872666595
7,0.80411720,0.22529847849320453,0.05755496296344074,7,5.340235981555484,500,0.25681974145604763,0.6817546289337115
8,0.74215947,0.7588962889669475,0.023104954697645456,4,19.191856350163807,300,0.07512321714076571,0.8718040459473422
9,0.77786535,0.5457309711323928,0.1603927476002248,5,11.479009068674692,800,12.59480277578919,0.6231169469999716
10,0.74967705,0.6316772950323071,0.05084517211886227,6,15.691965347971225,300,0.0010999789263404923,0.8173774710876053
11,0.76915947,0.24648851595357765,0.06321959995232755,6,17.893268376092653,800,19.62974611004923,0.6192360975623816
12,0.74521298,0.7227711407364232,0.0898270955916303,5,14.645262296470355,800,6.014283930313426,0.9225789197101737
13,0.76266430,0.9456762293235823,0.14232468574688928,4,4.0166072315501165,100,0.00396998433526253,0.9726950791164337
14,0.79303707,0.4567324214639296,0.10326423944355771,1,15.990906847988557,500,0.23519294850784,0.7585384982400261
15,0.86461596,0.9931475205805949,0.010138625397103815,3,9.840200312313359,100,49.59813931915502,0.5023567440210863
16,0.75920705,0.8573974045863811,0.0125224356226008,3,19.585582890082822,100,0.008477880257077386,0.5624878050118276
