trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
0,0.69199704,0.31917531383403785,0.012997089433013734,6,8.759613715357771,800,3.719614290051499,0.7078228180452504
1,0.64743119,0.7174368949980288,0.01867476772732135,3,14.195609049939794,800,0.012686278548943662,0.6251354011262861
2,0.65172387,0.5480833292595265,0.04654604280225025,1,15.736531973452786,700,0.08640673479670996,0.5577035849434464
3,0.65617316,0.9116338140718043,0.0470144343167005,1,9.116038831066154,100,0.011794067710498433,0.8398792578015108
4,0.66785049,0.44506619596220204,0.03637980662844476,1,2.7153446340409353,700,0.15218624904296948,0.7054179415214397
5,0.67244992,0.5317657923610769,0.0732933871271846,7,16.04454655009973,400,0.002621046281343951,0.7842663652380837
6,0.68872317,0.2846576929826905,0.025927538483425775,4,18.02034365164274,100,1.2098501679578515,0.5158420623524934
7,0.64586396,0.6688511319425473,0.014347643991788204,2,6.7035660955324206,400,0.015272787006039805,0.7556639968989407
8,0.64914250,0.716564198473099,0.035678313646394004,7,12.94483170838121,100,0.15315119274111563,0.8765959408051032
9,0.66569135,0.7726404496995867,0.06635243322459326,7,6.878595169929578,1000,8.386585820297116,0.9474751172746352
10,0.67069796,0.8749633142344155,0.07092551515539594,2,8.242207711052856,800,0.19340218505535314,0.9100907780746277
11,0.65101850,0.883064700562892,0.0300428960991419,3,15.181314382705583,600,1.0476897762390696,0.8372481381193464
12,0.69328253,0.8997549956392634,0.24692915829801135,6,16.755867944479782,900,21.618612651565243,0.6528906859227732
13,0.64007622,0.8698339605469574,0.07221862103179527,1,15.273590146423073,100,0.26045235498125074,0.6289094697242681
14,0.72696276,0.26610749839703995,0.18435517764418283,6,3.9105790817320534,800,1.482280193222383,0.9229657902532904
15,0.71802390,0.2734920420748641,0.21989645561110127,5,3.18391248182699,1000,37.02907277035215,0.9999200438529496
16,0.67623552,0.7222876219083549,0.18844788315357447,5,1.4747897546936493,400,15.701511297652749,0.6944460361035943
17,0.68426569,0.7409388826246865,0.255806053644114,4,1.2099692567726184,400,30.516660575762902,0.668650498653815
18,0.66957964,0.745727683240341,0.18109736134222923,3,19.63539045048012,300,37.43876227566342,0.6470418245596907
19,0.63985339,0.9860203001502891,0.01048605393150471,2,5.966941095989071,400,0.031390321579726384,0.7461419845572269
20,0.66936927,0.9828696310985908,0.1112806164480943,4,12.012478751027482,1000,0.0010757134594097612,0.6187391249781166
21,0.66026316,0.9712089293609012,0.010057864922700437,2,10.970644270173976,200,0.0011213027666867456,0.7725154353472022
22,0.66060718,0.9772341913879219,0.11224578795471628,2,10.978932205177966,300,0.0014997941048437526,0.5913101414506692
23,0.66400980,0.9790150879429398,0.1129635872970767,2,11.678464460947659,300,0.040647710549306784,0.585442769964506
24,0.67586296,0.9785549521832729,0.1103995726577141,2,6.0188160438870355,500,0.03530531904736595,0.5922512348201059
25,0.66409030,0.9765011034818135,0.11280924019168355,2,5.726128810791928,500,0.4739309130857719,0.5600710469727285
26,0.65105641,0.6161104941446595,0.01717145114686763,2,6.164049763543076,500,0.029506603531606487,0.7796445637362264
27,0.64215218,0.8026205610873106,0.017525756671599595,1,5.489531353344188,500,0.016736127762423923,0.7478152787606553
28,0.63961693,0.8153642119598332,0.020038841759943263,1,6.043666729961984,500,0.04002934301910067,0.7427261107589149
29,0.64956682,0.8194567816643846,0.011137021129505643,1,5.2552417364203405,500,0.3641346503958333,0.8194592692852981
30,0.70062773,0.8623570071671259,0.01057599591198494,1,4.641445729153098,200,0.004967665371642066,0.73539619560716
31,0.70708979,0.8260095436840835,0.010260270537420667,1,4.589652371597476,200,0.3961588454897248,0.8144697232760743
32,0.70693858,0.7964724999269206,0.010219148009642689,1,7.324486250774868,200,0.004543980864671233,0.7287825029638878
33,0.65022841,0.8207956508372559,0.023753718033569442,3,7.455086671034806,600,0.00489294715565954,0.7276734269575102
34,0.64595547,0.8164470968849531,0.02078861132197736,3,7.910906081694339,600,8.09065717429482,0.7207366748304448
35,0.68309178,0.36468565318548507,0.023471624797453322,8,9.373287800447992,600,6.165241178681815,0.6816551279652323
36,0.64933690,0.7890878160296129,0.01952746260294781,3,9.623123910680263,600,0.06954596569842185,0.6827163954971178
37,0.64794088,0.8285234437018169,0.02073622851844023,3,9.342714887815479,600,0.07562917336000316,0.6857775017398307
38,0.64689251,0.8493254735720608,0.01960649214646337,3,8.976672830031212,600,0.0825777579356893,0.6881124616077819
39,0.64621501,0.6621609061195363,0.02131354509697192,1,8.154013739396914,600,0.016950944596610774,0.7352790972065766
40,0.64437071,0.9266670895239569,0.015355109346439572,1,9.357325188879356,700,0.015419456194792213,0.8016016903903589
41,0.64298870,0.9198880284887746,0.014528625636740301,1,9.602744959505968,700,0.018514338506169282,0.7967642058128709
42,0.64326927,0.9265273428131797,0.014873074471963626,1,13.844623110814885,700,0.06545883586860539,0.8077592662211728
43,0.65270932,0.9213719095798183,0.01279595651457976,1,3.389409856761647,400,0.07151382207712884,0.8702468322056863
44,0.64618616,0.9358274989138602,0.012679081177988648,1,2.426758324194718,400,0.010682183412334132,0.5000510214188413
45,0.69955073,0.3387761579939758,0.044600502573245424,8,14.150595309018858,400,0.05805296741399738,0.8506125036864178
46,0.64840748,0.9325992822710796,0.012659686183242395,1,2.5597268324410214,800,0.010070011205958795,0.8536191571134548
47,0.65862546,0.38674671870631544,0.013036501271723042,1,4.063103472414364,800,0.008371921362584479,0.7606753395342616
48,0.68571966,0.3659536326541004,0.05179225924012858,2,4.883765884657116,900,0.008524179719744196,0.7582631823687525
49,0.66508858,0.8634943652141502,0.04351181873630964,2,17.5749306144127,900,0.008430465093332793,0.7599760296047449
