trial,value,min_node_size,mtry_frac,num_trees,sample_fraction
0,0.81397477,25,0.08773785285309398,750,0.980694030799461
1,0.74844808,6,0.9408504509839628,500,0.90787190301368
2,0.75158817,15,0.6412081302760279,1250,0.9064229048894692
3,0.79873644,5,0.15768284931998747,1000,0.6589828172165708
4,0.76906970,4,0.34119042102659375,1000,0.6226037299045493
5,0.78316124,23,0.24101610539926127,1250,0.736853179540591
6,0.79031032,4,0.215010210560589,1250,0.8620065260942229
7,0.81805876,28,0.07517018745069459,250,0.6495897315644903
8,0.74268691,6,0.8199406381599609,500,0.6338908281871425
9,0.75075563,7,0.5718849070870288,250,0.5633090610751015
10,0.80453779,23,0.13719492053529622,500,0.8419754774372648
11,0.81637780,3,0.09020051803899255,1500,0.8871583526954523
12,0.75168700,14,0.7606036241496422,500,0.9555469355517
13,0.74836318,21,0.9160467183921052,250,0.9791199264737083
14,0.76208985,22,0.43678610077133195,750,0.7653010354826448
15,0.73488210,14,0.9980772851941067,1500,0.43414207011899053
16,0.73704360,12,0.9977949067715398,500,0.413919012619445
17,0.73558613,11,0.9945401958292914,500,0.40741240428151015
18,0.73645105,14,0.9886143186302722,500,0.4016964534279456
19,0.74108378,15,0.9792910686387996,250,0.42756432619435897
20,0.73765784,12,0.9863112577424189,250,0.4186487836921261
21,0.73577470,11,0.997326137409472,750,0.42787196213646506
22,0.73477160,12,0.9602069140121808,750,0.4010219636665168
23,0.73881743,11,0.8520584195157178,750,0.40947085492830276
24,0.74111257,10,0.8213214545357886,750,0.498726942064592
25,0.73916473,18,0.8116307430263255,750,0.5093603329190876
26,0.74054245,10,0.8302254976604799,750,0.49449639029741155
27,0.73908300,18,0.8372018175243449,1500,0.4917800946306955
28,0.74593072,18,0.7139926474730596,1500,0.4949331265235662
29,0.74379711,9,0.7225941315623402,1500,0.48753178400989156
30,0.74450753,9,0.7118927613357451,1500,0.4912824268724446
31,0.74410842,19,0.7078114320940401,1500,0.4899195478756487
32,0.74371729,18,0.7059441169397219,1500,0.4621163591420618
33,0.73847949,18,0.9061237365029097,1000,0.5613587061441371
34,0.73917085,1,0.9131257208626078,1000,0.5461675620081985
35,0.74047908,8,0.8995893484133147,1000,0.5577375339562467
36,0.73916511,8,0.9025203843822578,1000,0.4476216868039335
37,0.73764921,8,0.9047839844303789,1000,0.4533654921333601
38,0.73904292,8,0.8838608325946229,1000,0.4442367155721354
39,0.73800517,1,0.91509264482686,1000,0.449280288424194
40,0.74004224,1,0.9274217961883113,1250,0.5457994646444032
41,0.73888786,1,0.9354081384426347,1250,0.52981888086734
42,0.73894399,15,0.9482053956241662,1250,0.5286040119855718
43,0.73849434,16,0.955984759591023,1250,0.5500306581719359
44,0.73810142,16,0.9637758115543847,1250,0.5349588011495553
45,0.73870819,13,0.9482820400603788,500,0.45840617303552894
46,0.73706710,13,0.9632161905193324,500,0.41253056313060904
47,0.73717164,13,0.9905577021122701,500,0.4160003922106843
48,0.73698740,13,0.9932057255573549,500,0.4129323520276436
49,0.73459308,16,0.997988716335913,500,0.4109495787676883
