trial,value,bagging_fraction,feature_fraction,lambda_l2,learning_rate,min_data_in_leaf,nrounds,num_leaves
0,0.75299860,0.6688119136816748,0.9862498783808527,18.54692556902764,0.24077047798309414,10,500,40
1,0.76786633,0.8873296045416659,0.40418956195134464,2.153508698580294,0.02185277808035046,11,400,32
2,0.76391196,0.9998523944739239,0.7712981502458114,0.014910107644354513,0.014664353311430888,20,1000,58
3,0.74993464,0.6695968702370024,0.6917160412602796,16.407929385659806,0.04478425720320363,21,1000,22
4,0.80634505,0.5081111061599938,0.48908972742011425,0.011644215754378533,0.2059651415734277,33,1000,37
5,0.75602675,0.6682768483312511,0.6611312655271075,0.005848939119822523,0.013099143427310583,4,200,33
6,0.75711063,0.6851272681940934,0.39478648976243025,49.27497900195933,0.12411633702260089,30,1000,60
7,0.74163484,0.8700212837778797,0.7794137078259742,0.02068816308107221,0.01940836810711567,27,600,5
8,0.78981117,0.7342811233257248,0.2381194306403235,0.009681678516364924,0.09856982004683314,15,100,41
9,0.76935448,0.9060271666849071,0.32173526776745387,0.0032290506987906805,0.02248518190114082,20,300,26
10,0.74923480,0.6409900230414973,0.6357553732327739,0.017812978413405595,0.0901318740308045,29,300,47
11,0.74931580,0.6312454222326136,0.25487960983360936,0.0011323742206454186,0.016667830755131,30,900,17
12,0.73983613,0.983588495838633,0.9534411636751183,0.7442002567820422,0.023263643079199713,34,500,56
13,0.75346428,0.6110206848524724,0.7070572897191181,0.2822570416009273,0.04723049377632359,22,700,25
14,0.75525170,0.5895712501684873,0.6403985266753094,2.36800316333122,0.08089022253651436,9,500,53
15,0.74415514,0.9993859191707942,0.9980263440248438,0.17748254028766744,0.010004020462226957,39,700,3
16,0.75847825,0.9921968556359104,0.7999145897490604,0.10300502500655458,0.048954130817651924,38,600,4
17,0.74587104,0.972609799945046,0.9577940205129468,0.15065969981127267,0.011756451981521119,40,700,3
18,0.73908405,0.9883107938434466,0.9718506211328028,0.14757937782570535,0.012797892296833643,40,700,4
19,0.75585920,0.8614399687878999,0.8670680662109175,0.6374400493983533,0.03144440041158795,23,700,63
20,0.74951641,0.8510128208614772,0.8874429305930824,0.814343487668859,0.038210839469434155,26,700,14
21,0.74231477,0.8360817712424622,0.8684112070539493,1.0040440075626735,0.030127860734379983,26,800,12
22,0.74047218,0.8203648276807769,0.8685186475238542,1.3380484433511146,0.030317028471942918,26,500,50
23,0.74497619,0.8360899245630296,0.8862727441193375,0.9142557464649714,0.031048749918826262,35,800,51
24,0.74729703,0.8321692242349166,0.8589172519754358,1.3015869975883758,0.03227402762100466,35,800,13
25,0.74944829,0.9298177730916761,0.8952063072068944,0.8449843908509933,0.03149888342928705,36,800,13
26,0.73969764,0.808981429512728,0.8815759521824219,0.7507174059948124,0.030051038000191883,35,500,48
27,0.73983837,0.8008133039330856,0.8994340079044182,0.055127958634710914,0.02862333009237475,35,500,62
28,0.73005329,0.7841609849712575,0.913354795771633,0.05249994582320135,0.024322834184248552,36,500,49
29,0.73658451,0.936235419866145,0.928188664435826,0.05127399786565718,0.02519425124184426,34,500,47
30,0.73650538,0.9450193937256635,0.9420021991107432,0.045602469007548226,0.02192768250312579,33,500,47
31,0.75269691,0.9239423342162683,0.938893978492241,0.05712554594982919,0.05921323149880996,34,400,56
32,0.75121395,0.9339282405134444,0.9457278561854294,7.319891587326865,0.06223595225973226,33,400,56
33,0.74403176,0.7678658180751842,0.9336164684974446,0.05904685439850073,0.06253127511000287,37,400,46
34,0.72780608,0.7791028115712477,0.958862314812055,0.046883581670117525,0.016998499598067242,32,400,45
35,0.73947212,0.7662330629859823,0.9600531181770915,0.04602987663267909,0.06297737201165036,31,600,44
36,0.73293743,0.7419712558509385,0.9983432891991977,0.04394613759493681,0.017181096558370617,38,600,45
37,0.73256563,0.9429721467134113,0.9913505872451096,0.3433281030470243,0.01903878905630521,40,600,42
38,0.74352468,0.9557497702268919,0.8122716110428897,0.03308064732099368,0.017752857793051104,32,600,42
39,0.73089466,0.9550099201378851,0.8183966744158804,0.03147367871829613,0.016712881861268663,40,600,40
40,0.72957572,0.7312268850798007,0.8161738747878242,0.031401088218286285,0.01795200914565672,31,300,43
41,0.73280704,0.7275667050099928,0.8221476548942713,0.033346582839265795,0.01721846927515333,31,600,41
42,0.73409052,0.716111233934256,0.8096914343526429,0.029287631076894548,0.01801649833024986,32,600,37
43,0.73121638,0.7236558751994723,0.8128279631273537,0.027920451672795565,0.016857159519258178,28,300,42
44,0.72632614,0.7306412689922986,0.813075872891709,0.39167083779389245,0.015484426648922448,31,300,36
45,0.72817133,0.7056774268976481,0.7511914694743927,0.004838248554301054,0.014847013311974848,29,300,37
46,0.72882281,0.6999231833602602,0.7354538128123204,0.32013584450019816,0.014849812538366232,37,300,37
47,0.72764017,0.7028026936789514,0.6965629992745672,0.0056375643266413965,0.014270068303144683,29,300,37
48,0.72938525,0.7166041713130761,0.7326586441118075,0.004336283914331085,0.014966973242776753,31,200,37
49,0.76401385,0.6901642769056775,0.7412626707447821,0.004833119379664991,0.013565191435605129,28,100,36
