trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
0,0.70855501,0.7250199984665535,0.01679002693238595,4,4.055140472211223,800,0.002285984120366832,0.96490489242407
1,0.73947258,0.2929055329856639,0.057864963081944026,4,12.939240525619251,200,0.006581242412761357,0.7138109694781609
2,0.74523897,0.2171803480384111,0.05915120571245258,8,18.704828768499276,500,0.4937609006724195,0.6303830979615399
3,0.74268245,0.32119094714934093,0.07731430771309857,8,13.94028061220897,200,1.6624023505029681,0.6581549139953409
4,0.70725937,0.8139596737347712,0.011747096604824066,4,1.2697026367597495,300,0.001792703505170491,0.8794801602279165
5,0.72314317,0.9004154509499767,0.037409583653941744,2,19.845981851807274,100,42.78446716825754,0.966542416672222
6,0.71242469,0.9498849089106913,0.026525074812279923,6,3.249138642723602,200,0.0020492393057651203,0.5321405992859909
7,0.70914595,0.5306311842611656,0.04806959600151105,2,4.704627941609919,600,6.647532770290305,0.8595597176733837
8,0.73518544,0.2913412683978216,0.010473285495831739,3,12.004428090387549,500,12.373491652123624,0.5658108494886763
9,0.76560660,0.2010838375287481,0.10823866441504063,4,16.185611149474067,100,0.0016539643530290755,0.9881014107060213
10,0.73717266,0.22703403583303539,0.04995308897057782,1,8.01349282685785,700,0.15533836453893787,0.86872587823917
11,0.71021257,0.5381962812846091,0.01620283267929656,4,15.089493463129891,800,0.0066223471851863175,0.5072879969769062
12,0.72215326,0.39263948533175896,0.022965080990347442,7,16.055032916254593,200,0.013825228103766388,0.5297888998305627
13,0.75280172,0.26882054625028584,0.18154541727357965,4,10.265629654302444,300,0.8384594196976138,0.9992452317382248
14,0.72642055,0.7887401096776612,0.01597366368391294,7,5.0432808133083595,100,0.0036200000027774852,0.6755900006476192
15,0.81749718,0.5774857011329596,0.2923125681981119,5,1.0245813231933987,1000,0.0506768106438856,0.7861840498441929
16,0.72137678,0.917637317217582,0.024521302855630315,6,1.318378207685854,1000,0.046341220728656055,0.7910553573513813
17,0.72052107,0.6854685443559367,0.012859712339017688,1,1.256508273213249,1000,0.04930180772222156,0.8213091328527722
