response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4637,0.4642,-0.52,53.8,0.5594,0.6455, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4976,0.4725,-1.78,61.3,0.3811,0.5444, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4598,0.4766,-0.8,59.1,0.4512,0.6004, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.695,0.6713,-5.05,60.2,0.04665,0.1398, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.6955,0.6828,-4.57,60.2,0.04894,0.1398, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.6748,0.6623,-3.38,60.2,0.05721,0.143, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.6777,0.6644,-3.94,58.1,0.05462,0.1425, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.741,0.6863,-3.37,59.1,0.1349,0.2868, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7379,0.6873,-2.54,59.1,0.1284,0.2853, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.6705,0.6648,-3.81,62.4,0.05212,0.1422, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.6719,0.6652,-3.82,63.4,0.04338,0.137, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4635,0.4867,0.5,47.3,0.7536,0.7664, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4656,0.485,0.61,48.4,0.6716,0.7298, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4432,0.4658,0.19,46.2,0.7794,0.7794, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4659,0.4697,0.44,45.2,0.6854,0.7298, ns
