response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
ETmax,Anomaly / 12m,C vs C+D,93,0.0339,0.0384,-0.41,50.5,0.421,0.5522, ns
ETmax,Anomaly / 12m,C+M vs C+M+D,93,0.0346,0.0384,0.36,46.2,0.5229,0.6152, ns
ETmax,Anomaly / 12m,C+T vs C+T+D,93,0.0356,0.0341,0,49.5,0.652,0.7049, ns
ETmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.0346,0.0337,-0.06,50.5,0.5336,0.6187, ns
ETmax,Anomaly / 24m,C vs C+D,93,0.034,0.036,-1.31,53.8,0.5061,0.6043, ns
ETmax,Anomaly / 24m,C+M vs C+M+D,93,0.0334,0.0364,-0.74,55.9,0.4091,0.5522, ns
ETmax,Anomaly / 24m,C+T vs C+T+D,93,0.0332,0.0347,0.1,49.5,0.652,0.7049, ns
ETmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.0342,0.034,-1,53.8,0.2007,0.3345, ns
ETmax,Raw-lag / 12m,C vs C+D,93,0.0339,0.0384,-0.41,50.5,0.421,0.5522, ns
ETmax,Raw-lag / 12m,C+M vs C+M+D,93,0.0267,0.0259,-0.35,52.7,0.2083,0.3401, ns
ETmax,Raw-lag / 12m,C+T vs C+T+D,93,0.0356,0.0341,0,49.5,0.652,0.7049, ns
ETmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.0273,0.0264,-0.66,54.8,0.1513,0.2632, ns
ETmax,Raw-lag / 24m,C vs C+D,93,0.034,0.036,-1.31,53.8,0.5061,0.6043, ns
ETmax,Raw-lag / 24m,C+M vs C+M+D,93,0.0261,0.0273,-0.52,51.6,0.4847,0.6043, ns
ETmax,Raw-lag / 24m,C+T vs C+T+D,93,0.0332,0.0347,0.1,49.5,0.652,0.7049, ns
ETmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.028,0.0271,-0.34,52.7,0.1912,0.3254, ns
GPPsat,Anomaly / 12m,C vs C+D,93,6.0157,5.4124,-8.07,60.2,0.005912,0.01971,*
GPPsat,Anomaly / 12m,C+M vs C+M+D,93,5.9564,5.3854,-8.36,61.3,0.005477,0.01971,*
GPPsat,Anomaly / 12m,C+T vs C+T+D,93,6.0837,5.4698,-5.44,63.4,0.0006617,0.005293,**
GPPsat,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.9762,5.4589,-6.14,65.6,0.0005409,0.005293,**
GPPsat,Anomaly / 24m,C vs C+D,93,5.9041,5.5102,-4.73,63.4,0.005127,0.01971,*
GPPsat,Anomaly / 24m,C+M vs C+M+D,93,5.8563,5.5175,-5.02,63.4,0.005848,0.01971,*
GPPsat,Anomaly / 24m,C+T vs C+T+D,93,6.01,5.558,-2.88,62.4,0.0008176,0.00545,**
GPPsat,Anomaly / 24m,C+T+M vs C+T+D+M,93,6.0211,5.6134,-3.36,64.5,0.0005865,0.005293,**
GPPsat,Raw-lag / 12m,C vs C+D,93,6.0157,5.4124,-8.07,60.2,0.005912,0.01971,*
GPPsat,Raw-lag / 12m,C+M vs C+M+D,93,3.638,3.5571,-0.19,50.5,0.6975,0.7236, ns
GPPsat,Raw-lag / 12m,C+T vs C+T+D,93,6.0837,5.4698,-5.44,63.4,0.0006617,0.005293,**
GPPsat,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.6242,3.4485,-0.48,53.8,0.3608,0.5064, ns
