response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.5272,0.5279,-3.19,57,0.06557,0.1229, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5352,0.5091,-5.69,61.3,0.00184,0.006134,**
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.531,0.5147,-2.74,57,0.06855,0.1246, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.5175,0.5395,-3.08,55.9,0.2039,0.2876, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7291,0.719,-1.17,50.5,0.09374,0.1562, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7803,0.7019,-2.99,53.8,0.02254,0.0588, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.764,0.7114,-8.53,62.4,0.00184,0.006134,**
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.726,0.6887,-4.48,60.2,0.01177,0.03639,*
uWUE,Anomaly / 24m,C vs C+D,93,0.7511,0.7008,0.57,49.5,0.1799,0.2633, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7231,0.6912,-1.5,54.8,0.02626,0.06303, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.7409,0.7217,-1.61,54.8,0.02445,0.06113, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7433,0.7171,-3.61,55.9,0.01213,0.03639,*
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4646,0.487,1.57,46.2,0.5382,0.6331, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4926,0.4811,-1.88,55.9,0.0581,0.1202, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4726,0.4708,-2.36,54.8,0.1268,0.195, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4688,0.4878,-1.3,52.7,0.2687,0.343, ns
