response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4684,0.5283,-0.49,55.4,0.2567,0.6783, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.498,0.5079,-0.71,53.8,0.2826,0.6783, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4989,0.5088,-0.33,52.3,0.6006,0.8242, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5889,0.5853,-0.33,50.8,0.276,0.6783, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.6174,0.5949,-0.19,50.8,0.4428,0.7815, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6181,0.632,-0.13,50.8,0.3051,0.7041, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.5908,0.6171,1.02,46.2,0.5104,0.7933, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.562,0.5876,-1.01,52.3,0.1853,0.6783, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5608,0.6118,-0.55,50.8,0.2826,0.6783, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5911,0.6049,-0.74,56.9,0.2165,0.6783, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.588,0.6127,-1.44,53.8,0.09785,0.556, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4293,0.4304,0.9,46.2,0.6716,0.8395, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4375,0.4312,-0.33,55.4,0.4896,0.7933, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4506,0.4254,0.23,47.7,0.6081,0.8242, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4626,0.4568,-0.46,55.4,0.4792,0.7933, ns
