response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C vs C+D,112,4.8301,4.5639,-12.98,63.4,0.0002432,0.0009231,***
NEPmax,Raw-lag / 24m,C+M vs C+M+D,112,2.6444,2.4894,-3.98,60.7,0.08507,0.1537, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,112,4.4739,4.5015,-9.57,64.3,0.0001338,0.0006888,***
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,112,2.736,2.6848,-1.73,55.4,0.1931,0.2809, ns
WUE,Anomaly / 12m,C vs C+D,112,0.7508,0.717,-6.14,59.8,0.05865,0.1268, ns
WUE,Anomaly / 12m,C+M vs C+M+D,112,0.7147,0.7237,-5.66,55.4,0.07392,0.1516, ns
WUE,Anomaly / 12m,C+T vs C+T+D,112,0.7565,0.721,-5.36,58,0.08373,0.1537, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7847,0.7327,-6.06,59.8,0.08373,0.1537, ns
WUE,Anomaly / 24m,C vs C+D,112,0.8018,0.7193,-3.93,57.1,0.01943,0.05758, ns
WUE,Anomaly / 24m,C+M vs C+M+D,112,0.7828,0.7508,-6.44,57.1,0.02345,0.067, ns
WUE,Anomaly / 24m,C+T vs C+T+D,112,0.7681,0.7623,-1.25,50.9,0.1111,0.1851, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7693,0.7653,-5.59,60.7,0.05032,0.1184, ns
WUE,Raw-lag / 12m,C vs C+D,112,0.7508,0.717,-6.14,59.8,0.05865,0.1268, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4391,0.486,0.51,49.1,0.6092,0.6769, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,112,0.7565,0.721,-5.36,58,0.08373,0.1537, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4513,0.4803,-1.89,54.5,0.2371,0.3094, ns
WUE,Raw-lag / 24m,C vs C+D,112,0.8018,0.7193,-3.93,57.1,0.01943,0.05758, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4637,0.459,-0.48,50.9,0.67,0.7342, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7681,0.7623,-1.25,50.9,0.1111,0.1851, ns
