response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
ETmax,Anomaly / 12m,C vs C+D,93,0.0352,0.039,-0.84,52.7,0.529,0.7099, ns
ETmax,Anomaly / 12m,C+M vs C+M+D,93,0.0346,0.0393,-0.75,52.7,0.4061,0.6248, ns
ETmax,Anomaly / 12m,C+T vs C+T+D,93,0.0333,0.0344,0.2,48.4,0.673,0.7697, ns
ETmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.0341,0.0346,-0.33,53.8,0.5351,0.7099, ns
ETmax,Anomaly / 24m,C vs C+D,93,0.0354,0.0372,-0.92,55.9,0.5092,0.7099, ns
ETmax,Anomaly / 24m,C+M vs C+M+D,93,0.0351,0.0377,-0.53,52.7,0.5624,0.718, ns
ETmax,Anomaly / 24m,C+T vs C+T+D,93,0.0348,0.0368,0.34,47.3,0.6799,0.7697, ns
ETmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.0343,0.0377,0.24,45.2,0.8772,0.8928, ns
ETmax,Raw-lag / 12m,C+M vs C+M+D,93,0.0265,0.026,-0.4,52.7,0.2827,0.4847, ns
ETmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.0253,0.0256,0.07,48.4,0.4316,0.6473, ns
ETmax,Raw-lag / 24m,C+M vs C+M+D,93,0.0264,0.0274,0.45,43,0.6716,0.7697, ns
ETmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.0267,0.0272,-0.47,53.8,0.3825,0.604, ns
GPPsat,Anomaly / 12m,C vs C+D,93,6.0332,5.4594,-10.83,66.7,0.0008728,0.005895,**
GPPsat,Anomaly / 12m,C+M vs C+M+D,93,5.935,5.4518,-11.78,65.6,0.001401,0.008281,**
GPPsat,Anomaly / 12m,C+T vs C+T+D,93,5.9251,5.251,-4.23,60.2,0.0004348,0.003727,**
GPPsat,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.909,5.3325,-3.52,58.1,0.0008843,0.005895,**
GPPsat,Anomaly / 24m,C vs C+D,93,5.9818,5.3913,-8.72,64.5,0.001863,0.008281,**
GPPsat,Anomaly / 24m,C+M vs C+M+D,93,5.895,5.5535,-9.19,63.4,0.002578,0.01031,*
GPPsat,Anomaly / 24m,C+T vs C+T+D,93,5.9343,5.4728,-4.43,63.4,0.000194,0.002329,**
GPPsat,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.9213,5.4725,-4.06,65.6,0.0002984,0.002984,**
GPPsat,Raw-lag / 12m,C+M vs C+M+D,93,3.6338,3.5951,0.53,45.2,0.8067,0.8644, ns
GPPsat,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.3666,3.3198,-0.09,50.5,0.4436,0.6492, ns
GPPsat,Raw-lag / 24m,C+M vs C+M+D,93,3.5954,3.607,-0.07,51.6,0.5442,0.7099, ns
GPPsat,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.4096,3.3336,0.03,49.5,0.4878,0.6968, ns
NEPmax,Anomaly / 12m,C vs C+D,93,5.069,4.8101,-9.76,62.4,0.003185,0.01194,*
NEPmax,Anomaly / 12m,C+M vs C+M+D,93,5.0315,4.7854,-9.48,63.4,0.001796,0.008281,**
NEPmax,Anomaly / 12m,C+T vs C+T+D,93,5.6957,4.4044,-6.46,65.6,0.0001581,0.002329,**
NEPmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.5769,4.8902,-6.3,68.8,5.359e-05,0.001072,**
NEPmax,Anomaly / 24m,C vs C+D,93,5.2338,4.866,-9.63,61.3,0.001932,0.008281,**
NEPmax,Anomaly / 24m,C+M vs C+M+D,93,5.307,4.8751,-11.14,60.2,0.00184,0.008281,**
NEPmax,Anomaly / 24m,C+T vs C+T+D,93,5.6296,4.7091,-6.63,73.1,6.842e-06,0.0004105,***
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.7022,4.692,-6.64,71,3.839e-05,0.001072,**
NEPmax,Raw-lag / 12m,C+M vs C+M+D,93,2.7364,2.943,0.23,49.5,0.6661,0.7697, ns
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,2.7147,2.863,1.52,49.5,0.7961,0.8644, ns
