response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C vs C+D,112,4.5554,4.5259,-13.1,61.6,0.0002799,0.001066,**
NEPmax,Raw-lag / 24m,C+M vs C+M+D,112,2.4463,2.4184,-0.44,52.7,0.3321,0.6039, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,112,4.7888,4.382,-9.5,68.8,7.072e-06,0.0001325,***
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,112,2.4231,2.4199,-0.49,54.5,0.4832,0.7133, ns
WUE,Anomaly / 12m,C vs C+D,112,0.6648,0.6977,-2.24,54.5,0.1915,0.3737, ns
WUE,Anomaly / 12m,C+M vs C+M+D,112,0.6679,0.6994,-2.59,50.9,0.2353,0.4482, ns
WUE,Anomaly / 12m,C+T vs C+T+D,112,0.7223,0.7148,-2.26,54.5,0.1709,0.3737, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7266,0.7206,-2.62,55.4,0.16,0.3737, ns
WUE,Anomaly / 24m,C vs C+D,112,0.7208,0.6951,-5.09,58,0.1593,0.3737, ns
WUE,Anomaly / 24m,C+M vs C+M+D,112,0.7302,0.6903,-3.82,56.2,0.1776,0.3737, ns
WUE,Anomaly / 24m,C+T vs C+T+D,112,0.7561,0.7162,-2.51,56.2,0.1814,0.3737, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.748,0.7171,-3.15,55.4,0.1829,0.3737, ns
WUE,Raw-lag / 12m,C vs C+D,112,0.6648,0.6977,-2.24,54.5,0.1915,0.3737, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4413,0.4457,-0.16,50,0.5214,0.7133, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,112,0.7223,0.7148,-2.26,54.5,0.1709,0.3737, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4375,0.4462,1.32,44.6,0.9005,0.9119, ns
WUE,Raw-lag / 24m,C vs C+D,112,0.7208,0.6951,-5.09,58,0.1593,0.3737, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.3843,0.423,0.71,47.3,0.6897,0.7771, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7561,0.7162,-2.51,56.2,0.1814,0.3737, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.3982,0.4211,0.93,46.4,0.7246,0.7941, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.6679,0.6643,-1.18,52.7,0.3698,0.6407, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6673,0.6882,-0.08,50,0.4763,0.7133, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.7182,0.6688,1.69,45.5,0.5811,0.7379, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7138,0.6707,1.33,47.3,0.4809,0.7133, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.6658,0.6759,1.83,45.5,0.564,0.7379, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6505,0.6742,1.52,46.4,0.628,0.7475, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.6964,0.6597,2.36,45.5,0.6346,0.7475, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.6941,0.6534,2.88,46.4,0.739,0.7989, ns
uWUE,Raw-lag / 12m,C vs C+D,112,0.6679,0.6643,-1.18,52.7,0.3698,0.6407, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4479,0.4549,1.05,42.9,0.9364,0.9364, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,112,0.7182,0.6688,1.69,45.5,0.5811,0.7379, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4507,0.4733,0.81,46.4,0.8462,0.8679, ns
uWUE,Raw-lag / 24m,C vs C+D,112,0.6658,0.6759,1.83,45.5,0.564,0.7379, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4058,0.3999,0.61,47.3,0.777,0.8288, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,112,0.6964,0.6597,2.36,45.5,0.6346,0.7475, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.3976,0.3925,-0.26,50.9,0.5145,0.7133, ns
