response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.518,0.531,-4.64,60,0.1319,0.4682, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.5174,0.543,-2.95,53.8,0.319,0.58, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5057,0.5336,0.52,46.2,0.4121,0.6806, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.6809,0.6697,1.15,47.7,0.688,0.8309, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.6512,0.6421,-0.32,50.8,0.4792,0.7187, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6552,0.6564,-0.32,52.3,0.5623,0.7532, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6835,0.6715,0.23,46.2,0.7062,0.8309, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.615,0.705,-0.5,55.4,0.3355,0.5921, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.6564,0.676,-1.6,53.8,0.296,0.573, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.6358,0.6289,-5.7,64.6,0.03513,0.3828, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6527,0.6534,-0.19,50.8,0.3143,0.58, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.5044,0.5021,-0.75,52.3,0.5981,0.7801, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5254,0.5105,-1.29,52.3,0.1942,0.5134, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4833,0.4635,-2.09,56.9,0.1836,0.5134, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4927,0.4784,-0.68,52.3,0.07434,0.4055, ns
