response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.5034,0.5024,-1.36,51.6,0.3694,0.4926, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5101,0.5191,-1.18,52.7,0.4121,0.526, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5077,0.5279,-1.54,53.8,0.3465,0.4836, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.5202,0.5347,-0.3,51.6,0.6233,0.6926, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7123,0.6961,-3.17,55.9,0.03467,0.0742, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7195,0.6871,-6.35,58.1,0.01262,0.03787,*
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7034,0.7007,-3.29,58.1,0.03075,0.06894, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7156,0.6919,-6.31,61.3,0.01856,0.04625,*
uWUE,Anomaly / 24m,C vs C+D,93,0.6969,0.6904,-2.86,58.1,0.03964,0.07672, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7091,0.6985,-3.87,54.8,0.03586,0.0742, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.6838,0.7059,-3.55,59.1,0.0581,0.1025, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.6677,0.7155,-4.41,60.2,0.05677,0.1025, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4297,0.4739,0.73,46.2,0.8099,0.8161, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4377,0.4632,0.89,45.2,0.8161,0.8161, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4364,0.466,1.36,46.2,0.7438,0.7771, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4439,0.4698,-0.43,51.6,0.421,0.5263, ns
