uWUE,ETmax,precipAvail,Gavail,GSmax,CO2avail,G1,EF,EFampl,GPPsat,NEPmax,Rb,Rbmax,aCUE,TZ,nyears,SITE_ID,year,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP
2.75264381125142,0.259027772408397,yes,yes,-6.54038563054684e-05,yes,-1.01521733840794,0.646621337286227,0.381328914355525,26.1795778753861,30.6191519999999,NA,NA,NA,-6,22,US-ARM,2003,36.6058,-97.4888,314,CRO
2.3588128368913,0.269131524791508,yes,yes,-6.12140135477349e-05,yes,-1.13368356178641,0.694111584626614,0.211240123818919,22.5077021369354,24.087956,NA,NA,NA,-6,22,US-ARM,2004,36.6058,-97.4888,314,CRO
2.9292852791814,0.158901191204903,yes,yes,-4.01117107180322e-05,yes,-1.31793290239544,0.433471478256454,0.272345970429533,17.5283914995529,17.946888,NA,NA,NA,-6,22,US-ARM,2005,36.6058,-97.4888,314,CRO
2.92974939932492,0.242233710003741,yes,yes,-5.85349316251762e-05,yes,-1.18150379343,0.599153187421207,0.295059045064456,24.1553878212108,24.906271,NA,NA,NA,-6,22,US-ARM,2006,36.6058,-97.4888,314,CRO
2.7159696732098,0.274559356657647,yes,yes,0.0120777455394058,yes,1.78541219804601,0.672157867663638,0.30015392417605,31.5583158437749,28.576152,NA,NA,NA,-6,22,US-ARM,2007,36.6058,-97.4888,314,CRO
2.62107222102447,0.28891849162441,yes,yes,0.00929475929359755,yes,1.85008436070471,0.67558456793961,0.247401354648281,34.3778353565516,35.23615,NA,NA,NA,-6,22,US-ARM,2008,36.6058,-97.4888,314,CRO
2.36071198101129,0.263379556740009,yes,yes,0.0110500741506612,yes,3.19339434933048,0.618108323484598,0.325552719401276,22.2117111193814,22.785994,NA,NA,NA,-6,22,US-ARM,2009,36.6058,-97.4888,314,CRO
2.67754372141095,0.240996328855652,yes,yes,0.0108218357579971,yes,2.60660512780668,0.553743716992266,0.239449398941027,38.1947684750392,34.591776,NA,NA,NA,-6,22,US-ARM,2010,36.6058,-97.4888,314,CRO
2.28601983181871,0.194976179190041,yes,yes,0.00854632129775534,yes,3.15189893417112,0.536717635368581,0.302754668569938,12.1289164821112,14.01538,1.64220044220943,2.51167727856189,0.780308186920805,-6,22,US-ARM,2011,36.6058,-97.4888,314,CRO
3.16867182431211,0.282602106909669,yes,yes,0.0174873961273343,yes,2.89578437723955,0.799473819299565,0.317435408296853,39.4378839843831,34.257595,NA,NA,NA,-6,22,US-ARM,2012,36.6058,-97.4888,314,CRO
2.43936916952968,0.341568266463968,yes,yes,0.0141934496043762,yes,3.32071092207391,0.745179746503045,0.203979519661453,27.6212761809073,28.052684,NA,NA,NA,-6,22,US-ARM,2013,36.6058,-97.4888,314,CRO
2.18675548867523,0.355002365887574,yes,yes,0.0140347091431226,yes,3.66500831345274,0.725856841163899,0.306358504821924,30.8713563641915,31.493522,NA,NA,NA,-6,22,US-ARM,2014,36.6058,-97.4888,314,CRO
4.01337171715173,0.294914817104211,yes,yes,0.0226299079016722,yes,-4.62572910860437,0.697550632491443,0.570335854490076,31.0048228605185,32.15022,NA,NA,NA,-6,22,US-ARM,2015,36.6058,-97.4888,314,CRO
2.81580535416204,0.259891290566076,yes,yes,0.0094471161487159,yes,0.620041251336819,0.698320972713805,0.358065621222502,21.5021780418922,27.128848,NA,NA,NA,-6,22,US-ARM,2016,36.6058,-97.4888,314,CRO
3.24951738972586,0.273768414658331,yes,yes,0.0132254687630029,yes,2.42404845276806,0.70485654432407,0.340416877332656,30.8747356089991,30.079912,4.05138750529308,4.98871151042191,0.546151792349422,-6,22,US-ARM,2017,36.6058,-97.4888,314,CRO
2.94460825425691,0.272026017503368,yes,yes,0.0108175294550574,yes,2.5401700217613,0.569754804692156,0.364655779992146,22.3714465310038,21.608333,NA,NA,NA,-6,22,US-ARM,2018,36.6058,-97.4888,314,CRO
2.92950646345396,0.307361410382013,yes,yes,0.0143933385252115,yes,2.49630167560585,0.805455129660016,0.270727224774364,31.7862878047014,30.698804,NA,NA,NA,-6,22,US-ARM,2019,36.6058,-97.4888,314,CRO
3.1295703149052,0.27000803729482,yes,yes,0.0105068832879393,yes,2.08739813833057,0.656030597880459,0.384988611562307,26.0888500833246,26.016326,NA,NA,NA,-6,22,US-ARM,2020,36.6058,-97.4888,314,CRO
3.26766358812716,0.243853206919409,yes,yes,0.0160360920035888,yes,2.38879843126906,0.72283657890222,0.328345914949294,33.1839858001765,34.893295,NA,NA,NA,-6,22,US-ARM,2021,36.6058,-97.4888,314,CRO
3.75733663135893,0.271489784802064,yes,yes,0.0119872006733377,yes,2.11854367400658,0.599661392038523,0.440666677478674,35.3849548517964,33.7599960000001,NA,NA,NA,-6,22,US-ARM,2022,36.6058,-97.4888,314,CRO
3.90697575268146,0.273287272498486,yes,yes,0.00704739300258632,yes,0.996296207879121,0.625875871626005,0.315776093412177,29.5336546521482,28.657873,NA,NA,NA,-6,22,US-ARM,2023,36.6058,-97.4888,314,CRO
3.8724987647334,0.223841607353951,yes,yes,0.00756205993428961,yes,1.51590888482565,0.501553762709359,0.316938634051877,24.4912647635112,25.16886,NA,NA,NA,-6,22,US-ARM,2024,36.6058,-97.4888,314,CRO
