uWUE,ETmax,precipAvail,Gavail,GSmax,CO2avail,G1,EF,EFampl,GPPsat,NEPmax,Rb,Rbmax,aCUE,TZ,nyears,SITE_ID,year,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP
9.51300073815436,0.150056023129564,yes,yes,0.000553986686187646,yes,-0.950189206558211,0.478326335091297,0.0830161303041087,36.4584047968807,25.8957760000001,NA,NA,NA,-5,27,CA-Cbo,1995,44.3167,-79.9333,215.72,DBF
3.02332226319149,0.310832981845233,yes,yes,0.0199262257727647,yes,3.46785327507143,0.723135272378582,0.257323136242098,33.540392303291,24.544452,NA,NA,NA,-5,27,CA-Cbo,1996,44.3167,-79.9333,215.72,DBF
5.52203606271986,0.201928141399832,yes,yes,0.00900343352593304,yes,0.726388675801941,0.615942028985507,0.242704788862592,38.7162448027145,29.17728,NA,NA,NA,-5,27,CA-Cbo,1997,44.3167,-79.9333,215.72,DBF
3.58132771116013,0.278977940178759,yes,yes,0.0142344352086572,yes,1.75132786468039,0.648401698958515,0.25842620397296,31.2567864471133,22.346648,NA,NA,NA,-5,27,CA-Cbo,1998,44.3167,-79.9333,215.72,DBF
3.5317627239116,0.337429953015038,yes,yes,0.0173244568738241,yes,2.23778339061524,0.697753581772917,0.241087178653925,31.4513932551569,23.120904,NA,NA,NA,-5,27,CA-Cbo,1999,44.3167,-79.9333,215.72,DBF
3.10523612257259,0.267031867832164,yes,yes,0.0217982973751108,yes,2.71514729580701,0.651315161651624,0.299192273298911,35.0780503023285,28.4636700000001,NA,NA,NA,-5,27,CA-Cbo,2000,44.3167,-79.9333,215.72,DBF
2.61543748261824,0.304698026707057,yes,yes,0.0235507677403343,yes,3.59402114982707,0.697343886705149,0.244414325341776,29.9961360889525,23.009088,NA,NA,NA,-5,27,CA-Cbo,2001,44.3167,-79.9333,215.72,DBF
3.73938581065453,0.25499548281613,yes,yes,0.0127457848192181,yes,1.5780985482944,0.681245696814457,0.328767680697425,28.9808013422643,24.5382,NA,NA,NA,-5,27,CA-Cbo,2002,44.3167,-79.9333,215.72,DBF
3.64867836408374,0.254980629853853,yes,yes,0.0138967328629966,yes,1.81148250072937,0.630034989400021,0.259358130142106,36.7083490865332,25.567354,NA,NA,NA,-5,27,CA-Cbo,2003,44.3167,-79.9333,215.72,DBF
3.84529072551846,0.282884206467148,yes,yes,0.0148388802032269,yes,1.65280762679199,0.649293303171601,0.237855944807858,37.5861844781807,26.24283,NA,NA,NA,-5,27,CA-Cbo,2005,44.3167,-79.9333,215.72,DBF
4.28466274336675,0.275091176022005,yes,yes,0.0131541620231436,yes,1.59831676091753,0.636649490572667,0.283910067965105,36.522402999584,27.01054,NA,NA,NA,-5,27,CA-Cbo,2006,44.3167,-79.9333,215.72,DBF
3.61889801735902,0.237322853994465,yes,yes,0.0101043150673173,yes,1.58390725188594,0.569607941842262,0.312187601837387,29.2454361368614,23.357084,NA,NA,NA,-5,27,CA-Cbo,2007,44.3167,-79.9333,215.72,DBF
3.48444523781694,0.268736707945157,yes,yes,0.0125850136567266,yes,1.88666389489728,0.611305816304355,0.369039129477694,32.2296615604985,28.063757,NA,NA,NA,-5,27,CA-Cbo,2008,44.3167,-79.9333,215.72,DBF
3.33691361771898,0.279974166446432,yes,yes,0.0168610627564871,yes,2.46780918628792,0.647458398089303,0.245908837065299,38.1304558772481,28.6241,NA,NA,NA,-5,27,CA-Cbo,2009,44.3167,-79.9333,215.72,DBF
