uWUE,ETmax,precipAvail,Gavail,GSmax,CO2avail,G1,EF,EFampl,GPPsat,NEPmax,Rb,Rbmax,aCUE,TZ,nyears,SITE_ID,year,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP
3.18632578306217,0.254033817674429,yes,yes,0.00075701872515928,yes,-0.503920319276721,0.484401778094177,0.346650901142065,25.723430369139,29.978782,NA,NA,NA,-5,17,US-UMd,2007,45.5625,-84.6975,239,DBF
3.26940300879713,0.274322022873138,yes,yes,0.000938003715014483,yes,-0.6308775389417,0.578218823735937,0.18276553442083,27.9671445968109,30.517695,NA,NA,NA,-5,17,US-UMd,2008,45.5625,-84.6975,239,DBF
3.29183004314266,0.259767946918419,yes,yes,0.000915139501307295,yes,-0.616698540285359,0.523839593100704,0.231991110173205,27.7274612010274,27.348512,NA,NA,NA,-5,17,US-UMd,2009,45.5625,-84.6975,239,DBF
2.74446992227828,0.274031175262185,yes,yes,0.00119469831182208,yes,-0.568984466632938,0.58070932964004,0.235320527316531,25.1504718307849,25.398766,NA,NA,NA,-5,17,US-UMd,2010,45.5625,-84.6975,239,DBF
3.26518023632646,0.261688665782054,yes,yes,0.0210983944004136,yes,-0.238177392569638,0.521692408968373,0.260050819627228,28.4689717711243,30.815054,NA,NA,NA,-5,17,US-UMd,2011,45.5625,-84.6975,239,DBF
3.46155195325775,0.292191989360264,yes,yes,0.00100509568576211,yes,-0.708176566488054,0.576049704670402,0.230892125414331,27.8984644315659,29.32477,NA,NA,NA,-5,17,US-UMd,2012,45.5625,-84.6975,239,DBF
3.72054843530712,0.232913989383666,yes,yes,0.000774313376282475,yes,-0.645231982041486,0.491701449370625,0.208950679624545,31.2361047273994,30.4541300000001,NA,NA,NA,-5,17,US-UMd,2013,45.5625,-84.6975,239,DBF
3.72986773045688,0.218228489599766,yes,yes,0.000816518856449587,yes,-0.576020782091716,0.558218003180279,0.243176760729663,32.1513530478585,31.793536,NA,NA,NA,-5,17,US-UMd,2014,45.5625,-84.6975,239,DBF
2.96885851200297,0.221671070823962,yes,yes,0.000776573178073144,yes,-0.368291396983514,0.537619485725556,0.211997269739777,29.4473728614689,29.5580230000001,NA,NA,NA,-5,17,US-UMd,2015,45.5625,-84.6975,239,DBF
3.65250186389301,0.231986228244077,yes,yes,0.000746490897627757,yes,-0.707844791234997,0.53602138463702,0.210680863935457,26.9458506776203,30.458207,NA,NA,NA,-5,17,US-UMd,2016,45.5625,-84.6975,239,DBF
3.51904921874201,0.256860531047943,yes,yes,0.000839310961737244,yes,-0.634359978199035,0.565842868019222,0.22427783060597,31.3713607071647,31.854752,NA,NA,NA,-5,17,US-UMd,2017,45.5625,-84.6975,239,DBF
3.78517110346628,0.23306917244077,yes,yes,0.000698697235175006,yes,-0.701726486654794,0.515317025575824,0.263821457820675,30.8138069336106,31.10445,NA,NA,NA,-5,17,US-UMd,2018,45.5625,-84.6975,239,DBF
3.89940887202307,0.248006239102818,yes,yes,0.000775205087171246,yes,-0.676100293662612,0.529262400072563,0.240022031480845,30.0983961782469,31.200544,NA,NA,NA,-5,17,US-UMd,2019,45.5625,-84.6975,239,DBF
3.55292716359832,0.271885816531111,yes,yes,0.000897012278068958,yes,-0.663839747974833,0.586079229432387,0.237270307576451,27.3843673253262,31.574028,NA,NA,NA,-5,17,US-UMd,2020,45.5625,-84.6975,239,DBF
3.58256419553872,0.281614418829028,yes,yes,0.000856525617327047,yes,-0.694023575303804,0.648270337095438,0.255772416842072,33.0805571620999,33.704504,NA,NA,NA,-5,17,US-UMd,2021,45.5625,-84.6975,239,DBF
3.79001313960055,0.268583037015256,yes,yes,0.0176522811451516,yes,-0.634514614187013,0.61191747446996,0.23016123171647,32.1464616051874,35.091976,NA,NA,NA,-5,17,US-UMd,2022,45.5625,-84.6975,239,DBF
4.23705100042373,0.1814865849916,yes,yes,0.045796767459566,yes,3.13001872312486,0.471994151389045,0.312711754243416,25.5181106263084,33.408029,NA,NA,NA,-5,17,US-UMd,2023,45.5625,-84.6975,239,DBF
