uWUE,ETmax,precipAvail,Gavail,GSmax,CO2avail,G1,EF,EFampl,GPPsat,NEPmax,Rb,Rbmax,aCUE,TZ,nyears,SITE_ID,year,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP
1.94871976439964,0.0667601139159583,yes,yes,3.66508499129042e-08,yes,-1.62602533666694,0.174767618936265,0.17389896893635,3.14727987554144,4.2284872,NA,NA,NA,-7,13,US-Jo1,2010,32.582,-106.635,1398.42,OSH
3.66492038671132,0.0429664774336173,yes,yes,1.43789378531692e-08,yes,-1.64219749800993,0.0472560676221798,0.0747547217378708,2.12374628896503,3.921231,NA,NA,NA,-7,13,US-Jo1,2011,32.582,-106.635,1398.42,OSH
3.43348848225318,0.0534702735536957,yes,yes,-4.74051434958256e-09,yes,-1.68177964423898,0.115175711997591,0.0938704567029781,3.70959183726731,4.5060936,NA,NA,NA,-7,13,US-Jo1,2012,32.582,-106.635,1398.42,OSH
1.08599982711755,0.394760571008529,yes,yes,9.45336148780901e-06,yes,-1.40866579851243,0.174120976290526,0.497290979551368,5.135601432087,6.45862899999999,NA,NA,NA,-7,13,US-Jo1,2013,32.582,-106.635,1398.42,OSH
2.53342008487181,0.0951986383316164,yes,yes,-6.87504506442778e-08,yes,-1.41100531065546,0.214129105114977,0.218593556203798,6.01068536523829,5.960494,NA,NA,NA,-7,13,US-Jo1,2014,32.582,-106.635,1398.42,OSH
2.68466282105547,0.0807840972005195,yes,yes,-1.57795776664059e-07,yes,-1.47216321468573,0.159288255021975,0.122644131157584,3.61263641762486,4.5113431,NA,NA,NA,-7,13,US-Jo1,2015,32.582,-106.635,1398.42,OSH
3.42711468965888,0.0468968641952204,yes,yes,-1.27999529021413e-07,yes,-1.44601323489838,0.103854827798701,0.0899353908950268,3.03593723195946,4.3670908,NA,NA,NA,-7,13,US-Jo1,2016,32.582,-106.635,1398.42,OSH
3.1028044667565,0.118913352740145,yes,yes,-3.04170411119823e-07,yes,-1.54134729676051,0.198302687581595,0.228551894352011,6.76495262316252,6.58178,NA,NA,NA,-7,13,US-Jo1,2017,32.582,-106.635,1398.42,OSH
3.16510974583237,0.0594263064851569,yes,yes,-1.16338293856652e-07,yes,-1.52091747143727,0.146152617205507,0.145803457322216,3.14251610779193,4.05973759999999,NA,NA,NA,-7,13,US-Jo1,2018,32.582,-106.635,1398.42,OSH
3.73608517435492,0.0611344986967352,yes,yes,-1.84615256490874e-07,yes,-1.50033762558835,0.128619249749802,0.103748843488384,4.30622759381065,5.57403349999999,NA,NA,NA,-7,13,US-Jo1,2019,32.582,-106.635,1398.42,OSH
2.50269092895435,0.0942513789619946,yes,yes,-1.76291636111743e-07,yes,-1.56945374527528,0.226196924813921,0.176322027912169,5.12488898100371,5.79694999999999,NA,NA,NA,-7,13,US-Jo1,2020,32.582,-106.635,1398.42,OSH
2.18815904504708,0.120750527129877,yes,yes,2.75761307467021e-08,yes,-1.60680984146794,0.356312655100538,0.192379153635297,7.07259258023201,6.89218,NA,NA,NA,-7,13,US-Jo1,2021,32.582,-106.635,1398.42,OSH
2.96190154798457,0.0852057976628337,yes,yes,-1.2498400176027e-07,yes,-1.42502893698273,0.0839685335341158,0.200840032012308,5.25160020897244,5.14580520000001,NA,NA,NA,-7,13,US-Jo1,2022,32.582,-106.635,1398.42,OSH
