uWUE,ETmax,precipAvail,Gavail,GSmax,CO2avail,G1,EF,EFampl,GPPsat,NEPmax,Rb,Rbmax,aCUE,TZ,nyears,SITE_ID,year,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP
2.55426265136415,0.22573144059819,yes,yes,-0.000105848674278405,yes,-0.0488720691057045,0.718752353812549,0.10938699452601,28.4679055820228,24.30148,NA,NA,NA,1,19,CH-Fru,2005,47.1158,8.5378,982,GRA
2.17150822695319,0.282136994560942,yes,yes,0.0218725416799291,yes,2.77215496117074,0.749981570464491,0.127074472342704,29.3907428035967,26.226698,NA,NA,NA,1,19,CH-Fru,2006,47.1158,8.5378,982,GRA
2.32326741815791,0.262563943729962,yes,yes,0.0225336105940372,yes,1.83572065563981,0.719045146831159,0.129003694412316,30.4834659160923,26.163379,NA,NA,NA,1,19,CH-Fru,2007,47.1158,8.5378,982,GRA
2.16379476316886,0.261398579566057,yes,yes,0.0255648518617426,yes,0.241951156140286,0.730630948081459,0.149233665098899,32.5942621539787,27.594288,NA,NA,NA,1,19,CH-Fru,2008,47.1158,8.5378,982,GRA
2.67713207795454,0.26897902289354,yes,yes,0.0262084523120459,yes,0.356357261555531,0.712467938871305,0.160219712560208,37.7522603265995,31.14541,NA,NA,NA,1,19,CH-Fru,2009,47.1158,8.5378,982,GRA
0.919147632097281,0.288243975146896,yes,yes,0.0664099438775353,yes,0.138389772379994,0.720596839103888,0.141769639399263,32.7109864720719,27.342848,NA,NA,NA,1,19,CH-Fru,2010,47.1158,8.5378,982,GRA
2.72035743744837,0.276685930494864,yes,yes,0.0238885252354701,yes,2.75807445917231,0.716779556249267,0.132638090008829,32.2184791729128,27.224548,NA,NA,NA,1,19,CH-Fru,2011,47.1158,8.5378,982,GRA
3.11956232222685,0.2499799133275,yes,yes,0.0184448314727097,yes,1.42381910498685,0.704981127606637,0.154395153405377,30.8840080620251,26.06108,7.70529274564906,11.7153458438017,0.190947654900952,1,19,CH-Fru,2012,47.1158,8.5378,982,GRA
2.38123919260456,0.296280023085684,yes,yes,-0.00011759673204991,yes,-0.6971936070605,0.748064538463495,0.116349750543208,31.1831947853998,28.40198,NA,NA,NA,1,19,CH-Fru,2013,47.1158,8.5378,982,GRA
2.20523419366255,0.29231821523746,yes,yes,-0.000116646056524168,yes,-0.645107472076706,0.71261806119644,0.181726481820794,33.5013281320957,28.32064,NA,NA,NA,1,19,CH-Fru,2014,47.1158,8.5378,982,GRA
2.38576394627706,0.297208991512975,yes,yes,-0.000119472056929863,yes,-0.911234754488258,0.738771024709637,0.136142167749167,32.5056369468448,28.07624,NA,NA,NA,1,19,CH-Fru,2015,47.1158,8.5378,982,GRA
2.54851383426093,0.279643516344412,yes,yes,-0.000116733699225735,yes,-0.886874628340428,0.747762208090155,0.138013561919548,32.9636303045425,30.4102,NA,NA,NA,1,19,CH-Fru,2016,47.1158,8.5378,982,GRA
2.86334666809718,0.265122412750948,yes,yes,-0.000102747003205006,yes,-0.883326762167335,0.708274696674147,0.160854132885278,31.8102959750829,26.401322,NA,NA,NA,1,19,CH-Fru,2017,47.1158,8.5378,982,GRA
2.68297784097637,0.261279883793098,yes,yes,-0.000103258210698356,yes,-0.922432847435696,0.715388789529471,0.139232214466358,30.4008670035169,28.624524,NA,NA,NA,1,19,CH-Fru,2018,47.1158,8.5378,982,GRA
3.57245395743193,0.269178379577231,yes,yes,-0.000118141319858612,yes,-0.882571856596231,0.739784472815162,0.17358286059999,41.6366579542228,30.009896,NA,NA,NA,1,19,CH-Fru,2019,47.1158,8.5378,982,GRA
2.70276129334147,0.254522388358128,yes,yes,-0.000108975044933251,yes,-0.921890214187597,0.69200969017923,0.16885259617899,37.5974396931659,28.242968,NA,NA,NA,1,19,CH-Fru,2020,47.1158,8.5378,982,GRA
2.89745058589873,0.255635839417081,yes,yes,-0.000104107620716066,yes,-0.813040744153494,0.703101677965835,0.163037157915715,33.3010532241649,29.413476,NA,NA,NA,1,19,CH-Fru,2021,47.1158,8.5378,982,GRA
2.8947397419076,0.273726035125363,yes,yes,-9.61164327275282e-05,yes,-0.839578514178511,0.740520549555982,0.158029785143726,35.3626860052363,30.016909,NA,NA,NA,1,19,CH-Fru,2022,47.1158,8.5378,982,GRA
2.99113211391505,0.273675319512888,yes,yes,-0.000119910887042809,yes,-0.907592721468781,0.724967854225699,0.133105666056046,37.9709430773078,28.767425,NA,NA,NA,1,19,CH-Fru,2023,47.1158,8.5378,982,GRA
