response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.5268,0.5547,-2.05,53.8,0.2827,0.359, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7094,0.6547,-3.66,54.8,0.03835,0.06391, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7157,0.6564,-1.81,52.7,0.05899,0.09076, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7074,0.6537,-4.36,55.9,0.05295,0.08305, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7105,0.677,-5.61,59.1,0.05051,0.08247, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7188,0.6769,-5.93,59.1,0.03129,0.05442, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7063,0.6916,-4.02,58.1,0.02919,0.05401, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.6982,0.6776,-7,60.2,0.02037,0.04027,*
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7046,0.6869,-5.37,62.4,0.01771,0.03935,*
uWUE,Raw-lag / 12m,C vs C+D,93,0.7094,0.6547,-3.66,54.8,0.03835,0.06391, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4259,0.4658,1.07,43,0.8566,0.89, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,93,0.7074,0.6537,-4.36,55.9,0.05295,0.08305, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4405,0.4487,-0.02,50.5,0.6028,0.6989, ns
uWUE,Raw-lag / 24m,C vs C+D,93,0.7188,0.6769,-5.93,59.1,0.03129,0.05442, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4303,0.4364,-0.04,50.5,0.5715,0.6723, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,93,0.6982,0.6776,-7,60.2,0.02037,0.04027,*
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4504,0.4447,-0.62,52.7,0.2776,0.3582, ns
