response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4191,0.4139,-3.25,60.7,0.04569,0.1305, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4102,0.4044,-3.01,60.7,0.03793,0.1167, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.3684,0.364,0.12,49.1,0.2911,0.4479, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.3726,0.3621,-1.01,55.4,0.1476,0.2858, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.7017,0.6634,0.01,50,0.3863,0.5039, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6963,0.6625,0.67,50,0.3011,0.4517, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.683,0.6677,-1.63,55.4,0.2812,0.4441, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.683,0.6561,-0.9,54.5,0.2282,0.3804, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.7216,0.6342,-3.83,54.5,0.2389,0.3874, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.7134,0.6286,-1.4,52.7,0.4578,0.5723, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7008,0.6341,-1.09,51.8,0.3742,0.4989, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.688,0.6423,-0.31,50.9,0.346,0.4732, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4199,0.4148,-0.17,50.9,0.7188,0.7701, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4429,0.4018,-0.54,51.8,0.3113,0.4556, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.3888,0.3651,-0.03,50,0.4867,0.584, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.3935,0.3702,-0.63,53.6,0.3395,0.4732, ns
