SITE_ID,date,label,IGBP,start_time,end_time,longitude_min,longitude_max,latitude_min,latitude_max,t2mmax_mean,t2mmax_min,t2mmax_max,pei_30_mean,pei_30_min,pei_30_max,pei_90_mean,pei_90_min,pei_90_max,pei_180_mean,pei_180_min,pei_180_max,heat,drought30,drought90,drought180,compound,land_share,inth,intd30,intd90,intd180,volume,duration,area
IT-Isp,1991-08-12T02:00:00Z,27703,DBF,1991-08-10T00:00:00Z,1991-08-13T00:00:00Z,8.75,9,45.5,45.5,34.202620751,33.6299897613533,34.6892470862463,-0.546208302350986,-1.06456205848087,-0.11139615196924,-0.914931529056168,-1.00118924254516,-0.805293260885211,0.631716391704232,0.56436259728871,0.702554759542346,100,0,100,0,100,100,-552.104930961149,-509.992016825078,-553.3089081568,-532.888613711794,5.60727405548096,4 days,1.40181851387024
IT-Isp,1991-08-13T02:00:00Z,27703,DBF,1991-08-10T00:00:00Z,1991-08-13T00:00:00Z,8.75,9,45.5,45.5,34.202620751,33.6299897613533,34.6892470862463,-0.546208302350986,-1.06456205848087,-0.11139615196924,-0.914931529056168,-1.00118924254516,-0.805293260885211,0.631716391704232,0.56436259728871,0.702554759542346,100,0,100,0,100,100,-552.104930961149,-509.992016825078,-553.3089081568,-532.888613711794,5.60727405548096,4 days,1.40181851387024
IT-Isp,2003-06-11T02:00:00Z,36306,DBF,2003-06-11T00:00:00Z,2003-06-15T00:00:00Z,9,9.25,45.5,45.5,34.6367998034596,33.978808638735,35.4540884779365,-1.62357476931498,-1.78558141808121,-1.38376352759444,-0.696725675962312,-0.779150903396415,-0.592173974616477,-0.0889766286036333,-0.148534375173793,-0.0398752626144511,100,77.78,33.33,44.44,100,100,-621.676332608425,-618.847774829997,-616.952430816757,-617.693744286568,6.30818331241608,5 days,1.26163666248322
IT-Isp,2003-06-12T02:00:00Z,36306,DBF,2003-06-11T00:00:00Z,2003-06-15T00:00:00Z,9,9.25,45.5,45.5,34.6367998034596,33.978808638735,35.4540884779365,-1.62357476931498,-1.78558141808121,-1.38376352759444,-0.696725675962312,-0.779150903396415,-0.592173974616477,-0.0889766286036333,-0.148534375173793,-0.0398752626144511,100,77.78,33.33,44.44,100,100,-621.676332608425,-618.847774829997,-616.952430816757,-617.693744286568,6.30818331241608,5 days,1.26163666248322
IT-Isp,2003-06-13T02:00:00Z,36306,DBF,2003-06-11T00:00:00Z,2003-06-15T00:00:00Z,9,9.25,45.5,45.5,34.6367998034596,33.978808638735,35.4540884779365,-1.62357476931498,-1.78558141808121,-1.38376352759444,-0.696725675962312,-0.779150903396415,-0.592173974616477,-0.0889766286036333,-0.148534375173793,-0.0398752626144511,100,77.78,33.33,44.44,100,100,-621.676332608425,-618.847774829997,-616.952430816757,-617.693744286568,6.30818331241608,5 days,1.26163666248322
IT-Isp,2003-06-14T02:00:00Z,36306,DBF,2003-06-11T00:00:00Z,2003-06-15T00:00:00Z,9,9.25,45.5,45.5,34.6367998034596,33.978808638735,35.4540884779365,-1.62357476931498,-1.78558141808121,-1.38376352759444,-0.696725675962312,-0.779150903396415,-0.592173974616477,-0.0889766286036333,-0.148534375173793,-0.0398752626144511,100,77.78,33.33,44.44,100,100,-621.676332608425,-618.847774829997,-616.952430816757,-617.693744286568,6.30818331241608,5 days,1.26163666248322
IT-Isp,2003-08-03T02:00:00Z,36635,DBF,2003-08-03T00:00:00Z,2003-08-14T00:00:00Z,7.5,10.5,44.5,46.25,33.4286627432807,24.8055121982336,36.8221625153739,-1.28353699784465,-2.48662599306435,2.40893442685341,-0.972050262063494,-2.10860411654051,2.0313054122713,-0.468577107646338,-1.26132308217749,1.58090714003908,100,48.3,91.32,100,100,100,-27808.2561833892,-27064.0482478586,-27721.16285812,-27842.8890929285,281.840863287449,12 days,23.4867386072874
IT-Isp,2003-08-04T02:00:00Z,36635,DBF,2003-08-03T00:00:00Z,2003-08-14T00:00:00Z,7.5,10.5,44.5,46.25,33.4286627432807,24.8055121982336,36.8221625153739,-1.28353699784465,-2.48662599306435,2.40893442685341,-0.972050262063494,-2.10860411654051,2.0313054122713,-0.468577107646338,-1.26132308217749,1.58090714003908,100,48.3,91.32,100,100,100,-27808.2561833892,-27064.0482478586,-27721.16285812,-27842.8890929285,281.840863287449,12 days,23.4867386072874
IT-Isp,2003-08-05T02:00:00Z,36635,DBF,2003-08-03T00:00:00Z,2003-08-14T00:00:00Z,7.5,10.5,44.5,46.25,33.4286627432807,24.8055121982336,36.8221625153739,-1.28353699784465,-2.48662599306435,2.40893442685341,-0.972050262063494,-2.10860411654051,2.0313054122713,-0.468577107646338,-1.26132308217749,1.58090714003908,100,48.3,91.32,100,100,100,-27808.2561833892,-27064.0482478586,-27721.16285812,-27842.8890929285,281.840863287449,12 days,23.4867386072874
IT-Isp,2003-08-06T02:00:00Z,36635,DBF,2003-08-03T00:00:00Z,2003-08-14T00:00:00Z,7.5,10.5,44.5,46.25,33.4286627432807,24.8055121982336,36.8221625153739,-1.28353699784465,-2.48662599306435,2.40893442685341,-0.972050262063494,-2.10860411654051,2.0313054122713,-0.468577107646338,-1.26132308217749,1.58090714003908,100,48.3,91.32,100,100,100,-27808.2561833892,-27064.0482478586,-27721.16285812,-27842.8890929285,281.840863287449,12 days,23.4867386072874
IT-Isp,2003-08-07T02:00:00Z,36635,DBF,2003-08-03T00:00:00Z,2003-08-14T00:00:00Z,7.5,10.5,44.5,46.25,33.4286627432807,24.8055121982336,36.8221625153739,-1.28353699784465,-2.48662599306435,2.40893442685341,-0.972050262063494,-2.10860411654051,2.0313054122713,-0.468577107646338,-1.26132308217749,1.58090714003908,100,48.3,91.32,100,100,100,-27808.2561833892,-27064.0482478586,-27721.16285812,-27842.8890929285,281.840863287449,12 days,23.4867386072874
IT-Isp,2003-08-09T02:00:00Z,36635,DBF,2003-08-03T00:00:00Z,2003-08-14T00:00:00Z,7.5,10.5,44.5,46.25,33.4286627432807,24.8055121982336,36.8221625153739,-1.28353699784465,-2.48662599306435,2.40893442685341,-0.972050262063494,-2.10860411654051,2.0313054122713,-0.468577107646338,-1.26132308217749,1.58090714003908,100,48.3,91.32,100,100,100,-27808.2561833892,-27064.0482478586,-27721.16285812,-27842.8890929285,281.840863287449,12 days,23.4867386072874
IT-Isp,2003-08-10T02:00:00Z,36635,DBF,2003-08-03T00:00:00Z,2003-08-14T00:00:00Z,7.5,10.5,44.5,46.25,33.4286627432807,24.8055121982336,36.8221625153739,-1.28353699784465,-2.48662599306435,2.40893442685341,-0.972050262063494,-2.10860411654051,2.0313054122713,-0.468577107646338,-1.26132308217749,1.58090714003908,100,48.3,91.32,100,100,100,-27808.2561833892,-27064.0482478586,-27721.16285812,-27842.8890929285,281.840863287449,12 days,23.4867386072874
