site_id,year,forest_mean_pct_100m,deadwood_mean_pct_100m,loss_area_frac_100m,loss_mean_pp_100m,loss_sum_pp_100m,deadwood_increase_area_frac_100m,deadwood_increase_mean_pp_100m,deadwood_increase_sum_pp_100m,forest_mean_pct_200m,deadwood_mean_pct_200m,loss_area_frac_200m,loss_mean_pp_200m,loss_sum_pp_200m,deadwood_increase_area_frac_200m,deadwood_increase_mean_pp_200m,deadwood_increase_sum_pp_200m,forest_mean_pct_300m,deadwood_mean_pct_300m,loss_area_frac_300m,loss_mean_pp_300m,loss_sum_pp_300m,deadwood_increase_area_frac_300m,deadwood_increase_mean_pp_300m,deadwood_increase_sum_pp_300m,forest_mean_pct_400m,deadwood_mean_pct_400m,loss_area_frac_400m,loss_mean_pp_400m,loss_sum_pp_400m,deadwood_increase_area_frac_400m,deadwood_increase_mean_pp_400m,deadwood_increase_sum_pp_400m,forest_mean_pct_500m,deadwood_mean_pct_500m,loss_area_frac_500m,loss_mean_pp_500m,loss_sum_pp_500m,deadwood_increase_area_frac_500m,deadwood_increase_mean_pp_500m,deadwood_increase_sum_pp_500m
AU-Whr,2020,6.59592951104493,1.22859270290395,0.237341772151899,5.50012410027302,1738.03921568627,0.00316455696202532,0.0632911392405063,20,8.23033010672624,1.31794489947878,0.195411392405063,4.60256887565153,5817.64705882353,0.00237341772151899,0.0493298585256888,62.3529411764706,8.74046648362315,1.21599134703386,0.272984441301273,6.60648417782955,18683.137254902,0.00247524752475248,0.0514463211026985,145.490196078431,8.55954165105533,1.08701760959161,0.293192675159236,7.12095666291995,35775.6862745098,0.00238853503184713,0.0537030098663669,269.803921568627,9.25280646609789,0.934041810108267,0.306743002544529,7.47273362271117,58735.6862745098,0.00190839694656489,0.0428079628798084,336.470588235294
AU-Whr,2021,10.8811119384463,0.138992305783073,0,0,0,0,0,0,13.3249565649044,0.103623727972202,0,0,0,0,0,0,15.3361344537815,0.124109049560418,0,0,0,0,0,0,15.4097976770326,0.123017359810166,0,0,0,0,0,0,16.547023898618,0.104974305243726,0,0,0,0,0,0
AU-Whr,2022,11.5860014892033,0.474063042938694,0,0,0,0,0,0,14.2637751303053,0.535492678083892,0,0,0,0,0,0,16.333860276784,0.676844995423912,0,0,0,0.000707213578500707,0.0152536262029564,43.1372549019608,16.7338734857,0.649509803921569,0,0,0,0.000597133757961783,0.0128012988634944,64.3137254901961,18.1101631492292,0.561592575961682,0,0,0,0.000381679389312977,0.00818240782318016,64.3137254901961
AU-Whr,2023,29.174733184413,0.793000744601638,0,0,0,0,0,0,30.7352941176471,0.750806651774634,0,0,0,0,0,0,33.3361067199157,0.71581107690601,0,0,0,0,0,0,34.4202728862246,0.596821531160235,0,0,0,0.000199044585987261,0.00413700512051955,20.7843137254902,35.5736167240433,0.47452976101382,0,0,0,0.000127226463104326,0.00264431472334481,20.7843137254902
AU-Whr,2024,37.3591461901216,0.575825266815587,0,0,0,0,0,0,37.0234549516009,0.782452221394887,0,0,0,0,0,0,39.401919183515,0.683362453892448,0,0,0,0,0,0,40.1504152616461,0.583239665292869,0,0,0,0,0,0,40.218480267425,0.475577508357032,0,0,0,0,0,0
AU-Wom,2016,26.5971705137751,2.03896748572847,,,,,,,21.7777364110201,2.10536113179449,,,,,,,17.3822004049144,1.59164655961394,,,,,,,15.480438990883,1.30221993255901,,,,,,,15.9467644564187,1.42403831761712,,,,,,
AU-Wom,2017,30.078183172003,0.0595681310498883,0.0253164556962025,0.555969223132291,175.686274509804,0,0,0,27.2375279225614,0.114792752544056,0.0158227848101266,0.368267560188632,465.490196078431,0,0,0,21.6319993343872,0.0991485703192168,0.0134370579915134,0.321712843553263,909.803921568627,0,0,0,18.9148557512177,0.0723585612588985,0.0139331210191083,0.330023729236918,1658.03921568627,0,0,0,18.8752182806965,0.0654093698548121,0.0161577608142494,0.388664371601058,3054.90196078431,0,0,0
AU-Wom,2018,84.4812608587739,0.0967982129560685,0,0,0,0,0,0,86.8838421444527,0.330416976917349,0,0,0,0,0,0,88.7946861913082,0.405469118340405,0,0,0,0.000353606789250354,0.00721080511412486,20.3921568627451,89.8904083926564,0.384897589609092,0,0,0,0.000597133757961783,0.0139721493693019,70.1960784313726,90.433068901861,0.425335528613481,0,0,0,0.000763358778625954,0.0178117048346056,140
AU-Wom,2019,87.9064283941425,0,0,0,0,0,0,0,89.3264457681807,0.0825266815586994,0,0,0,0,0,0,90.85350972072,0.0984552236736279,0,0,0,0,0,0,91.7619738978394,0.0833645560134882,0,0,0,0,0,0,92.1824078231802,0.0788305143940528,0,0,0,0,0,0
AU-Wom,2020,89.3534375775627,0,0,0,0,0,0,0,90.1517125837677,0.0297840655249442,0,0,0,0,0,0,91.7526416507197,0.025237817899437,0,0,0,0,0,0,92.6170850505807,0.0195141750967903,0,0,0,0,0,0,93.1000349249114,0.0206056977498378,0,0,0,0,0,0
AU-Wom,2021,91.0747083643584,0.0297840655249442,0,0,0,0,0,0,91.7597418714321,0.302804666170266,0,0,0,0,0,0,93.0989821671243,0.293978977729706,0,0,0,0.000353606789250354,0.007765482430596,21.9607843137255,93.8383601848383,0.236433745472711,0,0,0,0.000199044585987261,0.00437117522168103,21.9607843137255,94.183904605099,0.205009230155166,0,0,0,0.000127226463104326,0.00279399291523225,21.9607843137255
AU-Wom,2022,90.253164556962,0.263092578803673,0.00316455696202532,0.0657731447009183,20.7843137254902,0,0,0,90.3729213204269,0.421010176222388,0.00949367088607595,0.309319930503847,390.980392156863,0.00316455696202532,0.0815959295110449,103.137254901961,91.6189644174501,0.520980669495521,0.010961810466761,0.344038605541226,972.941176470588,0.0053041018387553,0.183736861081066,519.607843137255,92.7814724615961,0.466232671412514,0.0071656050955414,0.223398276508055,1122.35294117647,0.00378184713375796,0.133242787560884,669.411764705882,93.0680037918475,0.48740208551614,0.00725190839694657,0.21473831262785,1687.8431372549,0.00381679389312977,0.126827321259293,996.862745098039
AU-Wom,2023,89.6661702655746,0.148920327624721,0,0,0,0,0,0,89.6792007942418,0.23765202283445,0,0,0,0,0,0,90.9042626951771,0.20606262306903,0.00106082036775106,0.0253764872285548,71.7647058823529,0,0,0,92.0852066941426,0.199825152991133,0.000995222929936306,0.0230267266142126,115.686274509804,0,0,0,92.3376241081674,0.21359077982338,0.000763358778625954,0.0176620266427182,138.823529411765,0,0,0
AU-Wom,2024,83.6708860759494,0,0.00632911392405063,0.136510300322661,43.1372549019608,0,0,0,84.8973070240755,0.00992802184164805,0.00158227848101266,0.0341275750806652,43.1372549019608,0,0,0,86.1897828438306,0.00665612779765372,0.000707213578500707,0.0152536262029564,43.1372549019608,0,0,0,87.4000874235044,0.0120207318596228,0.000796178343949045,0.0167041338828525,83.921568627451,0,0,0,87.8611984233897,0.0100783315870878,0.00089058524173028,0.0185600957940428,145.882352941176,0,0,0
AU-Wom,2025,83.9786547530405,0.0397120873665922,0.0253164556962025,0.691238520724746,218.43137254902,0,0,0,86.7460908413999,0.0812856788284934,0.00949367088607595,0.262161826756019,331.372549019608,0,0,0,88.6467260171395,0.0783481709515489,0.00848656294200849,0.228111046398758,645.098039215686,0,0,0,90.1153678031722,0.0684557262395404,0.00676751592356688,0.178359560384663,896.078431372549,0,0,0,90.4856059472135,0.0821234346155765,0.00559796437659033,0.146485057127177,1151.37254901961,0.000127226463104326,0.00254452926208651,20
CA-Cbo,2017,2.11715065773145,0.0372300819061802,,,,,,,2.91542566393646,0.154815090593199,,,,,,,2.93507502010705,0.135341265218959,,,,,,,2.91994504808293,0.119426751592357,,,,,,,2.7918475278152,0.135608441850022,,,,,,
