response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.8138,0.6841,-2.32,55.9,0.003148,0.008995,**
WUE,Anomaly / 24m,C vs C+D,93,0.7428,0.6795,-4.14,59.1,0.01097,0.02251,*
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7411,0.6956,-2.16,53.8,0.01689,0.03071,*
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.7444,0.7059,-3.76,53.8,0.003917,0.01045,*
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7747,0.7132,-3.81,58.1,0.005184,0.01285,*
WUE,Raw-lag / 12m,C vs C+D,93,0.7358,0.681,-6.49,59.1,0.005299,0.01285,*
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.5193,0.5093,-3.68,61.3,0.01326,0.02652,*
WUE,Raw-lag / 12m,C+T vs C+T+D,93,0.7783,0.7131,-3.09,59.1,0.00867,0.01982,*
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5142,0.5298,-1.84,57,0.1108,0.1773, ns
WUE,Raw-lag / 24m,C vs C+D,93,0.7428,0.6795,-4.14,59.1,0.01097,0.02251,*
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5244,0.5035,-2.73,61.3,0.0559,0.09723, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,93,0.7444,0.7059,-3.76,53.8,0.003917,0.01045,*
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.5243,0.5254,-2.41,62.4,0.01657,0.03071,*
uWUE,Anomaly / 12m,C vs C+D,93,0.7288,0.6611,-8.63,62.4,0.002609,0.007731,**
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7269,0.6647,-4.1,59.1,0.0142,0.02771,*
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7246,0.7229,-2.25,51.6,0.2357,0.3091, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7084,0.7398,-0.74,50.5,0.275,0.3284, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7159,0.6897,-0.28,50.5,0.2018,0.2832, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.6968,0.7141,-1.78,55.9,0.1559,0.2323, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.7122,0.71,-5.29,59.1,0.009321,0.02015,*
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7141,0.717,-1.53,55.9,0.04778,0.08495, ns
uWUE,Raw-lag / 12m,C vs C+D,93,0.7288,0.6611,-8.63,62.4,0.002609,0.007731,**
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4269,0.4391,0.72,48.4,0.5533,0.5902, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,93,0.7246,0.7229,-2.25,51.6,0.2357,0.3091, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4416,0.44,-0.55,51.6,0.2624,0.3211, ns
uWUE,Raw-lag / 24m,C vs C+D,93,0.7159,0.6897,-0.28,50.5,0.2018,0.2832, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4453,0.4452,0.14,49.5,0.2611,0.3211, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,93,0.7122,0.71,-5.29,59.1,0.009321,0.02015,*
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4717,0.4504,-1.89,54.8,0.08628,0.1438, ns
