response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.485,0.4779,-2.24,56.2,0.2862,0.4088, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.464,0.4375,-1.84,57.1,0.03169,0.08928, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4179,0.4347,0.13,50,0.4337,0.5507, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.7131,0.6778,-1.95,51.8,0.2196,0.3378, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.7328,0.6671,-10.42,59.8,0.01916,0.05748, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.7258,0.712,-2.36,53.6,0.1084,0.2167, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7295,0.6835,-3.17,53.6,0.202,0.3202, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.7529,0.6586,-10.6,61.6,0.004744,0.01674,*
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6767,0.6817,-2.83,58,0.1385,0.2596, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7323,0.6659,-5.46,57.1,0.04653,0.1117, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.6978,0.6821,-3.16,53.6,0.1052,0.2167, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.47,0.4855,-1.08,55.4,0.1005,0.2167, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4817,0.4883,-2.44,57.1,0.04089,0.1022, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4331,0.4423,0.67,48.2,0.564,0.6768, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4363,0.4361,-3.29,59.8,0.01006,0.03253,*
