response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4382,0.4375,-1.24,56.2,0.1723,0.3566, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.438,0.4481,-0.34,52.7,0.489,0.6378, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4084,0.4111,-0.53,52.7,0.2128,0.4255, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4129,0.42,-0.65,52.7,0.3709,0.5856, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.6587,0.6988,0.48,49.1,0.2735,0.4826, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6678,0.6919,-0.45,50.9,0.248,0.4509, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.7021,0.6703,-0.86,50,0.4121,0.6031, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7053,0.6775,-0.53,51.8,0.4065,0.6031, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.6893,0.6724,0.72,48.2,0.4235,0.6049, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6934,0.6922,0.48,48.2,0.4076,0.6031, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7237,0.6806,-0.19,50,0.5594,0.7142, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7158,0.6796,-0.41,50.9,0.4821,0.6378, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.458,0.4566,1.68,44.6,0.8061,0.8394, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4492,0.4786,0.36,47.3,0.8217,0.8394, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4025,0.4121,-0.12,51.8,0.2274,0.4263, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4034,0.409,-0.5,52.7,0.2265,0.4263, ns
