response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
ETmax,Anomaly / 12m,C vs C+D,93,0.0354,0.0365,-3.03,59.1,0.2428,0.3455, ns
ETmax,Anomaly / 12m,C+M vs C+M+D,93,0.0369,0.0376,-2.21,55.9,0.2476,0.3455, ns
ETmax,Anomaly / 12m,C+T vs C+T+D,93,0.0363,0.0368,0.85,46.2,0.6989,0.7699, ns
ETmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.0345,0.0366,2.69,46.2,0.9161,0.9246, ns
ETmax,Anomaly / 24m,C vs C+D,93,0.0357,0.0399,0.16,48.4,0.1769,0.2653, ns
ETmax,Anomaly / 24m,C+M vs C+M+D,93,0.0365,0.0393,1.32,48.4,0.2298,0.3363, ns
ETmax,Anomaly / 24m,C+T vs C+T+D,93,0.0359,0.0378,1.08,44.1,0.9246,0.9246, ns
ETmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.0358,0.0377,1.05,43,0.8575,0.887, ns
ETmax,Raw-lag / 12m,C+M vs C+M+D,93,0.0258,0.0259,0.19,49.5,0.5031,0.6092, ns
ETmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.0261,0.027,1.15,47.3,0.7068,0.7699, ns
ETmax,Raw-lag / 24m,C+M vs C+M+D,93,0.0266,0.0265,-0.48,52.7,0.4376,0.547, ns
ETmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.0275,0.0268,0.62,47.3,0.7186,0.7699, ns
GPPsat,Anomaly / 12m,C vs C+D,93,6.2064,5.2259,-10.55,62.4,0.0004986,0.00243,**
GPPsat,Anomaly / 12m,C+M vs C+M+D,93,5.9518,5.3845,-7.37,64.5,0.0005123,0.00243,**
GPPsat,Anomaly / 12m,C+T vs C+T+D,93,5.6158,5.1486,-8.32,67.7,4.363e-05,0.0003739,***
GPPsat,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.4412,5.1149,-9.29,65.6,7.906e-05,0.0005271,***
GPPsat,Anomaly / 24m,C vs C+D,93,5.7572,5.2017,-9.61,66.7,0.0006106,0.002617,**
GPPsat,Anomaly / 24m,C+M vs C+M+D,93,5.8316,5.2363,-10.63,67.7,0.00106,0.003974,**
GPPsat,Anomaly / 24m,C+T vs C+T+D,93,5.9738,5.6648,-8.66,64.5,0.0005264,0.00243,**
GPPsat,Anomaly / 24m,C+T+M vs C+T+D+M,93,6.0664,5.7497,-7.15,66.7,0.0006886,0.002754,**
GPPsat,Raw-lag / 12m,C+M vs C+M+D,93,3.6077,3.7055,0.9,44.1,0.5076,0.6092, ns
GPPsat,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.5374,3.4178,-2.21,55.9,0.0727,0.1212, ns
GPPsat,Raw-lag / 24m,C+M vs C+M+D,93,3.3846,3.6163,-0.18,51.6,0.6716,0.7604, ns
GPPsat,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.4603,3.5006,-1.59,53.8,0.3381,0.4508, ns
NEPmax,Anomaly / 12m,C vs C+D,93,5.0255,4.4772,-17.16,65.6,0.0001122,0.0006732,***
NEPmax,Anomaly / 12m,C+M vs C+M+D,93,5.0567,4.5502,-20.41,68.8,3.901e-05,0.0003739,***
NEPmax,Anomaly / 12m,C+T vs C+T+D,93,5.2181,5.1535,-12.72,76.3,1.133e-06,6.796e-05,***
NEPmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.2773,4.9187,-13.55,74.2,2.296e-06,6.889e-05,***
NEPmax,Anomaly / 24m,C vs C+D,93,5.0481,4.4344,-21.17,71,1.456e-05,0.0002184,***
NEPmax,Anomaly / 24m,C+M vs C+M+D,93,5.1982,4.4285,-18.16,65.6,3.487e-05,0.0003739,***
NEPmax,Anomaly / 24m,C+T vs C+T+D,93,5.2236,5.0129,-16.02,71,1.316e-05,0.0002184,***
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.1498,5.0047,-14.96,71,5.796e-05,0.0004347,***
NEPmax,Raw-lag / 12m,C+M vs C+M+D,93,3.1396,2.8301,-2.3,60.2,0.01874,0.03877,*
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.1733,2.9353,-3.37,61.3,0.01839,0.03877,*
NEPmax,Raw-lag / 24m,C+M vs C+M+D,93,2.8523,2.7268,-1.55,52.7,0.06174,0.1058, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,2.9215,2.859,-1.74,55.9,0.0931,0.151, ns
WUE,Anomaly / 12m,C vs C+D,93,0.7384,0.682,-5.62,57,0.008761,0.02285,*
WUE,Anomaly / 12m,C+M vs C+M+D,93,0.7549,0.6807,-6.64,58.1,0.007727,0.02231,*
WUE,Anomaly / 12m,C+T vs C+T+D,93,0.8012,0.6958,-3.79,57,0.02114,0.04228,*
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.8081,0.67,-5.45,55.9,0.0125,0.02884,*
WUE,Anomaly / 24m,C vs C+D,93,0.759,0.6923,-4.1,57,0.00867,0.02285,*
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7573,0.7009,-5.33,61.3,0.01065,0.02555,*
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.8065,0.7153,-7.18,58.1,0.01033,0.02555,*
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.8182,0.7024,-8.41,59.1,0.007809,0.02231,*
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.5133,0.5348,-0.33,50.5,0.6563,0.7572, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5206,0.5215,-0.57,51.6,0.421,0.5375, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4771,0.5364,-1.94,55.9,0.1478,0.2273, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4891,0.5237,-3.11,55.9,0.1324,0.2091, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7094,0.6547,-3.66,54.8,0.03835,0.07422, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7157,0.6564,-1.81,52.7,0.05899,0.1041, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7074,0.6537,-4.36,55.9,0.05295,0.09627, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7105,0.677,-5.61,59.1,0.05051,0.09471, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7028,0.6497,-7.73,60.2,0.003534,0.01247,*
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7158,0.6733,-5.33,61.3,0.004587,0.01529,*
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.6865,0.6826,-5.44,60.2,0.0152,0.03378,*
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7272,0.6646,-5.35,61.3,0.00673,0.02125,*
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4259,0.4658,1.07,43,0.8566,0.887, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4405,0.4487,-0.02,50.5,0.6028,0.7092, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.457,0.4525,0.22,48.4,0.3723,0.4856, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4624,0.4798,0.64,47.3,0.2932,0.3998, ns
