response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C vs C+D,112,4.5255,4.4768,-18.15,68.8,7.357e-06,3.098e-05,***
NEPmax,Raw-lag / 24m,C+M vs C+M+D,112,2.5788,2.5794,-1.02,56.2,0.08969,0.1631, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,112,4.4344,4.1366,-12.9,65.2,1.863e-05,6.209e-05,***
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,112,2.6734,2.6233,-0.04,50,0.4212,0.4746, ns
WUE,Anomaly / 12m,C vs C+D,112,0.7048,0.6893,-4.25,58,0.03582,0.07541, ns
WUE,Anomaly / 12m,C+M vs C+M+D,112,0.7433,0.6822,-5.54,57.1,0.02511,0.05907, ns
WUE,Anomaly / 12m,C+T vs C+T+D,112,0.7401,0.7512,-4.03,56.2,0.03865,0.0773, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7256,0.7423,-3.91,54.5,0.08417,0.1603, ns
WUE,Anomaly / 24m,C vs C+D,112,0.7534,0.7049,-4.86,56.2,0.02852,0.06338, ns
WUE,Anomaly / 24m,C+M vs C+M+D,112,0.757,0.6996,-5.45,57.1,0.02174,0.0527, ns
WUE,Anomaly / 24m,C+T vs C+T+D,112,0.7774,0.7248,-4.97,56.2,0.01985,0.04962,*
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7877,0.7404,-5,55.4,0.06212,0.1212, ns
WUE,Raw-lag / 12m,C vs C+D,112,0.7048,0.6893,-4.25,58,0.03582,0.07541, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4617,0.4893,2.71,45.5,0.5709,0.6089, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,112,0.7401,0.7512,-4.03,56.2,0.03865,0.0773, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4673,0.4896,1.49,44.6,0.8284,0.8496, ns
WUE,Raw-lag / 24m,C vs C+D,112,0.7534,0.7049,-4.86,56.2,0.02852,0.06338, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4445,0.4449,1.88,42.9,0.8435,0.8542, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7774,0.7248,-4.97,56.2,0.01985,0.04962,*
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4417,0.4524,1.32,40.2,0.8856,0.8856, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.6844,0.6822,-2.25,54.5,0.1041,0.1811, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6711,0.6707,-2.74,55.4,0.08828,0.1631, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.7116,0.7006,0.01,50,0.2318,0.304, ns
