response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
GPPsat,Anomaly / 24m,C+T vs C+T+D,93,5.5798,5.0478,-8.45,62.4,0.0003631,0.001556,**
GPPsat,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.8539,5.0662,-6.21,65.6,0.0001447,0.0008679,***
GPPsat,Raw-lag / 12m,C+M vs C+M+D,93,3.6896,3.6546,0.07,49.5,0.2674,0.382, ns
GPPsat,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.6105,3.4368,-2.59,58.1,0.01856,0.03375,*
GPPsat,Raw-lag / 24m,C+M vs C+M+D,93,3.6145,3.6694,-0.64,51.6,0.4451,0.5602, ns
GPPsat,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.4577,3.3829,-1.64,58.1,0.03709,0.06358, ns
NEPmax,Anomaly / 12m,C vs C+D,93,5.1064,4.56,-18.42,69.9,5.032e-05,0.0004451,***
NEPmax,Anomaly / 12m,C+M vs C+M+D,93,5.0192,4.7486,-14.93,66.7,8.668e-05,0.0005958,***
NEPmax,Anomaly / 12m,C+T vs C+T+D,93,4.8713,4.7984,-12.98,71,5.193e-05,0.0004451,***
NEPmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,4.713,4.9311,-13.16,73.1,1.617e-06,9.701e-05,***
NEPmax,Anomaly / 24m,C vs C+D,93,4.9917,4.4942,-16.98,66.7,8.937e-05,0.0005958,***
NEPmax,Anomaly / 24m,C+M vs C+M+D,93,4.9913,4.6375,-18.19,67.7,4.159e-05,0.0004451,***
NEPmax,Anomaly / 24m,C+T vs C+T+D,93,4.9414,4.8436,-9.25,69.9,1.431e-05,0.0004237,***
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,4.9241,4.9795,-12.11,68.8,2.825e-05,0.0004237,***
NEPmax,Raw-lag / 12m,C+M vs C+M+D,93,3.1882,3.0185,-2.44,54.8,0.2985,0.398, ns
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.2596,3.0816,-0.97,52.7,0.1292,0.1938, ns
NEPmax,Raw-lag / 24m,C+M vs C+M+D,93,3.2184,2.9542,-1.59,51.6,0.2649,0.382, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.1565,3.2069,0.53,48.4,0.5031,0.616, ns
WUE,Anomaly / 12m,C vs C+D,93,0.7631,0.6878,-4.88,59.1,0.005785,0.01446,*
WUE,Anomaly / 12m,C+M vs C+M+D,93,0.7389,0.6928,-5.6,61.3,0.002004,0.005796,**
WUE,Anomaly / 12m,C+T vs C+T+D,93,0.7717,0.7168,-6.62,59.1,0.009913,0.02051,*
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.8165,0.7335,-4.87,62.4,0.001491,0.004972,**
WUE,Anomaly / 24m,C vs C+D,93,0.7742,0.7316,-6.26,58.1,0.007809,0.01802,*
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7861,0.7291,-7.28,63.4,0.0008069,0.003147,**
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.7701,0.7185,-4.51,60.2,0.002029,0.005796,**
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7968,0.7561,-5.96,63.4,0.001909,0.005796,**
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.5485,0.5341,-3.08,57,0.08155,0.1322, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5618,0.5238,-3.98,61.3,0.02402,0.04238,*
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5268,0.5549,-2.95,55.9,0.1079,0.1704, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.5282,0.5339,-2.4,58.1,0.08155,0.1322, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7149,0.6755,-4.4,61.3,0.003494,0.009114,**
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7235,0.6814,-5.13,61.3,0.008316,0.01848,*
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7122,0.7095,-6.65,61.3,0.002768,0.007549,**
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7115,0.7265,-6.03,60.2,0.01043,0.02086,*
uWUE,Anomaly / 24m,C vs C+D,93,0.708,0.6891,-5.04,58.1,0.009813,0.02051,*
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7279,0.6956,-5.66,63.4,0.01108,0.02145,*
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.7029,0.7273,-4.48,60.2,0.007727,0.01802,*
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.706,0.728,-5.18,58.1,0.01326,0.02486,*
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4198,0.4601,1.66,46.2,0.7725,0.824, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4604,0.4388,0.71,47.3,0.7748,0.824, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4405,0.4477,0.93,47.3,0.4482,0.5602, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4701,0.4572,0.48,48.4,0.2789,0.3891, ns
