unit,method,metric,response,category,n,median_dRMSE,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,High,22,-0.00061,54.5,0.3975,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,High,22,-0.92314,59.1,0.1212,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,High,22,-0.99193,59.1,0.09704,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,High,22,0.01028,45.5,0.5129,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,High,22,-0.01147,59.1,0.3851,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,Mid,21,-0.00071,61.9,0.4861,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,Mid,21,-0.09307,57.1,0.2545,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,Mid,21,-0.34812,52.4,0.4585,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,Mid,21,-0.00361,52.4,0.2327,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,Mid,21,-0.01245,61.9,0.3511,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,Low,22,0.00065,45.5,0.4612,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,Low,22,0.3034,40.9,0.7625,0.8259,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,Low,22,-0.22264,63.6,0.1571,0.7139,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,Low,22,0.00366,45.5,0.5899,0.7174,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,Low,22,0.02544,40.9,0.8788,0.8788,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,High,22,-0.00117,59.1,0.3975,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,High,22,-0.68375,59.1,0.1732,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,High,22,-1.06029,63.6,0.1348,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,High,22,0.0027,50,0.4228,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,High,22,-0.01172,63.6,0.2581,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,Mid,21,-0.00025,52.4,0.7342,0.8259,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,Mid,21,0.11156,42.9,0.8076,0.8259,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,Mid,21,0.04512,42.9,0.7565,0.8259,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,Mid,21,0.00678,42.9,0.3257,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,Mid,21,-0.00916,57.1,0.5415,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,Low,22,0.00022,50,0.3131,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,Low,22,-0.13092,54.5,0.165,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,Low,22,-0.92734,68.2,0.02383,0.7139,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,Low,22,-0.002,50,0.5899,0.7174,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,Low,22,0.02544,40.9,0.7915,0.8259,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,High,22,-0.00117,59.1,0.5129,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,High,22,-0.68375,59.1,0.1732,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,High,22,-0.99193,59.1,0.2179,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,WUE,High,22,0.0027,50,0.3851,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,uWUE,High,22,-0.01172,63.6,0.2477,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,Mid,21,-0.00025,57.1,0.431,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,Mid,21,0.05021,47.6,0.5553,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,Mid,21,-0.09064,57.1,0.174,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,WUE,Mid,21,0.00472,47.6,0.1924,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,uWUE,Mid,21,-0.00916,57.1,0.5277,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,Low,22,0.00065,45.5,0.5129,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,Low,22,0.06659,50,0.3851,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,Low,22,-0.89296,59.1,0.142,0.7139,ns
M1vsM2_12m,tertiles,Relative Disturbance,WUE,Low,22,0.00478,45.5,0.7419,0.8259,ns
M1vsM2_12m,tertiles,Relative Disturbance,uWUE,Low,22,0.02544,40.9,0.7915,0.8259,ns
M1vsM2_12m,equal_width,Absolute Mortality,ETmax,Mid,21,-0.0013,57.1,0.2891,0.6709,ns
