response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5395,0.5489,-1.47,50.8,0.4248,0.7497, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.5167,0.4855,-2.68,63.1,0.0584,0.2988, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5224,0.5346,2.34,49.2,0.2262,0.5428, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.6305,0.6654,0.52,47.7,0.9077,0.9366, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.6499,0.6384,-2.57,58.5,0.2567,0.5705, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6791,0.6731,-2.53,58.5,0.1556,0.4444, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6106,0.6385,1.07,46.2,0.674,0.831, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.6251,0.6444,0.61,46.2,0.5208,0.7813, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.634,0.6373,-0.75,52.3,0.6379,0.8144, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.6397,0.6344,-4.77,60,0.04284,0.2606, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6279,0.6115,-2.45,58.5,0.02385,0.2044, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.5143,0.4977,0.01,47.7,0.6231,0.8144, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5213,0.5076,0.11,49.2,0.6787,0.831, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4744,0.4505,1.25,44.6,0.4818,0.7773, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5061,0.4791,-3.92,63.1,0.03364,0.2523, ns
