response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C+M vs C+M+D,93,2.7069,2.6459,-0.58,52.7,0.3079,0.4141, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,2.6585,2.6292,-1.2,57,0.1451,0.2233, ns
WUE,Anomaly / 12m,C vs C+D,93,0.7196,0.7045,-2.78,53.8,0.04628,0.1068, ns
WUE,Anomaly / 12m,C+M vs C+M+D,93,0.7222,0.7215,-1.64,52.7,0.0238,0.07933, ns
WUE,Anomaly / 12m,C+T vs C+T+D,93,0.7182,0.7103,-5.59,58.1,0.02794,0.07983, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7239,0.7043,-2.15,55.9,0.02114,0.076, ns
WUE,Anomaly / 24m,C vs C+D,93,0.6974,0.7094,-5.53,64.5,0.0125,0.0663, ns
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7176,0.7127,-3.37,58.1,0.04199,0.1008, ns
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.7255,0.7064,-2.9,55.9,0.07538,0.1508, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7348,0.7058,-2.7,57,0.02745,0.07983, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.491,0.5018,-1.76,62.4,0.03899,0.09747, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4902,0.4653,-1.03,53.8,0.103,0.1766, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5086,0.4767,-1.05,55.9,0.07538,0.1508, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4951,0.5066,-0.25,52.7,0.1779,0.2603, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7002,0.7179,-2.42,54.8,0.09699,0.1712, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7184,0.7145,-4.13,57,0.04933,0.1096, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.6983,0.6982,-2.78,53.8,0.08448,0.1591, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7012,0.6962,-4.27,57,0.03617,0.09435, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7233,0.7028,-0.82,50.5,0.08749,0.1591, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.725,0.7091,-2.94,53.8,0.08628,0.1591, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.7223,0.7034,-2.81,60.2,0.01945,0.076, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7172,0.7015,-2.9,59.1,0.05212,0.1117, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4764,0.4757,-0.86,55.9,0.1769,0.2603, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4657,0.47,-0.75,54.8,0.5427,0.602, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4658,0.464,-1,59.1,0.1391,0.2196, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4592,0.4514,0.23,46.2,0.5518,0.602, ns
