response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C+M vs C+M+D,65,3.2038,3.1225,0.61,46.2,0.6949,0.8292, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,65,5.0078,4.878,-4.83,60,0.0174,0.2863, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,65,3.0964,2.9083,-0.23,52.3,0.5182,0.8237, ns
WUE,Anomaly / 12m,C vs C+D,65,0.609,0.5917,-1.2,56.9,0.4197,0.8237, ns
WUE,Anomaly / 12m,C+M vs C+M+D,65,0.6153,0.6065,-0.26,55.4,0.2165,0.7596, ns
WUE,Anomaly / 12m,C+T vs C+T+D,65,0.6516,0.6816,-0.12,50.8,0.6231,0.8237, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6301,0.6389,0.42,47.7,0.6428,0.8237, ns
WUE,Anomaly / 24m,C vs C+D,65,0.6188,0.6382,-0.26,50.8,0.5854,0.8237, ns
WUE,Anomaly / 24m,C+M vs C+M+D,65,0.6301,0.639,0.7,46.2,0.6972,0.8292, ns
WUE,Anomaly / 24m,C+T vs C+T+D,65,0.6584,0.6808,0.15,47.7,0.4172,0.8237, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6412,0.6664,0.84,46.2,0.4584,0.8237, ns
WUE,Raw-lag / 12m,C vs C+D,65,0.609,0.5917,-1.2,56.9,0.4197,0.8237, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4797,0.4804,-0.69,55.4,0.3719,0.8237, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6516,0.6816,-0.12,50.8,0.6231,0.8237, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.482,0.4732,-0.53,50.8,0.4532,0.8237, ns
WUE,Raw-lag / 24m,C vs C+D,65,0.6188,0.6382,-0.26,50.8,0.5854,0.8237, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4643,0.4716,0.12,49.2,0.4172,0.8237, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,65,0.6584,0.6808,0.15,47.7,0.4172,0.8237, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4759,0.4643,0.69,43.1,0.7152,0.8292, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5646,0.6106,-0.88,55.4,0.5981,0.8237, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5528,0.6046,-1.55,53.8,0.5235,0.8237, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6064,0.6064,-0.19,52.3,0.3844,0.8237, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.5983,0.618,-0.96,55.4,0.3621,0.8237, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5521,0.573,0.35,49.2,0.6452,0.8237, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5525,0.5654,-0.58,53.8,0.6692,0.8237, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5921,0.5515,0.24,49.2,0.6106,0.8237, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.5827,0.5498,0.39,47.7,0.487,0.8237, ns
uWUE,Raw-lag / 12m,C vs C+D,65,0.5646,0.6106,-0.88,55.4,0.5981,0.8237, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4418,0.4532,2.22,36.9,0.9659,0.9781, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6064,0.6064,-0.19,52.3,0.3844,0.8237, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4476,0.4573,-0.05,50.8,0.6645,0.8237, ns
uWUE,Raw-lag / 24m,C vs C+D,65,0.5521,0.573,0.35,49.2,0.6452,0.8237, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4511,0.4446,2.29,36.9,0.9961,0.9961, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,65,0.5921,0.5515,0.24,49.2,0.6106,0.8237, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4456,0.4592,-0.04,50.8,0.7085,0.8292, ns
