unit,method,metric,response,category,n,median_dRMSE,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,uWUE,High,14,0.00361,50,0.6468,0.8348,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,ETmax,Mid,32,0.00134,37.5,0.7642,0.9322,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,GPPsat,Mid,32,-0.41428,68.8,0.03707,0.6159,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,NEPmax,Mid,32,-0.52762,65.6,0.1497,0.6159,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,WUE,Mid,32,-0.01274,59.4,0.1872,0.6159,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,uWUE,Mid,32,0.00419,46.9,0.6493,0.8348,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,ETmax,Low,19,0.00065,42.1,0.8658,0.9322,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,GPPsat,Low,19,-0.09167,57.9,0.5241,0.8132,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,NEPmax,Low,19,-0.17963,57.9,0.2935,0.6603,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,WUE,Low,19,0.00689,47.4,0.7837,0.9322,ns
M5vsM6_anom_24m,natural_breaks,Absolute Mortality,uWUE,Low,19,0.00587,42.1,0.4124,0.7226,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,ETmax,High,23,-0.00042,52.2,0.4576,0.7354,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,GPPsat,High,23,-0.49381,69.6,0.09291,0.6159,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,NEPmax,High,23,-0.73234,65.2,0.2566,0.6603,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,WUE,High,23,-0.00497,56.5,0.5544,0.8224,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,uWUE,High,23,-0.01043,56.5,0.4336,0.7226,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,ETmax,Mid,18,0.00168,33.3,0.8417,0.9322,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,GPPsat,Mid,18,-0.2686,66.7,0.169,0.6159,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,NEPmax,Mid,18,-0.11427,61.1,0.4309,0.7226,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,WUE,Mid,18,-0.0153,61.1,0.2165,0.6159,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,uWUE,Mid,18,0.02202,33.3,0.9115,0.9322,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,ETmax,Low,24,0.00031,45.8,0.5848,0.8224,ns
M5vsM6_anom_24m,natural_breaks,Relative Mortality,GPPsat,Low,24,-0.14688,62.5,0.216,0.6159,ns
