response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
GPPsat,Anomaly / 12m,C+M vs C+M+D,112,5.8801,5.2031,-18.43,67,1.288e-05,0.0001113,***
GPPsat,Anomaly / 12m,C+T vs C+T+D,112,5.0357,4.4413,-12.92,70.5,2.945e-06,4.711e-05,***
GPPsat,Anomaly / 12m,C+T+M vs C+T+D+M,112,5.0758,4.2963,-12.95,70.5,2.711e-06,4.711e-05,***
GPPsat,Anomaly / 24m,C vs C+D,112,5.8293,4.835,-18.42,71.4,6.75e-07,2.7e-05,***
GPPsat,Anomaly / 24m,C+M vs C+M+D,112,5.7295,5.0402,-16.85,71.4,4.74e-06,5.348e-05,***
GPPsat,Anomaly / 24m,C+T vs C+T+D,112,5.0282,4.5707,-11.9,66.1,2.009e-05,0.0001236,***
GPPsat,Anomaly / 24m,C+T+M vs C+T+D+M,112,5.1214,4.523,-12.95,65.2,1.391e-05,0.0001113,***
GPPsat,Raw-lag / 12m,C vs C+D,112,5.9682,5.083,-15.56,67.9,5.348e-06,5.348e-05,***
GPPsat,Raw-lag / 12m,C+M vs C+M+D,112,3.4769,3.2463,-0.25,51.8,0.238,0.2918, ns
GPPsat,Raw-lag / 12m,C+T vs C+T+D,112,5.0357,4.4413,-12.92,70.5,2.945e-06,4.711e-05,***
GPPsat,Raw-lag / 12m,C+T+M vs C+T+D+M,112,3.6172,3.4455,-3.09,55.4,0.1768,0.2439, ns
GPPsat,Raw-lag / 24m,C vs C+D,112,5.8293,4.835,-18.42,71.4,6.75e-07,2.7e-05,***
GPPsat,Raw-lag / 24m,C+M vs C+M+D,112,3.2754,3.2245,-1.52,54.5,0.2028,0.275, ns
GPPsat,Raw-lag / 24m,C+T vs C+T+D,112,5.0282,4.5707,-11.9,66.1,2.009e-05,0.0001236,***
GPPsat,Raw-lag / 24m,C+T+M vs C+T+D+M,112,3.2043,3.323,2.71,41.1,0.7726,0.7824, ns
NEPmax,Anomaly / 12m,C vs C+D,112,4.6538,4.4606,-20.1,67,7.62e-05,0.0003208,***
NEPmax,Anomaly / 12m,C+M vs C+M+D,112,4.6038,4.4699,-16.02,67,4.633e-05,0.000226,***
NEPmax,Anomaly / 12m,C+T vs C+T+D,112,4.3012,4.3128,-14.37,62.5,0.0002513,0.0008841,***
NEPmax,Anomaly / 12m,C+T+M vs C+T+D+M,112,4.3925,4.0438,-10.63,63.4,0.0001167,0.000467,***
NEPmax,Anomaly / 24m,C vs C+D,112,4.7042,4.3507,-20.05,66.1,4.803e-05,0.000226,***
NEPmax,Anomaly / 24m,C+M vs C+M+D,112,5.0403,4.193,-19.31,65.2,1.863e-05,0.0001236,***
NEPmax,Anomaly / 24m,C+T vs C+T+D,112,4.2824,4.3127,-12.23,63.4,0.0002652,0.0008841,***
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,112,4.4248,4.2493,-15.31,67.9,2.515e-05,0.0001437,***
NEPmax,Raw-lag / 12m,C vs C+D,112,4.6538,4.4606,-20.1,67,7.62e-05,0.0003208,***
NEPmax,Raw-lag / 12m,C+M vs C+M+D,112,2.8564,2.7135,-1.1,52.7,0.238,0.2918, ns
NEPmax,Raw-lag / 12m,C+T vs C+T+D,112,4.3012,4.3128,-14.37,62.5,0.0002513,0.0008841,***
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,112,3.0633,2.9356,-2.49,55.4,0.4337,0.4753, ns
NEPmax,Raw-lag / 24m,C vs C+D,112,4.7042,4.3507,-20.05,66.1,4.803e-05,0.000226,***
NEPmax,Raw-lag / 24m,C+M vs C+M+D,112,2.5349,2.4987,-1.47,57.1,0.2204,0.2844, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,112,4.2824,4.3127,-12.23,63.4,0.0002652,0.0008841,***
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,112,2.5739,2.4997,-2.62,57.1,0.2706,0.3137, ns
WUE,Anomaly / 12m,C vs C+D,112,0.7255,0.7023,-6.77,55.4,0.01323,0.0392,*
WUE,Anomaly / 12m,C+M vs C+M+D,112,0.6869,0.7101,-10.56,59.8,0.005893,0.01886,*
WUE,Anomaly / 12m,C+T vs C+T+D,112,0.738,0.7254,-4.12,58.9,0.08828,0.1551, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7766,0.7103,-4.69,58.9,0.01747,0.04739,*
WUE,Anomaly / 24m,C vs C+D,112,0.6874,0.6961,-6.55,59.8,0.01836,0.04739,*
WUE,Anomaly / 24m,C+M vs C+M+D,112,0.7313,0.7061,-8.46,57.1,0.01556,0.04445,*
WUE,Anomaly / 24m,C+T vs C+T+D,112,0.7492,0.7235,-4.02,56.2,0.04115,0.09523, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7697,0.712,-3.04,56.2,0.06688,0.1387, ns
WUE,Raw-lag / 12m,C vs C+D,112,0.7255,0.7023,-6.77,55.4,0.01323,0.0392,*
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4588,0.4539,-0.78,51.8,0.16,0.2246, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,112,0.738,0.7254,-4.12,58.9,0.08828,0.1551, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4536,0.4957,-0.68,52.7,0.4509,0.4875, ns
WUE,Raw-lag / 24m,C vs C+D,112,0.6874,0.6961,-6.55,59.8,0.01836,0.04739,*
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.417,0.4165,-1.31,53.6,0.5594,0.586, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7492,0.7235,-4.02,56.2,0.04115,0.09523, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4127,0.4185,-0.12,50,0.8678,0.8678, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.6356,0.6541,-4.69,55.4,0.1094,0.1685, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6495,0.6185,-0.71,51.8,0.2178,0.2844, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.6821,0.6609,-4.7,54.5,0.0911,0.1551, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7211,0.6701,-1.88,52.7,0.2545,0.3039, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.7037,0.6469,-3.86,53.6,0.1173,0.1706, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6677,0.6575,-6.15,57.1,0.05063,0.1125, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7249,0.701,-1.69,53.6,0.04166,0.09523, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7052,0.6728,-3.16,54.5,0.11,0.1685, ns
uWUE,Raw-lag / 12m,C vs C+D,112,0.6356,0.6541,-4.69,55.4,0.1094,0.1685, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4184,0.4579,0.24,50,0.564,0.586, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,112,0.6821,0.6609,-4.7,54.5,0.0911,0.1551, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4357,0.4646,-2.92,56.2,0.1443,0.2062, ns
uWUE,Raw-lag / 24m,C vs C+D,112,0.7037,0.6469,-3.86,53.6,0.1173,0.1706, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.3793,0.4117,-0.42,50.9,0.7049,0.723, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7249,0.701,-1.69,53.6,0.04166,0.09523, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.3862,0.414,-1.12,58,0.217,0.2844, ns
