response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4847,0.4503,-1.23,55.9,0.348,0.5353, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5151,0.4785,-2.33,58.1,0.1037,0.1886, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4983,0.4755,0.17,49.5,0.576,0.7053, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7066,0.7522,-5.05,53.8,0.06316,0.1307, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.723,0.7487,-2.65,51.6,0.04972,0.1105, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7027,0.7348,-6.11,53.8,0.03617,0.1024, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7254,0.7302,-5.5,57,0.02402,0.07584, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7355,0.74,-4.15,59.1,0.06557,0.1311, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7363,0.7327,-5.16,55.9,0.09831,0.1843, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.7353,0.7237,-6.96,62.4,0.01366,0.0482,*
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7206,0.7173,-6.59,58.1,0.01805,0.06015, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4582,0.4823,0.55,44.1,0.8684,0.9141, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4581,0.4695,0.54,48.4,0.9063,0.9375, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4421,0.4602,0.81,40.9,0.9289,0.9446, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4539,0.4702,0.23,48.4,0.7828,0.8644, ns
