response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C+M vs C+M+D,65,3.0216,3.0684,-3.57,60,0.04847,0.4847, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,65,4.447,5.0273,-4.13,55.4,0.08397,0.5112, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,65,2.9704,3.0664,-0.51,53.8,0.125,0.5112, ns
WUE,Anomaly / 12m,C vs C+D,65,0.678,0.6978,0.48,46.2,0.5879,0.781, ns
WUE,Anomaly / 12m,C+M vs C+M+D,65,0.6929,0.7042,-1.11,52.3,0.4765,0.7625, ns
WUE,Anomaly / 12m,C+T vs C+T+D,65,0.7107,0.7128,0.31,47.7,0.7062,0.8249, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.7024,0.7597,0.26,47.7,0.7719,0.8408, ns
WUE,Anomaly / 24m,C vs C+D,65,0.6865,0.7009,2.28,44.6,0.7218,0.8249, ns
WUE,Anomaly / 24m,C+M vs C+M+D,65,0.6568,0.6574,2.91,36.9,0.8022,0.8557, ns
WUE,Anomaly / 24m,C+T vs C+T+D,65,0.7103,0.6843,0.59,47.7,0.6857,0.8249, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.7053,0.6706,2.79,38.5,0.894,0.9053, ns
WUE,Raw-lag / 12m,C vs C+D,65,0.678,0.6978,0.48,46.2,0.5879,0.781, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,65,0.5153,0.5298,-3.16,56.9,0.1361,0.5112, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,65,0.7107,0.7128,0.31,47.7,0.7062,0.8249, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5136,0.5368,1.43,46.2,0.6857,0.8249, ns
WUE,Raw-lag / 24m,C vs C+D,65,0.6865,0.7009,2.28,44.6,0.7218,0.8249, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4964,0.5102,-0.48,53.8,0.3213,0.7211, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,65,0.7103,0.6843,0.59,47.7,0.6857,0.8249, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4987,0.5287,-1.31,53.8,0.4532,0.7483, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5653,0.6254,0.42,49.2,0.5955,0.781, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5674,0.6095,-2.62,53.8,0.6549,0.8249, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6116,0.6402,-0.65,52.3,0.4584,0.7483, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6343,0.6406,1.76,43.1,0.7777,0.8408, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5758,0.6418,-1.58,55.4,0.4146,0.7211, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.557,0.6215,-0.98,50.8,0.3695,0.7211, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5814,0.5974,-0.41,52.3,0.3744,0.7211, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6,0.6439,1.05,47.7,0.7412,0.8351, ns
uWUE,Raw-lag / 12m,C vs C+D,65,0.5653,0.6254,0.42,49.2,0.5955,0.781, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4403,0.4441,0.85,44.6,0.8429,0.8677, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6116,0.6402,-0.65,52.3,0.4584,0.7483, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4379,0.4572,0.75,41.5,0.7558,0.8397, ns
uWUE,Raw-lag / 24m,C vs C+D,65,0.5758,0.6418,-1.58,55.4,0.4146,0.7211, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4288,0.4285,1.34,41.5,0.846,0.8677, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,65,0.5814,0.5974,-0.41,52.3,0.3744,0.7211, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4652,0.4542,-0.13,52.3,0.5416,0.781, ns
