response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C+M vs C+M+D,65,2.9808,3.0136,-0.59,53.8,0.1767,0.3932, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,65,4.9488,4.3243,-2.08,66.2,0.0174,0.2763, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,65,2.847,2.6819,0.16,49.2,0.2126,0.4261, ns
WUE,Anomaly / 12m,C vs C+D,65,0.6554,0.6307,-1.1,52.3,0.2717,0.4725, ns
WUE,Anomaly / 12m,C+M vs C+M+D,65,0.6527,0.627,-2.02,53.8,0.175,0.3932, ns
WUE,Anomaly / 12m,C+T vs C+T+D,65,0.6602,0.7033,-0.25,50.8,0.319,0.5008, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6403,0.6958,0.1,49.2,0.175,0.3932, ns
WUE,Anomaly / 24m,C vs C+D,65,0.6373,0.6326,0.01,49.2,0.2674,0.4725, ns
WUE,Anomaly / 24m,C+M vs C+M+D,65,0.6206,0.6249,-0.29,50.8,0.2915,0.4962, ns
WUE,Anomaly / 24m,C+T vs C+T+D,65,0.658,0.6883,-0.55,50.8,0.1479,0.3932, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6593,0.6928,0.22,47.7,0.367,0.5008, ns
WUE,Raw-lag / 12m,C vs C+D,65,0.6554,0.6307,-1.1,52.3,0.2717,0.4725, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,65,0.5059,0.477,-1.38,55.4,0.1818,0.3932, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6602,0.7033,-0.25,50.8,0.319,0.5008, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4772,0.4963,-0.52,52.3,0.3051,0.5008, ns
WUE,Raw-lag / 24m,C vs C+D,65,0.6373,0.6326,0.01,49.2,0.2674,0.4725, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4803,0.4695,-0.56,58.5,0.1942,0.4088, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,65,0.658,0.6883,-0.55,50.8,0.1479,0.3932, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4839,0.4868,0.01,49.2,0.3379,0.5008, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5557,0.5772,-1.3,50.8,0.3548,0.5008, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5499,0.5805,-1.26,50.8,0.3695,0.5008, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.5629,0.5803,-0.41,58.5,0.1146,0.382, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.5579,0.5834,-0.55,56.9,0.1818,0.3932, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5462,0.5353,0.8,46.2,0.3869,0.5008, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5475,0.543,1.15,44.6,0.3794,0.5008, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5629,0.6018,-0.63,55.4,0.1361,0.3932, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.5587,0.5971,-0.61,53.8,0.1603,0.3932, ns
uWUE,Raw-lag / 12m,C vs C+D,65,0.5557,0.5772,-1.3,50.8,0.3548,0.5008, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4488,0.4648,0.3,49.2,0.8147,0.8356, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,65,0.5629,0.5803,-0.41,58.5,0.1146,0.382, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4365,0.4715,-0.03,50.8,0.7262,0.7589, ns
uWUE,Raw-lag / 24m,C vs C+D,65,0.5462,0.5353,0.8,46.2,0.3869,0.5008, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4578,0.4528,0.6,46.2,0.8491,0.8598, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,65,0.5629,0.6018,-0.63,55.4,0.1361,0.3932, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4535,0.4512,0.4,43.1,0.9066,0.9066, ns
