response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
ETmax,Anomaly / 12m,C vs C+D,93,0.0381,0.04,-3.76,54.8,0.2217,0.2957, ns
ETmax,Anomaly / 12m,C+M vs C+M+D,93,0.0373,0.0414,-3.47,54.8,0.4451,0.5237, ns
ETmax,Anomaly / 12m,C+T vs C+T+D,93,0.0351,0.0354,0.96,49.5,0.6449,0.7182, ns
ETmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.0352,0.0375,2.38,41.9,0.9491,0.9652, ns
ETmax,Anomaly / 24m,C vs C+D,93,0.0363,0.0388,0.43,49.5,0.785,0.8564, ns
ETmax,Anomaly / 24m,C+M vs C+M+D,93,0.0377,0.0409,-2.04,51.6,0.6464,0.7182, ns
ETmax,Anomaly / 24m,C+T vs C+T+D,93,0.0381,0.038,2.13,44.1,0.8496,0.9102, ns
ETmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.0382,0.0365,-2.19,57,0.08628,0.1355, ns
ETmax,Raw-lag / 12m,C+M vs C+M+D,93,0.0272,0.0267,-2.57,60.2,0.06128,0.1021, ns
ETmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.0264,0.0275,3.17,40.9,0.9207,0.9525, ns
ETmax,Raw-lag / 24m,C+M vs C+M+D,93,0.0268,0.0274,-1.98,54.8,0.1568,0.2188, ns
ETmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.0272,0.0272,4.27,41.9,0.9735,0.9735, ns
GPPsat,Anomaly / 12m,C vs C+D,93,5.9632,5.5013,-12.86,63.4,0.00424,0.01413,*
GPPsat,Anomaly / 12m,C+M vs C+M+D,93,6.2119,5.6031,-10.44,60.2,0.00673,0.02019,*
GPPsat,Anomaly / 12m,C+T vs C+T+D,93,5.8463,5.1853,-11.48,64.5,0.00102,0.004706,**
GPPsat,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.6102,5.5373,-5.21,60.2,0.007329,0.02094,*
GPPsat,Anomaly / 24m,C vs C+D,93,5.804,5.5671,-10.42,61.3,0.001384,0.00593,**
GPPsat,Anomaly / 24m,C+M vs C+M+D,93,5.7646,5.5627,-15.13,62.4,0.0009076,0.004706,**
GPPsat,Anomaly / 24m,C+T vs C+T+D,93,5.7793,5.4398,-9.16,61.3,0.007891,0.02152,*
GPPsat,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.9857,5.3011,-5.6,60.2,0.00858,0.02238,*
GPPsat,Raw-lag / 12m,C+M vs C+M+D,93,3.6241,3.4278,-0.11,50.5,0.2275,0.2967, ns
GPPsat,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.566,3.5221,-1.51,55.9,0.01982,0.04177,*
GPPsat,Raw-lag / 24m,C+M vs C+M+D,93,3.6487,3.5998,-1.65,57,0.02019,0.04177,*
GPPsat,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.5493,3.5452,-2.08,52.7,0.384,0.4608, ns
NEPmax,Anomaly / 12m,C vs C+D,93,5.5956,5.0106,-12.91,63.4,0.0001701,0.001998,**
NEPmax,Anomaly / 12m,C+M vs C+M+D,93,5.4982,5.0386,-12.83,65.6,0.0001998,0.001998,**
NEPmax,Anomaly / 12m,C+T vs C+T+D,93,5.6475,4.7709,-13.67,68.8,1.188e-05,0.0003564,***
NEPmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.823,4.8197,-10.25,68.8,3.487e-05,0.000523,***
