"SITE_ID","siteID","uWUE","ETmax","precipAvail","Gavail","GSmax","CO2avail","G1","EF","EFampl","GPPsat","NEPmax","Rb","Rbmax","aCUE","TZ","nyears","SITE_NAME","LOCATION_LAT","LOCATION_LONG","LOCATION_ELEV","IGBP"
"IE-Cra","IE-Cra","1.73385286626894","0.118270530305885","yes","yes","0.00623512832149875","yes","2.81773731742749","0.349473697280485","0.187257586525524","12.1371341432208","8.9321912",NA,NA,NA,"0","1","",53.3229785,-7.641769,57,"WET"
"IE-Gwr","IE-Gwr","2.94067243067773","0.221215739907112","yes","yes","0.0326521916127833","yes","3.60428101978898","0.770905505171096","0.218731462605399","32.5804242608818","30.75216","5.31062464888612","6.21619305097507","0.540696560204228","0","1","",52.6365,-7.011306,47,"CRO"
"IL-Yat","IL-Yat","2.91879456967152","0.123522156528414","yes","yes","0.0049008009187889","yes","0.540854403365638","0.256738532298468","0.201096220610914","14.3186726325076","13.961691",NA,NA,NA,"2","21","",31.345044585655,35.0519885122776,652,"ENF"
"IT-BFt","IT-BFt","3.83898387513027","0.246296536970441","yes","yes","0.00956367631197743","yes","1.03988790566862","0.553768033159113","0.19820278171048","35.6615617358412","29.661948",NA,NA,NA,"1","6","",45.197755,10.741966,23,"DBF"
"IT-CA1","IT-CA1","2.62220362794535","0.297321250657525","yes","yes","0.0107127415725433","yes","1.55255151046949","0.605082779711062","0.28100831621655","24.1668935796148","24.765588",NA,NA,NA,"1","4","Castel d'Asso1",42.3804,12.0266,200,"DBF"
"IT-CA2","IT-CA2","3.18849550845841","0.204563334871141","yes","yes","0.00659857361127061","yes","0.0643187572424506","0.619476622204512","0.357842610465213","30.1227670477852","29.146212","2.62255834245213","5.24549578845893","0.649929118736777","1","4","Castel d'Asso2",42.3772,12.026,200,"CRO"
"IT-CA3","IT-CA3","2.7888423591202","0.273452282530025","yes","yes","0.0101205476771128","yes","2.9341951892284","0.628752746836596","0.247633801273743","35.0748634562779","32.057055",NA,NA,NA,"1","4","Castel d'Asso3",42.38,12.0222,197,"DBF"
"IT-Col","IT-Col","4.20454778792752","0.205951823934941","yes","yes","0.00860162877666961","yes","0.398721647552232","0.441174592403335","0.228951847921985","29.492329328855","31.623696","2.49810208622604","3.98097889953281","0.720414168235314","1","19","Collelongo",41.8494,13.5881,1560,"DBF"
"IT-Cp2","IT-Cp2","4.23542468741188","0.13544740830783","yes","yes","0.00625970328901341","yes","0.232115519008411","0.288097698840652","0.167630631607122","23.6801684984996","22.31815",NA,NA,NA,"1","3","Castelporziano2",41.7043,12.3573,19,"EBF"
"IT-Cpz","IT-Cpz","4.03640017269996","0.151866009519238","yes","yes","0.00756871411121986","yes","1.49751808479603","0.330088498843901","0.193283155420602","25.3375251375065","20.759811",NA,NA,NA,"1","13","Castelporziano",41.7052,12.3761,68,"EBF"
"IT-Isp","IT-Isp","4.42221295561398","0.328877358378161","yes","yes","0.0101472066205558","yes","1.38986515133655","0.746692639655889","0.239941912983454","35.850593547383","32.944256",NA,NA,NA,"1","2","Ispra ABC-IS",45.8126,8.6336,210,"DBF"
"IT-La2","IT-La2","4.71171512268704","0.187084786787608","yes","yes","0.000760773330513008","yes","-0.708916087964178","0.292783325707046","0.155862262405206","30.3276316967189","33.67014",NA,NA,NA,"1","3","Lavarone2",45.9542,11.2853,1350,"ENF"
"IT-Lav","IT-Lav","3.75111630950114","0.191833846567243","yes","yes","0.0115459373191693","yes","0.139928928048834","0.325760878809673","0.175634049185949","34.9939847434477","38.7984239999999",NA,NA,NA,"1","18","Lavarone",45.9562,11.2813,1353,"ENF"
"IT-MtM","IT-MtM","2.21056912647628","0.32335829594114","yes","yes","0.0307988348802771","yes","4.12384324331858","0.730165279677037","0.195684593886986","30.9586191500457","26.995642",NA,NA,NA,"1","6","",46.687021,10.579757,1476,"GRA"
"IT-MtP","IT-MtP","1.96690562466273","0.242442124114825","yes","yes","0.0179142519976717","yes","3.55655800342223","0.502942845251901","0.240526636846641","18.8351264404406","14.052035",NA,NA,NA,"1","6","",46.684285,10.585237,1520,"GRA"
"IT-PT1","IT-PT1","3.19402347262254","0.288429519208356","yes","yes","0.0133015546825724","yes","2.03276290882218","0.743585078336677","0.32480763554774","31.2076831961627","31.523746",NA,NA,NA,"1","3","Parco Ticino forest",45.2009,9.061,60,"DBF"
"IT-Ren","IT-Ren","2.177252460045","0.314487452413986","yes","yes","0.0326190103157807","yes","0.146595726921436","0.386942085634229","0.197015740764224","28.6190335805634","30.12006",NA,NA,NA,"1","26","Renon",46.58686,11.43369,1687,"ENF"
"IT-SRo","IT-SRo","3.66623087500804","0.168360154200681","yes","yes","0.00849824533622661","yes","0.300232811535694","0.371168427733179","0.223368038550161","28.4923582372123","24.728548","4.07601634979278","7.58181075818071","0.482392961371177","1","14","San Rossore",43.7279,10.2844,6,"ENF"
"IT-TrF","IT-TrF","1.97297804687013","0.275186099835437","yes","yes","0.0207927751055837","yes","2.79279144306479","0.404857680264356","0.156414936824758","24.1503703014088","28.4152",NA,NA,NA,"1","13","",45.82376,7.56089,2084,"DNF"
"JP-BBY","JP-BBY","1.96658525074818","0.240182220939901","yes","yes","0.00923483273162564","yes","0.0571798621425388","0.628022152526897","0.149839997330825","19.9226936604716","14.520492","3.00977745968542","3.42476787220529","0.332071090463229","9","6","Bibai bog",43.323,141.8107,15,"WET"
"MY-PSO","MY-PSO","2.07323075728664","0.357517653868945","yes","yes","0.0182234128689752","yes","-133.22204040376","0.629753667828268","0.187009045701714","27.7272390153632","29.957174",NA,NA,NA,"8","7","Pasoh Forest Reserve (PSO)",2.973,102.3062,132,"EBF"
"NL-Hor","NL-Hor","1.91248059915802","0.250747106101557","yes","yes","0.0203316330139153","yes","0.5038445775897","0.786298584701152","0.367394402247905","25.3772050024424","22.0817",NA,NA,NA,"1","8","Horstermeer",52.2403,5.0713,2.2,"GRA"
"NO-Hur","NO-Hur","7.88309030380927","0.0235021775467396","yes","yes","0.00117268572773977","yes","0.146378884070423","0.0955686065136145","0.0802997604923209","10.818950068061","5.12759999999998",NA,NA,NA,"1","2","",60.3716329214,11.0794898767,319,"ENF"
"PA-SPn","PA-SPn","1.6421844026888","0.337682676910881","yes","yes","0.000834495292496581","yes","-0.665188799202435","0.670366754901843","0.182018231972844","28.5074523299021","25.0978999999999",NA,NA,NA,"-5","3","Sardinilla Plantation",9.3181,-79.6346,78,"DBF"
"PA-SPs","PA-SPs","2.55889069598955","0.34294639941509","yes","yes","0.000413357523010417","yes","-0.974762896668785","0.79040804722116","0.0781823452240129","36.8429116666883","28.202156",NA,NA,NA,"-5","3","Sardinilla-Pasture",9.3138,-79.6314,68,"GRA"
"PE-QFR","PE-QFR","3.51868920429048","0.33697368513609","yes","yes","0.000723521232784559","yes","-1.04123285692991","0.819410712791068","0.127993555837398","42.7102714642097","40.745176",NA,NA,NA,"-5","5","",-3.8344,-73.319,101,"WET"
"RU-Che","RU-Che","1.94111363759327","0.121345891438139","yes","yes","0.00013084484034714","yes","-0.795956187764747","0.532947946690208","0.225007181468525","9.73581469201947","7.7287232",NA,NA,NA,"11","4","Cherski",68.613,161.3414,6,"WET"
"RU-Cok","RU-Cok","1.75257342371035","0.112859467524197","yes","yes","0.0081219405104578","yes","3.50420719062495","0.490074342542434","0.248959493405959","11.162191730493","8.6077209",NA,NA,NA,"11","12","Chokurdakh",70.8291,147.4943,48,"OSH"
"RU-Fy2","RU-Fy2","4.21847271255116","0.208332028220244","yes","yes","0.0118661167592751","yes","1.68428797697881","0.56781982438201","0.219078118662267","33.3109103590686","25.3692850000001",NA,NA,NA,"3","9","Fyodorovskoye dry spruce",56.4476,32.9019,275,"ENF"
"RU-Fy3","RU-Fy3","3.31483319895708","0.192630593425392","yes","yes","0.0143538929244644","yes","3.45860010707093","0.645296047853428","0.184798666096166","28.325460832665","17.608239",NA,NA,NA,"3","2","",56.4435,33.0478,271,"ENF"
"RU-Fyo","RU-Fyo","3.50291671089887","0.21606645418119","yes","yes","0.0139130762716075","yes","2.12311300191726","0.411101851372691","0.224142763988216","27.5174105520169","20.862947",NA,NA,NA,"3","26","Fyodorovskoye",56.4615,32.9221,265,"ENF"
"RU-Ha1","RU-Ha1","1.73723413941639","0.192809289947999","yes","yes","0.00714580931883991","yes","4.25010778285068","0.581685964924906","0.180450439751705","12.7678810143187","9.943472",NA,NA,NA,"7","3","Hakasia steppe",54.7252,90.0022,446,"GRA"
"RU-Sam","RU-Sam","0.5930409698798","0.0899100688891656","yes","yes","0.000206742258832471","yes","-0.332981780676225","0.472543363796233","0.161661020174653","3.17740710574343","2.0066935",NA,NA,NA,"9","1","Samoylov",72.3738,126.4958,0,"GRA"
"RU-SkP","RU-SkP","2.55475892051296","0.150603068093207","yes","yes","0.00503140967386894","yes","3.31624175715719","0.399664713994024","0.223264375567921","12.0812069534535","13.176528",NA,NA,NA,"9","3","Yakutsk Spasskaya Pad larch",62.255,129.168,246,"DNF"
"RU-Tks","RU-Tks","1.11993183232649","0.124116747287679","yes","no","0.0183402052988239","yes","7.99211577732032","0.453137617957754","0.196668630500298","11.1410900789065","7.3239208","1212418.90985695","7661564.27680249","-32.9651116863764","9","5","Tiksi",71.5943,128.8878,7,"GRA"
"RU-Vrk","RU-Vrk","1.24539924931994","0.149583578602456","yes","yes","0.0196268902218963","yes","-258.681228941403","0.536708563373664","0.13132990749037","17.2755571848622","10.831",NA,NA,NA,"3","1","Seida/Vorkuta",67.0547,62.9405,100,"CSH"
"SD-Dem","SD-Dem","2.53757726881865","0.238044868787301","yes","yes","0.00583614585060749","yes","1.98933306975249","0.640821384315808","0.235275500350617","19.5059143719776","18.943546",NA,NA,NA,"2","5","Demokeya",13.2829,30.4783,500,"SAV"
"SE-Ros","SE-Ros","4.07862147426661","0.123196230094989","yes","yes","0.00614855417494381","yes","0.98995296141813","0.352017528392293","0.212744525285249","21.4540695069344","15.080796",NA,NA,NA,"1","7","",64.1725,19.738,0,"ENF"
"SE-St1","SE-St1","1.66864156232489","0.143475854617569","yes","yes","0.0002934511188732","yes","-0.575498750323765","0.559404069693544","0.143166646264379","17.0862203029036","12.83516",NA,NA,NA,"1","8","Stordalen grassland",68.3541,19.0503,351,"WET"
"SE-Sto","SE-Sto","1.17743606158004","0.196551842517051","yes","yes","0.0179386292962753","yes","8.07506766758195","0.580344762917849","0.228995185242918","9.41272325350479","7.35",NA,NA,NA,"1","3","",68.35594288,19.04520892,351.893,"WET"
"SJ-Adv","SJ-Adv","2.17235436494455","0.0609909992065747","yes","yes","0.00907352751899027","yes","-39.383908842011","0.276259541476906","0.219640254597113","8.86492882978366","7.84801769999999","5.6545604586668","11.2962516476608","-1.27917593305601","1","4","Adventdalen",78.186,15.923,17,"WET"
"SN-Dhr","SN-Dhr","3.40843222091868","0.351955150727388","yes","yes","0.0219110321297662","yes","-125.531010640189","0.750963021378958","0.153751579686615","41.3725929136271","35.830828",NA,NA,NA,"0","4","Dahra",15.4028,-15.4322,40,"SAV"
"UK-AMo","UK-AMo","2.9307936374266","0.143281122116817","yes","yes","0.00683281357543026","yes","-0.535348200839918","0.360869768155177","0.2214501533318","18.0719635837909","12.59993",NA,NA,NA,"0","22","",55.792546,-3.2436918,268,"WET"
"US-A32","US-A32","3.58844581904034","0.296939689083093","yes","yes","0.00880599003287568","yes","1.71637455490423","0.680310049318027","0.254022013138024","34.564967547138","34.7531760000001","3.39321659207914","5.60111660238786","0.454173396533153","-6","3","",36.8193,-97.8198,335.58,"GRA"
"US-A74","US-A74","4.26900123629834","0.395510309187023","yes","yes","0.0133652949290362","yes","1.8604202815627","0.876793296295153","0.266845879960674","55.1780918242553","49.412996",NA,NA,NA,"-6","2","",36.8085,-97.5489,336.32,"CRO"
"US-ALQ","US-ALQ","1.95329779946363","0.201147700992996","yes","yes","0.000372930113525425","yes","-0.714782642893561","0.561567848860943","0.193016214550989","15.6892664647367","15.014466","3.36184957239326","9.76999527418988","0.0779542557282016","-6","6","",46.0308,-89.6067,496.61,"WET"
"US-AR1","US-AR1","2.18672736778755","0.272308628629448","yes","yes","0.00962764286549907","yes","2.73655006629579","0.557896194730099","0.335378807268804","21.1759265060941","19.161227",NA,NA,NA,"-6","4","ARM USDA UNL OSU Woodward Switchgrass 1",36.4267,-99.42,611,"GRA"
"US-AR2","US-AR2","2.30351055544871","0.19887426163734","yes","yes","0.00706764431725818","yes","2.75310290822095","0.416715942600854","0.236802306541429","16.5921442670608","17.97937",NA,NA,NA,"-6","3","ARM USDA UNL OSU Woodward Switchgrass 2",36.6358,-99.5975,646,"GRA"
"US-ARb","US-ARb","2.9879882542296","0.279820844739006","yes","yes","0.00922320632135389","yes","2.2830768542792","0.659678572345234","0.219568969187295","36.0558080023108","28.703741",NA,NA,NA,"-6","2","ARM Southern Great Plains burn site- Lamont",35.5497,-98.0402,424,"GRA"
"US-ARc","US-ARc","2.62167914387088","0.29802029992562","yes","yes","0.0102252833298893","yes","2.68654227504854","0.669512402578174","0.248323404044488","27.8596582298168","22.632956",NA,NA,NA,"-6","2","ARM Southern Great Plains control site- Lamont",35.5465,-98.04,424,"GRA"
"US-ARM","US-ARM","2.96812725316956","0.276965022735478","yes","yes","0.0111141393543765","yes","1.80969465435751","0.647091855791494","0.348168348329588","29.938704524198","30.146955","2.35060543285053","5.72302167131723","0.851262099208709","-6","22","ARM Southern Great Plains site- Lamont",36.6058,-97.4888,314,"CRO"
"US-ASH","US-ASH","2.88333870700848","0.170250361771037","yes","yes","0.00797744221370522","yes","3.19475274031268","0.61033960966021","0.246112416002687","16.9238695721675","15.100862",NA,NA,NA,"-8","1","",36.1697,-120.201,145.77,"DBF"
"US-ASM","US-ASM","2.8582403872073","0.18594841913235","yes","yes","0.00695288077994698","yes","2.97168909520166","0.612402297659748","0.285959156105806","18.3521878650373","16.932003",NA,NA,NA,"-8","1","",36.1777,-120.2026,145.31,"DBF"
"US-Atq","US-Atq","0.906563688474171","0.12180983417214","yes","yes","0.0155076803365983","yes","5.26854177453324","0.421841541755889","0.157413681474918","7.20554018351921","5.39675",NA,NA,NA,"-9","6","Atqasuk",70.4696,-157.4089,15,"WET"
"US-Bar","US-Bar","4.09181360298752","0.232386102997442","yes","yes","0.000737132337350705","yes","-0.864325573364482","0.556210298332035","0.284778445178934","27.4699815436992","25.64776",NA,NA,NA,"-5","20","",44.0646,-71.2881,270.99,"DBF"
"US-Bi1","US-Bi1","3.219968118904","0.302919909878939","yes","yes","0.0146531677746489","yes","2.97360167893964","0.753064418798423","0.353720016048071","38.559128260378","35.118914","6.39260716345318","7.37981191204664","0.379990875164841","-8","9","Bouldin Island Alfalfa",38.0992,-121.4993,-2.7,"CRO"
"US-Bi2","US-Bi2","1.93974608081477","0.154141898589336","yes","yes","0.00233359447557322","yes","1.38786219785294","0.277355616556178","0.206263298407111","9.76816917276665","0.771588929999998",NA,NA,NA,"-8","1","Bouldin Island corn",38.1091,-121.5351,-5,"CRO"
"US-Blo","US-Blo","2.45156125294229","0.271414288312017","yes","yes","0.00832808042745685","yes","2.3426210727552","0.511121524109283","0.250935948176946","18.6532480396303","17.66553",NA,NA,NA,"-8","11","Blodgett Forest",38.8953,-120.6328,1315,"ENF"
"US-BZB","US-BZB","2.05611579295776","0.151747117121367","yes","yes","0.00499866430431873","yes","3.92896349278694","0.566766335052713","0.128994304905769","11.2108125717495","7.8708352",NA,NA,NA,"-9","14","Bonanza Creek Thermokarst Bog",64.6955,-148.3208,100,"WET"
"US-BZF","US-BZF","2.7502867936928","0.148627236263193","yes","yes","0.00551955195730619","yes","2.6161764042016","0.654610763609339","0.276979812650737","15.4734266121077","12.531358",NA,NA,NA,"-9","14","Bonanza Creek Rich Fen",64.7013,-148.3121,95,"WET"
"US-BZo","US-BZo","1.58002605287145","0.166984490779556","yes","yes","0.00711250189681515","yes","5.9049190371948","0.62286122543148","0.142403140160989","10.7778464830789","8.7294925","1.80938101144974","4.90107556855708","0.576089514857973","-9","7","",64.6936,-148.33,120.45,"WET"
"US-CF1","US-CF1","4.07982513029108","0.268217388883175","yes","yes","0.000469137554186507","yes","-0.972761728371454","0.694844211827685","0.255510355051628","38.4441100046487","36.757416","1.73765205831634","4.4195420830274","0.956428530353932","-8","5","",46.7815,-117.0821,793.92,"CRO"
"US-CF2","US-CF2","3.72424163199157","0.213585768701686","yes","yes","0.000368754188861739","yes","-0.975083662906716","0.667498479789809","0.253925365918852","32.6345309851707","30.751995","1.78741960239281","4.28795622058621","0.679754123481093","-8","4","",46.784,-117.0908,790.7,"CRO"
"US-CF3","US-CF3","4.17216212795394","0.249376573303749","yes","yes","0.000461502540306614","yes","-0.98635330747398","0.712188347919744","0.258213517022308","39.3556653432394","37.895516","3.04977632769622","5.85205730842878","0.508648493106715","-8","5","",46.7551,-117.1261,782.6,"CRO"
"US-CF4","US-CF4","3.75324205448676","0.270521477085465","yes","yes","0.000427575376294846","yes","-1.0120794719194","0.753594268833879","0.249653008777307","39.2723829940171","35.232586","3.0593786698743","7.33759937401394","0.358240954713399","-8","5","",46.7518,-117.1285,783.8,"CRO"
"US-CGG","US-CGG","4.21532071317042","0.282692962197874","yes","yes","0.0128940755615846","yes","0.390255989333018","0.52501315585459","0.451120103718","38.8853847037939","33.38723",NA,NA,NA,"-8","6","",37.938,-121.9761,116.68,"GRA"
"US-CRT","US-CRT","3.27188860846453","0.356546574977431","yes","yes","0.0277084537851102","yes","3.01411411706357","0.82825897131909","0.196768509878324","45.865827727443","49.569011",NA,NA,NA,"-5","3","Curtice Walter-Berger cropland",41.6285,-83.3471,180,"CRO"
"US-CS1","US-CS1","3.89529755285972","0.332846925569849","yes","yes","0.000335567318792986","yes","-1.0444872102193","0.945582485579515","0.201638725905514","44.7233170543552","38.419153",NA,NA,NA,"-6","2","",44.1031,-89.5379,334.52,"CRO"
"US-CS2","US-CS2","3.97019569512356","0.280489752860027","yes","yes","0.00836570296095573","yes","-0.481831054885199","0.581887176135229","0.287264688690664","36.4795011373989","33.05826","5.15841607270527","7.46376274796308","0.552098491414245","-6","5","",44.1467,-89.5002,335.3,"ENF"
"US-CS3","US-CS3","3.76058377872668","0.309358059455385","yes","yes","0.000390987657791785","yes","-0.977604452016894","0.871054241173088","0.169805149619489","43.5477771951532","40.889186",NA,NA,NA,"-6","2","",44.1394,-89.5727,327.22,"CRO"
"US-CS4","US-CS4","3.79952115892052","0.284320995808213","yes","yes","0.000351975675994901","yes","-0.98212682414314","0.787456290719005","0.182316968368328","39.6064296961401","36.717",NA,NA,NA,"-6","2","",44.1597,-89.5475,329.55,"CRO"
"US-CS5","US-CS5","3.79186774174835","0.297643261897991","yes","yes","0.0159679959411752","yes","1.56398408338332","0.808079732440251","0.156563338250451","43.1740527239798","39.538722",NA,NA,NA,"-6","1","",44.1095,-89.5377,334.87,"CRO"
"US-CS6","US-CS6","3.4808478389531","0.276644052044821","yes","yes","0.0114687126311252","yes","1.58783229039074","0.745099480466632","0.275830190071019","38.789048164333","38.03135","3.79326895177505","5.8990741768898","0.163551713504708","-6","2","",44.4297,-89.544,329.12,"CRO"
"US-CS8","US-CS8","4.23955548734457","0.266527790122001","yes","yes","0.00931229425077384","yes","1.36911056080247","0.776053846153846","0.28517120073706","38.7830611295428","38.21603",NA,NA,NA,"-6","1","",44.4338,-89.5364,330.27,"CRO"
"US-Cst","US-Cst","2.86865979572042","0.341283674247939","yes","yes","0.0126270446857995","yes","2.78109548844576","0.642659365943765","0.198113405820724","26.492057236548","25.44554",NA,NA,NA,"-6","1","",33.0442,-91.9204,45.49,"ENF"
"US-DFC","US-DFC","3.63232042811486","0.296038384815487","yes","yes","0.0111251996870057","yes","1.18473555518052","0.756025474375148","0.268318343218726","32.9240584421627","42.4597279999998","2.8418888204728","5.65899562806238","0.727556144676389","-6","7","",43.3448,-89.7117,263.09,"CRO"
"US-Dmg","US-Dmg","2.15808795894659","0.342251253669342","yes","yes","0.0159798351783774","yes","4.67036065517728","0.81651329783164","0.293300764160978","27.4739557121536","25.625146",NA,NA,NA,"-8","4","",38.0015,-121.6691,1.42,"WET"
"US-DS3","US-DS3","3.45491290778036","0.361237787083507","yes","yes","0.0194020107358866","yes","1.93804882396277","0.943378285101338","0.337794347007167","50.7341434985994","46.20088",NA,NA,NA,"-8","4","",38.1235,-121.549,-5.45,"CRO"
"US-EDN","US-EDN","0.529224028216717","0.276732421374181","yes","yes","0.000393092632686398","yes","-0.409554758807974","0.669491174542824","0.105645862442598","9.62422664583826","11.460976",NA,NA,NA,"-8","2","Eden Landing Ecological Reserve",37.6156,-122.114,1.99,"WET"
"US-EML","US-EML","1.55988477144507","0.136130401205889","yes","yes","0.000207194185861508","yes","-0.596627119168332","0.533591168655881","0.210658444633856","10.8509951157264","10.88369","4.28459315330516","17.9825116064948","-0.0346238200116966","-9","13","Eight Mile Lake Permafrost thaw gradient, Healy Alaska.",63.8784,-149.2536,662,"OSH"
"US-Fcr","US-Fcr","1.59520904004975","0.103572423856069","yes","yes","0.004264065747764","yes","-177.807458838636","0.392392135857306","0.127635422598266","7.77701748773417","5.2676486",NA,NA,NA,"-9","4","",65.3968,-148.9348,324.71,"OSH"
"US-Fmf","US-Fmf","3.11796590740951","0.141916292646673","yes","yes","0.00546336753698179","yes","1.91878524451109","0.291549656145081","0.183990119595651","13.9431403867093","11.88272",NA,NA,NA,"-7","6","",35.1426,-111.7273,2192.91,"ENF"
"US-Fuf","US-Fuf","2.69940078231133","0.170467569945714","yes","yes","0.00687365720423947","yes","2.38377198445373","0.315780726252644","0.194118748417398","14.9865254448499","13.2951",NA,NA,NA,"-7","6","",35.089,-111.762,2212.43,"ENF"
"US-Fwf","US-Fwf","1.9212145222603","0.144471878406896","yes","yes","0.00360105838575934","yes","2.65264139011937","0.327919520251173","0.240323791041606","8.42927102821086","6.29764",NA,NA,NA,"-7","6","",35.4454,-111.7718,2313.48,"GRA"
"US-GBT","US-GBT","1.73748435043535","0.160814858647808","yes","yes","0.0105605026892001","yes","2.20466241779154","0.312713573977899","0.268372092994013","15.6579916882971","15.714533",NA,NA,NA,"-7","8","GLEES Brooklyn Tower",41.3658,-106.2397,3191,"ENF"
"US-GLE","US-GLE","2.76117485067589","0.164169413218997","yes","yes","0.00692120463361388","yes","1.83964572474079","0.337065466946008","0.165189258552493","18.2522216230578","16.50734",NA,NA,NA,"-7","16","GLEES",41.3665,-106.2399,3197,"ENF"
"US-Goo","US-Goo","2.89857412679823","0.26034233933178","yes","yes","0.00958230122560036","yes","-89.1813255242219","0.681609955727315","0.158892375772911","28.6395782083088","23.23555",NA,NA,NA,"-6","5","Goodwin Creek",34.2547,-89.8735,87,"GRA"
"US-HB2","US-HB2","3.71775062688046","0.231530444744981","yes","yes","0.00809210610260131","yes","1.65282417211997","0.497696016771134","0.218468966321714","24.9171576537537","25.95222",NA,NA,NA,"-5","1","",33.3242,-79.244,4.59,"ENF"
"US-HB3","US-HB3","3.47348440701549","0.219072973050987","yes","yes","0.00675379200470775","yes","1.48420461845895","0.502819006466407","0.295634527611063","24.0628341939061","18.7680460000001",NA,NA,NA,"-5","4","",33.3482,-79.2322,4.1,"ENF"
"US-Hn2","US-Hn2","3.10924016173344","0.134717993343109","yes","yes","0.00240389945683971","yes","2.53998958994417","0.12903872573342","0.189775166470988","5.71598134247812","3.5871942",NA,NA,NA,"-8","4","",46.6889,-119.4641,117.58,"GRA"
"US-Hn3","US-Hn3","6.95999080298047","0.0698393441850133","yes","yes","0.00239228547214364","yes","1.16291380872192","0.154524925595038","0.196519198935811","11.6895369382619","9.2265929",NA,NA,NA,"-8","2","",46.6878,-119.4614,120.91,"OSH"
"US-Ho1","US-Ho1","4.13089064549166","0.175993645963981","yes","yes","0.0277479724495111","yes","0.675979277033913","0.407720142782978","0.235860440164694","22.8248572355504","23.685968","4.60223712246255","5.16193525326781","0.247292767448508","-5","28","Howland Forest (main tower)",45.2041,-68.7402,60,"ENF"
"US-Ho2","US-Ho2","3.40097374317545","0.213514540333599","yes","yes","0.000849318928069323","yes","-0.640440094956353","0.401892792282976","0.228474553117672","25.836917300751","24.743295","3.00131503192964","5.92930343955767","0.768298449905168","-5","25","",45.2091,-68.747,84.14,"ENF"
"US-HWB","US-HWB","3.34844679782701","0.253802226545819","yes","yes","0.000407919110622264","yes","-0.988376548773112","0.799826751559821","0.271840995524634","39.3413277060524","41.05256",NA,NA,NA,"-5","4","",40.8608,-77.8488,349.52,"CVM"
"US-IB2","US-IB2","2.75301720097496","0.284615896404887","yes","yes","0.0144613354964378","yes","3.29981538428028","0.812212738017072","0.243323416321487","29.9879762771429","29.420924",NA,NA,NA,"-6","8","Fermi National Accelerator Laboratory- Batavia (Prairie site)",41.8406,-88.241,226.5,"GRA"
"US-ICh","US-ICh","1.12253605181882","0.120982881625753","yes","yes","0.00991954180105836","yes","7.19404080707555","0.517775447960351","0.183902336281247","7.97079139413161","6.6219264",NA,NA,NA,"-9","18","",68.6068,-149.2958,951.02,"OSH"
"US-ICs","US-ICs","1.15323839450831","0.12203116245028","yes","yes","0.0104089684263323","yes","6.43779001769333","0.535325390084876","0.179824520158995","8.87785192694917","6.719193",NA,NA,NA,"-9","18","Imnavait Creek Watershed Wet Sedge Tundra",68.6058,-149.311,920,"WET"
"US-ICt","US-ICt","1.09575344528042","0.122333345872262","yes","yes","0.00666346290683924","yes","4.0867747007354","0.487550403326392","0.185260595404311","8.67946088831328","7.4986",NA,NA,NA,"-9","17","",68.6063,-149.3041,918.8,"OSH"
"US-Ivo","US-Ivo","1.23895893067517","0.15927424519361","yes","yes","0.0111432149354001","yes","5.73594849098279","0.549946469484976","0.187931119011492","10.3510327620341","7.97147450000001",NA,NA,NA,"-9","4","Ivotuk",68.4865,-155.7503,568,"WET"
"US-Jo1","US-Jo1","2.90739618109003","0.0997550452269195","yes","yes","6.94594057647303e-09","yes","-1.514650413763","0.145769999833387","0.169269572426739","4.45075115805155","5.5356653",NA,NA,NA,"-7","13","",32.582,-106.635,1398.42,"OSH"
"US-Jo2","US-Jo2","3.20731986258845","0.0819115956891417","yes","yes","0.00136759180387023","yes","0.825419465830322","0.146425638577684","0.147329596301396","5.14825647210357","5.9347896",NA,NA,NA,"-7","11","",32.5849,-106.6032,1470.23,"OSH"
"US-KLS","US-KLS","2.8341137042392","0.283477519431664","yes","yes","0.00976862623916463","yes","0.591804452723087","0.628824753308023","0.372620092017875","30.3168735887389","25.953778","3.27331731918133","7.1181662066395","0.574788539903847","-6","8","",38.7745,-97.5684,378.48,"GRA"
"US-Kon","US-Kon","3.73537878381906","0.347495484554433","yes","yes","0.0134944927841736","yes","0.887952941385792","0.793181484769847","0.210282294174362","40.5392417265019","36.77029","3.1824488571371","8.41430297802884","0.885226938018072","-6","16","",39.0824,-96.5603,443.29,"GRA"
"US-KS1","US-KS1","2.71037128509613","0.217467419662061","yes","yes","0.00682924406840544","yes","0.853003365549444","0.539470583146972","0.170456636094309","19.3768088712427","17.4716",NA,NA,NA,"-5","2","Kennedy Space Center (slash pine)",28.4583,-80.6709,1,"ENF"
"US-KS2","US-KS2","2.42719669988522","0.249394407709791","yes","yes","0.0083117565119081","yes","2.9032801632547","0.537855475489035","0.21042469249711","20.3483457375471","16.50858",NA,NA,NA,"-5","8","Kennedy Space Center (scrub oak)",28.6086,-80.6715,3,"CSH"
"US-KS3","US-KS3","2.0748028212645","0.246593519353076","yes","yes","0.000230717111332962","yes","-0.909270900439312","0.573510695154458","0.183466624643886","17.3927904529444","18.69634",NA,NA,NA,"-5","1","",28.7085,-80.7427,0.22,"WET"
"US-Lin","US-Lin","1.6508507522539","0.1459445353797","yes","yes","0.00343122836223898","yes","2.53435196345893","0.397338812249291","0.169602135114732","8.04753528056482","11.769398",NA,NA,NA,"-8","2","Lindcove Orange Orchard",36.3566,-119.0922,131,"CRO"
