response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
GPPsat,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.5526,3.7054,-4.41,58.1,0.01945,0.04024,*
NEPmax,Anomaly / 12m,C vs C+D,93,5.4934,5.1892,-11.05,65.6,0.0001969,0.002126,**
NEPmax,Anomaly / 12m,C+M vs C+M+D,93,5.3231,4.9367,-12.14,63.4,0.0003434,0.002576,**
NEPmax,Anomaly / 12m,C+T vs C+T+D,93,5.1922,4.9224,-11.02,63.4,0.000104,0.002081,**
NEPmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.0218,4.9287,-11.06,73.1,1.019e-05,0.0004517,***
NEPmax,Anomaly / 24m,C vs C+D,93,5.2494,4.9869,-15.07,61.3,0.0008069,0.004401,**
NEPmax,Anomaly / 24m,C+M vs C+M+D,93,5.076,4.9949,-14.43,63.4,0.000194,0.002126,**
NEPmax,Anomaly / 24m,C+T vs C+T+D,93,5.3162,4.5896,-7.65,59.1,0.00184,0.0069,**
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.6166,4.5347,-10.84,67.7,1.506e-05,0.0004517,***
NEPmax,Raw-lag / 12m,C+M vs C+M+D,93,3.1626,2.9909,-3.73,59.1,0.1123,0.1566, ns
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.3975,3.1833,-6.64,64.5,0.008761,0.0219,*
NEPmax,Raw-lag / 24m,C+M vs C+M+D,93,2.929,2.9949,-4.31,62.4,0.02233,0.04323,*
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.2644,3.2196,-5.65,59.1,0.07703,0.1155, ns
WUE,Anomaly / 12m,C vs C+D,93,0.7267,0.684,-3.27,58.1,0.07008,0.1078, ns
WUE,Anomaly / 12m,C+M vs C+M+D,93,0.7246,0.6764,-7.86,54.8,0.04517,0.07326, ns
WUE,Anomaly / 12m,C+T vs C+T+D,93,0.8219,0.7097,-5.28,61.3,0.02173,0.04323,*
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7826,0.7049,-4.32,57,0.01673,0.03585,*
WUE,Anomaly / 24m,C vs C+D,93,0.8045,0.6817,-5.09,60.2,0.006802,0.01985,*
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7462,0.7069,-7.33,59.1,0.007646,0.02085,*
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.8097,0.7953,-0.3,50.5,0.03556,0.06096, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7856,0.7407,-5.61,58.1,0.03467,0.06096, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.533,0.5124,-4.92,59.1,0.1308,0.1784, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5685,0.5181,-2.11,57,0.04409,0.07326, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5236,0.4905,-3.33,53.8,0.06957,0.1078, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.5557,0.4918,-6.05,64.5,0.002004,0.007073,**
uWUE,Anomaly / 12m,C vs C+D,93,0.7597,0.6616,-5.71,63.4,0.008761,0.0219,*
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7418,0.7171,-7.84,60.2,0.01054,0.02529,*
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7281,0.6988,-7.98,65.6,0.00151,0.006041,**
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7028,0.6699,-5.6,63.4,0.001332,0.00593,**
uWUE,Anomaly / 24m,C vs C+D,93,0.7863,0.6953,-3.5,59.1,0.02337,0.04382,*
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7342,0.7035,-1.21,55.9,0.1108,0.1566, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.7079,0.6881,-6.46,61.3,0.006949,0.01985,*
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7188,0.7,-4.82,59.1,0.01097,0.02532,*
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4541,0.4926,-1.68,50.5,0.2298,0.2993, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.573,0.5382,-3.74,58.1,0.01434,0.03187,*
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4607,0.4572,0.66,47.3,0.5894,0.6673, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4835,0.5192,1.11,47.3,0.4106,0.483, ns
