response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C+M vs C+M+D,65,3.2942,3.1217,-0.57,53.8,0.312,0.6333, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,65,4.7972,4.3466,-5.01,61.5,0.04404,0.2202, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,65,3.1601,3.0588,-1.48,52.3,0.1635,0.4712, ns
WUE,Anomaly / 12m,C vs C+D,65,0.6465,0.704,0.98,44.6,0.5879,0.828, ns
WUE,Anomaly / 12m,C+M vs C+M+D,65,0.6613,0.6737,-1.66,50.8,0.3028,0.6333, ns
WUE,Anomaly / 12m,C+T vs C+T+D,65,0.6638,0.6781,0.21,49.2,0.552,0.828, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6809,0.6703,-0.7,56.9,0.5313,0.828, ns
WUE,Anomaly / 24m,C vs C+D,65,0.6296,0.6654,-0.49,50.8,0.175,0.4712, ns
WUE,Anomaly / 24m,C+M vs C+M+D,65,0.6154,0.6745,-2.15,56.9,0.1667,0.4712, ns
WUE,Anomaly / 24m,C+T vs C+T+D,65,0.6507,0.6782,0.19,49.2,0.513,0.828, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6165,0.6651,-0.8,52.3,0.4765,0.828, ns
WUE,Raw-lag / 12m,C vs C+D,65,0.6465,0.704,0.98,44.6,0.5879,0.828, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,65,0.5116,0.5185,0.43,49.2,0.3006,0.6333, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6638,0.6781,0.21,49.2,0.552,0.828, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4692,0.5073,-0.49,53.8,0.43,0.819, ns
WUE,Raw-lag / 24m,C vs C+D,65,0.6296,0.6654,-0.49,50.8,0.175,0.4712, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4911,0.5186,-1.74,55.4,0.3167,0.6333, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,65,0.6507,0.6782,0.19,49.2,0.513,0.828, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5086,0.5039,-2.17,56.9,0.1024,0.3725, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5708,0.6883,2.09,44.6,0.7537,0.9275, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.559,0.6704,0.6,47.7,0.5468,0.828, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.5949,0.6269,-0.46,50.8,0.4532,0.824, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6196,0.6307,-1.39,56.9,0.2826,0.628, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5806,0.6372,0.71,49.2,0.2631,0.628, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5912,0.6163,0.41,47.7,0.3994,0.7793, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5897,0.5773,-2.33,52.3,0.2804,0.628, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.5741,0.58,0.56,49.2,0.5981,0.828, ns
uWUE,Raw-lag / 12m,C vs C+D,65,0.5708,0.6883,2.09,44.6,0.7537,0.9275, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4846,0.4965,3.02,41.5,0.8164,0.9275, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,65,0.5949,0.6269,-0.46,50.8,0.4532,0.824, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5051,0.5118,3.22,38.5,0.8695,0.9275, ns
uWUE,Raw-lag / 24m,C vs C+D,65,0.5806,0.6372,0.71,49.2,0.2631,0.628, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4541,0.4752,-0.34,52.3,0.4792,0.828, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,65,0.5897,0.5773,-2.33,52.3,0.2804,0.628, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4648,0.4833,0.6,44.6,0.6056,0.828, ns
