response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C+M vs C+M+D,65,3.2085,3.1363,1.75,44.6,0.3894,0.8413, ns
NEPmax,Raw-lag / 24m,C+T vs C+T+D,65,4.6522,4.9062,1.41,49.2,0.2262,0.6955, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,65,3.0287,3.1279,-2.34,52.3,0.17,0.663, ns
WUE,Anomaly / 12m,C vs C+D,65,0.6763,0.7004,0,49.2,0.4172,0.8413, ns
WUE,Anomaly / 12m,C+M vs C+M+D,65,0.6553,0.679,3.63,41.5,0.8444,0.926, ns
WUE,Anomaly / 12m,C+T vs C+T+D,65,0.6575,0.7304,2.2,46.2,0.7196,0.8995, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.707,0.7335,0.05,49.2,0.4584,0.8413, ns
WUE,Anomaly / 24m,C vs C+D,65,0.6876,0.7494,-1.19,52.3,0.2652,0.6955, ns
WUE,Anomaly / 24m,C+M vs C+M+D,65,0.6963,0.7033,0.2,47.7,0.5235,0.8413, ns
WUE,Anomaly / 24m,C+T vs C+T+D,65,0.6763,0.713,3.71,43.1,0.804,0.926, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.706,0.7188,0.85,47.7,0.4818,0.8413, ns
WUE,Raw-lag / 12m,C vs C+D,65,0.6763,0.7004,0,49.2,0.4172,0.8413, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,65,0.5259,0.5408,-3.85,56.9,0.2695,0.6955, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6575,0.7304,2.2,46.2,0.7196,0.8995, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5549,0.5693,-0.32,52.3,0.2525,0.6955, ns
WUE,Raw-lag / 24m,C vs C+D,65,0.6876,0.7494,-1.19,52.3,0.2652,0.6955, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.5506,0.5252,-3.97,60,0.05994,0.5328, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,65,0.6763,0.713,3.71,43.1,0.804,0.926, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5362,0.5332,0.03,49.2,0.6231,0.878, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5674,0.6626,2.96,40,0.8681,0.926, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.611,0.653,-1.55,50.8,0.7062,0.8995, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6164,0.6913,4.41,38.5,0.9678,0.9678, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6165,0.6685,-0.82,52.3,0.6404,0.8833, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5938,0.6654,3.04,44.6,0.9578,0.9678, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.635,0.6542,1.76,44.6,0.7475,0.92, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.6367,0.667,-0.42,53.8,0.5468,0.8413, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6277,0.6586,-0.02,50.8,0.6006,0.8736, ns
uWUE,Raw-lag / 12m,C vs C+D,65,0.5674,0.6626,2.96,40,0.8681,0.926, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4721,0.4839,-1.85,55.4,0.1888,0.663, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6164,0.6913,4.41,38.5,0.9678,0.9678, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5253,0.5172,-1.61,64.6,0.05994,0.5328, ns
uWUE,Raw-lag / 24m,C vs C+D,65,0.5938,0.6654,3.04,44.6,0.9578,0.9678, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4698,0.4561,2.64,43.1,0.5261,0.8413, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,65,0.6367,0.667,-0.42,53.8,0.5468,0.8413, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4968,0.4927,-0.28,52.3,0.3621,0.8413, ns
