response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4762,0.5044,1.01,48.2,0.5491,0.6065, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4741,0.4809,-3.14,57.1,0.1899,0.3296, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4466,0.4608,0.52,49.1,0.7437,0.7437, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4606,0.474,-0.08,50,0.4189,0.513, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.6914,0.7277,0.03,50,0.474,0.5576, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.7265,0.6494,-2.44,52.7,0.1665,0.3121, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.74,0.6808,0.07,50,0.3175,0.4536, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.737,0.654,-7.05,57.1,0.1923,0.3296, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.7125,0.6735,-1.3,50.9,0.08417,0.1995, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.7085,0.6964,-7.92,55.4,0.01146,0.04046,*
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7128,0.6738,-7.14,60.7,0.1385,0.2967, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.6672,0.7081,-4.15,57.1,0.08417,0.1995, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4788,0.4864,0.7,49.1,0.598,0.6198, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4899,0.4941,2.15,48.2,0.5991,0.6198, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4519,0.4573,-0.55,51.8,0.5226,0.5916, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4497,0.475,-1.41,52.7,0.4486,0.5383, ns
