response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
ETmax,Anomaly / 12m,C vs C+D,112,0.0363,0.0361,-2.59,56.2,0.06284,0.1933, ns
ETmax,Anomaly / 12m,C+M vs C+M+D,112,0.0356,0.0362,-2.11,54.5,0.1005,0.2233, ns
ETmax,Anomaly / 12m,C+T vs C+T+D,112,0.0345,0.0341,0.16,48.2,0.5191,0.5768, ns
ETmax,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.0346,0.0332,0.55,48.2,0.6465,0.6896, ns
ETmax,Anomaly / 24m,C vs C+D,112,0.0328,0.0355,-1.22,56.2,0.1366,0.2518, ns
ETmax,Anomaly / 24m,C+M vs C+M+D,112,0.0333,0.0354,-1.15,54.5,0.09845,0.2233, ns
ETmax,Anomaly / 24m,C+T vs C+T+D,112,0.0344,0.0336,0.6,46.4,0.4613,0.5562, ns
ETmax,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.0338,0.0335,1.95,43.8,0.8421,0.8637, ns
ETmax,Raw-lag / 12m,C vs C+D,112,0.0363,0.0361,-2.59,56.2,0.06284,0.1933, ns
ETmax,Raw-lag / 12m,C+M vs C+M+D,112,0.0276,0.0265,-0.11,50,0.7148,0.7427, ns
ETmax,Raw-lag / 12m,C+T vs C+T+D,112,0.0345,0.0341,0.16,48.2,0.5191,0.5768, ns
ETmax,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.0257,0.0259,0.78,47.3,0.6658,0.7008, ns
ETmax,Raw-lag / 24m,C vs C+D,112,0.0328,0.0355,-1.22,56.2,0.1366,0.2518, ns
ETmax,Raw-lag / 24m,C+M vs C+M+D,112,0.0245,0.0258,0.48,44.6,0.8647,0.8757, ns
ETmax,Raw-lag / 24m,C+T vs C+T+D,112,0.0344,0.0336,0.6,46.4,0.4613,0.5562, ns
ETmax,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.0251,0.0252,1.19,39.3,0.9707,0.9707, ns
GPPsat,Anomaly / 12m,C vs C+D,112,5.7355,5.1455,-13.86,66.1,0.0001674,0.001925,**
GPPsat,Anomaly / 12m,C+M vs C+M+D,112,5.7904,5.2007,-12.66,65.2,0.000187,0.001925,**
GPPsat,Anomaly / 12m,C+T vs C+T+D,112,4.7872,4.8942,-6.93,63.4,0.0002406,0.001925,**
GPPsat,Anomaly / 12m,C+T+M vs C+T+D+M,112,4.587,4.9431,-9.44,64.3,0.0003502,0.002132,**
GPPsat,Anomaly / 24m,C vs C+D,112,5.5971,5.4852,-12.57,66.1,0.0002181,0.001925,**
GPPsat,Anomaly / 24m,C+M vs C+M+D,112,5.5558,5.4522,-11.3,65.2,0.000274,0.001992,**
GPPsat,Anomaly / 24m,C+T vs C+T+D,112,4.9059,5.0182,-7.14,61.6,0.0003731,0.002132,**
