unit,method,metric,response,category,n,median_dRMSE,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,High,22,0.00199,45.5,0.7821,0.8184,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,High,22,-0.34895,59.1,0.2687,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,High,22,-0.08687,54.5,0.3365,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,High,22,0.00506,50,0.7205,0.806,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,High,22,-0.02055,54.5,0.2687,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,Mid,21,0.00089,47.6,0.6489,0.7892,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,Mid,21,-0.25507,61.9,0.1831,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,Mid,21,-0.14545,52.4,0.4723,0.7531,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,Mid,21,-0.03296,52.4,0.3641,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,Mid,21,0.01174,42.9,0.7455,0.806,ns
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,Low,22,0.00022,50,0.3017,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,Low,22,0.00605,50,0.5645,0.7531,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,Low,22,-0.34316,59.1,0.3131,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,WUE,Low,22,0.00456,45.5,0.4483,0.7472,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,Low,22,-0.00335,50,0.3247,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,High,22,0.00073,50,0.6273,0.7841,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,High,22,-0.30139,63.6,0.2687,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,High,22,-0.08687,54.5,0.4355,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,High,22,-0.00515,54.5,0.4871,0.7531,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,High,22,0.0075,45.5,0.4483,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,Mid,21,0.0019,33.3,0.9325,0.9325,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,Mid,21,-0.08992,52.4,0.569,0.7531,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,Mid,21,0.3844,47.6,0.5553,0.7531,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,Mid,21,-0.00183,52.4,0.4174,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,Mid,21,-0.00557,57.1,0.3011,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,Low,22,-0.00215,59.1,0.1494,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,Low,22,-0.12263,54.5,0.1904,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,Low,22,-0.39276,63.6,0.1148,0.7472,ns
M1vsM2_12m,tertiles,Relative Mortality,WUE,Low,22,0.01525,40.9,0.6983,0.8057,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,Low,22,0.01942,45.5,0.6869,0.8057,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,High,22,0.00073,50,0.6149,0.7841,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,High,22,-0.30139,63.6,0.2581,0.7472,ns
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,High,22,-0.08687,54.5,0.4355,0.7472,ns
