response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5544,0.5619,-0.09,50.8,0.4146,0.5441, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.5016,0.4976,-1.76,56.9,0.1084,0.3363, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5377,0.5189,-1.45,60,0.04465,0.2557, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.6099,0.6062,-2.06,55.4,0.2242,0.4855, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5811,0.5518,-2.44,55.4,0.3097,0.4855, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.5923,0.6015,-2.24,61.5,0.1096,0.3363, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.5902,0.6122,-3.23,64.6,0.01406,0.2557, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5434,0.6115,-2.69,55.4,0.2826,0.4855, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5847,0.5925,0.4,46.2,0.3819,0.5328, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.595,0.6111,0.76,47.7,0.7967,0.8242, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6086,0.5485,-0.94,56.9,0.1347,0.3664, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4737,0.4517,-0.3,50.8,0.6525,0.733, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5133,0.4889,-0.12,52.3,0.3919,0.5344, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.421,0.4483,-0.38,52.3,0.6031,0.7237, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4923,0.4735,-1.21,53.8,0.2717,0.4855, ns
