response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Anomaly / 24m,C vs C+D,65,0.6258,0.6303,-1.05,55.4,0.1587,0.5078, ns
WUE,Anomaly / 24m,C+M vs C+M+D,65,0.6311,0.616,0.66,46.2,0.5078,0.7818, ns
WUE,Anomaly / 24m,C+T vs C+T+D,65,0.6509,0.6727,-0.68,52.3,0.2938,0.6912, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6539,0.6587,0.23,49.2,0.5828,0.7818, ns
WUE,Raw-lag / 12m,C vs C+D,65,0.581,0.6049,0.48,46.2,0.5182,0.7818, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,65,0.5029,0.5116,-2.22,61.5,0.02497,0.3329, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,65,0.6395,0.6559,0.32,49.2,0.4454,0.7818, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5016,0.4721,-1.8,63.1,0.04284,0.3525, ns
WUE,Raw-lag / 24m,C vs C+D,65,0.6258,0.6303,-1.05,55.4,0.1587,0.5078, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4898,0.4968,-0.07,50.8,0.3499,0.7776, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,65,0.6509,0.6727,-0.68,52.3,0.2938,0.6912, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.5071,0.4921,-1.82,69.2,0.004921,0.2276, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5596,0.5732,-0.02,50.8,0.6006,0.7818, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5566,0.5851,1.61,43.1,0.7816,0.8727, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.5766,0.6158,-0.9,52.3,0.3894,0.7818, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.5946,0.6287,-1.2,50.8,0.5,0.7818, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5376,0.5724,2.35,41.5,0.9762,0.9762, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5435,0.5607,0.19,49.2,0.7854,0.8727, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5814,0.5737,-0.16,53.8,0.539,0.7818, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.5731,0.5434,-1.46,58.5,0.196,0.5599, ns
uWUE,Raw-lag / 12m,C vs C+D,65,0.5596,0.5732,-0.02,50.8,0.6006,0.7818, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4659,0.4729,0.46,47.7,0.593,0.7818, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,65,0.5766,0.6158,-0.9,52.3,0.3894,0.7818, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.456,0.4642,-1.43,55.4,0.1733,0.5236, ns
uWUE,Raw-lag / 24m,C vs C+D,65,0.5376,0.5724,2.35,41.5,0.9762,0.9762, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4593,0.4572,-0.03,50.8,0.6081,0.7818, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,65,0.5814,0.5737,-0.16,53.8,0.539,0.7818, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4735,0.446,-0.19,50.8,0.5261,0.7818, ns
