trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
0,0.65471253,0.9733415463082133,0.12468914813479297,3,1.895659318551624,100,11.419096748112233,0.7668431044298656
1,0.66817915,0.32810213077410666,0.014491788458535845,3,17.004337252882884,900,0.8813154649156739,0.9338798696768699
2,0.70190533,0.9174875927799562,0.269709107746517,6,18.214020613251826,300,0.002374135767793072,0.6834658087158176
3,0.68586767,0.6920973890218836,0.22775524286160442,8,12.940188216615782,300,9.614939055529783,0.6831218251710082
4,0.69748498,0.39078491295529166,0.1464672979248933,1,11.158918828580886,900,0.2671627102517709,0.9237447465207549
5,0.67618652,0.5319259444297946,0.08224231086351151,1,19.541425227793766,700,0.05507276314830954,0.5675258681692944
6,0.65698740,0.5210099427753687,0.06194608325831757,2,19.80001583566857,900,0.009427742355511762,0.8308233537457488
7,0.66064003,0.4977894303726836,0.018866267648890052,7,14.61482152896043,600,24.473550327212916,0.5424472374092433
8,0.65249614,0.6598199444476389,0.014237341567066214,3,18.610461951155592,500,1.5757851851267792,0.6310354065678344
9,0.68569731,0.5529142727011342,0.027904980339261382,1,11.085837797741338,300,4.607833319490469,0.9931065839276484
10,0.66217160,0.9694265522921448,0.026589743841429057,6,8.017490070034423,400,6.909317085590297,0.7398275386412212
11,0.68149073,0.3923173427465336,0.015330658460433147,6,10.639341337998367,400,36.56895379535255,0.9030853144760365
12,0.66838377,0.5739851685007804,0.01133631429338624,7,17.967589811681858,300,0.0020982268556016047,0.8977098959687744
13,0.67169708,0.8289271752847258,0.03198683755244683,1,9.470217101117345,900,0.0018915602964964242,0.6833868142967333
14,0.66881336,0.7742310449081178,0.07438062952161657,7,10.567643574083164,900,0.010067216969102755,0.7960922471769212
15,0.73285093,0.20739828858141884,0.010049968532608734,5,1.8890027456209353,600,40.34519003323055,0.5079853344284732
16,0.72679962,0.9945502214680125,0.010489485903169074,4,2.029354109583977,100,1.2541597516558562,0.7831661585625579
17,0.69021320,0.2027563591525401,0.06367074157765186,4,1.0666888647777477,500,1.7049980254603365,0.7814786534928804
18,0.67071084,0.7563071982715079,0.06174452487797492,4,4.683182785784324,100,37.412924666065074,0.7526019767575739
19,0.69079240,0.201352120392072,0.07407560699083045,4,1.892157916977494,100,2.78645570508003,0.760514868628037
20,0.65534723,0.6991096291325252,0.03715651598553984,4,5.2778503376983466,600,0.3710041987352674,0.6398985940811364
21,0.66685186,0.7208480921379417,0.13517091323698002,3,6.800018926521199,600,0.2170245626422607,0.6228700811868694
22,0.66437210,0.6774789727886125,0.03667731197276386,3,7.487397552836562,700,0.1796978880947644,0.6114644809340553
23,0.67875181,0.6577559967555556,0.13874586781911005,3,7.1814881383260945,700,0.14962403313213762,0.6062718437644368
24,0.67301744,0.8965255953875833,0.12874444011958702,3,6.024286216825049,700,0.3027507430193253,0.6222780696249964
25,0.67498483,0.6536438802217438,0.12514053513418746,3,6.6051785887973455,700,0.3485097710757892,0.6093452269873612
26,0.65781431,0.6395978188816668,0.042858430690706203,2,15.600307267669129,1000,0.013963655887592602,0.8437493413225878
27,0.65751611,0.8620731129722674,0.047365033348102624,2,16.183158410647682,1000,0.01675016244752262,0.8463601553340743
28,0.65525325,0.8559099689327,0.04605451179832609,2,15.470417961516187,1000,0.04136741479387848,0.8588219246331867
29,0.65361909,0.8644996262771861,0.041889921421947196,2,15.514938664639672,1000,0.019728255419823166,0.8387537170118868
30,0.65837214,0.8175062899426514,0.04315066535285097,2,3.907304078468002,200,0.044577417745510835,0.6496785954884008
31,0.65232294,0.8547199072064904,0.045321931052235684,2,3.57246963518463,200,0.7083913050485363,0.7030185233146312
32,0.65705003,0.8404625786412925,0.019594937949712114,5,4.290385028844286,200,0.6870928312904194,0.721807346075318
33,0.65650853,0.8613517607113819,0.01811619341469691,5,4.350509122652808,500,0.6928628449146302,0.7155238236140548
34,0.66070667,0.8772094914205915,0.02062185234380156,2,3.336394428547229,200,11.830065571657995,0.6998272859948167
35,0.66873468,0.9424521207836807,0.09009376162878469,5,3.4766695142714408,200,0.8509349960861556,0.727718296110707
36,0.68542107,0.9227009707613242,0.19330380392789034,5,4.633031121005825,200,0.6935472106874931,0.724536160931271
37,0.65640613,0.9383100882710629,0.09376192903909708,2,13.625094131721312,200,0.6638410097728324,0.7241164831394928
38,0.67298812,0.9258039211684845,0.19807986028943367,3,18.566018290397995,200,0.598112208630489,0.726159997733703
39,0.67225906,0.9276697588921303,0.19377743440303402,3,17.246690861565195,400,2.602922044747265,0.8120431268516817
