trial,value,bagging_fraction,feature_fraction,lambda_l2,learning_rate,min_data_in_leaf,nrounds,num_leaves
0,0.58625496,0.5048991335552515,0.9260185566993213,0.055787803726086514,0.030646204800941025,28,300,33
1,0.62850334,0.9566302779429776,0.7892497751065386,0.0015635817622575705,0.23738223000408812,37,800,14
2,0.61434066,0.9428529352102373,0.22621594738136866,0.008245666986588818,0.03492062598811141,18,200,22
3,0.57968338,0.633557731818857,0.47325418968306876,0.31324086948420743,0.031041025783728655,19,200,4
4,0.60551411,0.8740785326776992,0.7921847199671246,4.155569647237775,0.18201185491557728,35,300,30
5,0.59913364,0.6649696410492303,0.511902387056873,7.205333076074909,0.04087141849915555,39,600,34
6,0.57561385,0.5864307878765482,0.777000575654418,15.173191486762667,0.01188515556795593,16,1000,35
7,0.60367753,0.8405529860023226,0.8073559891207795,0.01717904466005559,0.047097051167153424,6,600,40
8,0.59093255,0.5091860837201708,0.7417093023569339,9.929302648114723,0.03800723753921185,5,700,36
9,0.61816509,0.9857687706301548,0.3705945986756272,0.2800401433487317,0.022824545545434432,6,700,18
10,0.60496053,0.8160532544751338,0.6284919129939501,0.04153988120434108,0.12052706003141381,34,500,35
11,0.60553881,0.8110858291175219,0.7990829821299692,0.28691111395356195,0.10002700438961049,13,800,15
12,0.60097085,0.9899096285551083,0.4085854647279481,0.8501958402022319,0.010496435437243684,17,1000,35
13,0.59879273,0.7822470456277788,0.6096492132195006,0.3383958646846729,0.06378715254307804,7,900,49
14,0.60103135,0.7570317269051785,0.9423806894736284,0.01895245788775066,0.11232859605836332,21,600,7
15,0.57925461,0.7195152332197197,0.9435562825313112,27.712856521668098,0.010358968235976278,15,1000,58
16,0.58628445,0.6651049892268439,0.5939555030689097,44.444644018659424,0.010107589080372334,17,1000,57
17,0.58187756,0.6191466429275605,0.5903097112215285,24.864089584621862,0.010131457051948286,12,1000,55
18,0.77960939,0.61538839513565,0.5846553548083455,34.755704888194394,0.013670965150184169,27,100,52
19,0.81220142,0.6003640998654728,0.217114845963933,43.948124942909246,0.015639258587715706,25,100,52
20,0.59654213,0.5957940295015176,0.3046314616624046,1.363687229536089,0.017939661169309864,12,400,46
21,0.57819849,0.5942930648420962,0.39770189094371733,1.4884661518951772,0.021245975871267482,11,400,4
22,0.58724756,0.7151511002343536,0.9980574400781995,2.058281401390941,0.020178740472109356,11,900,63
23,0.58537462,0.7197971497738052,0.9946550560123191,1.9915102703391174,0.01952550222583314,11,900,63
24,0.59269058,0.7319239292863766,0.9846119561465452,2.71286930235719,0.0626637912959657,8,900,63
25,0.58583696,0.7252039070099054,0.9802852850197059,2.3145448915024303,0.022981681718126767,9,900,62
26,0.58257578,0.7129877697743737,0.9899234509088017,2.7835042636854346,0.021266685028550614,10,900,25
27,0.58431463,0.7282990570117178,0.8921348522705959,2.527680321154975,0.020866400512271486,10,900,63
28,0.57833798,0.5462553467671956,0.8841928835033293,12.099446912657136,0.013955358023436164,9,900,25
29,0.59326799,0.5512391873209397,0.8643824936510432,14.300399056870418,0.013590292105309463,2,800,25
30,0.58791420,0.5539165403720068,0.8866887765239979,9.940784219435102,0.014119639846320284,2,800,43
31,0.57628382,0.5199510144836774,0.8614845026993017,14.98714245906821,0.012368436875247227,15,800,45
32,0.59764239,0.5551116946253183,0.6757992485095188,11.995279406916591,0.012912816298530812,2,800,44
33,0.58193862,0.5580018641942138,0.721002251767391,14.646711802982315,0.013150458756956088,15,500,42
34,0.59832574,0.5426191342584608,0.6711179277176221,11.668793411296468,0.013510136865081176,3,500,28
35,0.59355382,0.5596246856217028,0.6907139888449778,0.7322233578214065,0.026716891707654507,2,500,42
36,0.57929593,0.5183527473579833,0.8755221288786772,8.41456474109979,0.01327315316122663,22,800,27
37,0.57765526,0.5600347840437335,0.8734720046689453,14.739247291238529,0.015264260384773565,3,700,9
38,0.57899390,0.5665242351590454,0.8628432031843801,0.7647313328165176,0.028318224269374696,2,700,9
39,0.57811986,0.576036416276488,0.8424518043619138,5.559824360009506,0.026298766630969056,14,700,9
40,0.57994613,0.5830242821872741,0.8359635490166548,6.037449259808656,0.025560429719937963,15,700,9
41,0.58034954,0.6539622814144841,0.8271296157429157,5.425564289444021,0.027431638837045455,20,700,11
42,0.58070512,0.6717978644880526,0.8327231632269514,6.036493353572258,0.026500717362449303,19,700,9
43,0.58491859,0.656565061442591,0.8339296719111859,5.231749116934499,0.0298712793919769,20,700,9
44,0.57692195,0.6476722450777453,0.755076393844424,0.0010299327464666523,0.01778953342177642,20,700,11
45,0.57482851,0.657970721890738,0.7512390129247388,4.916143954025222,0.017576589161797253,20,700,20
46,0.58497152,0.5027577328495066,0.7514496623108818,4.483477143957648,0.0165893346942157,20,300,5
47,0.58078875,0.5010198643299196,0.7520587847438511,0.0011466266501982743,0.03278882904632938,21,400,3
48,0.62403076,0.5056467657384371,0.7476772516001906,21.83039382276482,0.017225010490206468,14,300,2
49,0.58643030,0.6355830313762065,0.7714814924366599,17.545857953817123,0.03226068133520637,5,600,19
