response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.512,0.5001,-1.09,52.3,0.1684,0.5775, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4776,0.5011,-2.27,61.5,0.05185,0.4876, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4892,0.4967,-0.85,50.8,0.154,0.5775, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5867,0.6403,0.86,49.2,0.3844,0.6675, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5756,0.6483,-3.98,53.8,0.3331,0.6539, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.5846,0.6152,-2.18,53.8,0.3548,0.6539, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.5789,0.5967,-1.72,50.8,0.4146,0.6724, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5777,0.6472,1.43,47.7,0.4844,0.7508, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5794,0.6243,-2.06,56.9,0.196,0.5775, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5737,0.5984,-0.49,50.8,0.07434,0.4918, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.5751,0.6127,1.24,44.6,0.4095,0.6724, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.465,0.4956,2.58,43.1,0.8429,0.9256, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.5137,0.5158,0.56,43.1,0.8094,0.9256, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.46,0.46,-0.07,50.8,0.1996,0.5775, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4895,0.4909,-0.18,50.8,0.5981,0.8155, ns
